Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(49),COX(50),CO2X(24)
7.296816523821796e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32109081969702624,0.1128149002526201,0.017088958965190616,7.0527438708698488e-07,0.00036532967701173157,0.00012858508077785737,0.00025521376024429879,9.2601708349414167e-13,2.513703925292459e-19,1.5449113024547134e-07,7.8231891910799404e-25,6.0625300201612269e-08,2.711971649404576e-19,8.7847059798846123e-11,1.9816218724425349e-14,1.1274939820402081e-16,1.86905609922973e-07,3.1968760380220372e-18,0.0055985641509354016,0.010842230064021843,4.5286304880183162e-09,3.3000172571526238e-05,3.2768292088337639e-13,3.341858644671955e-09,1.8436156252655967e-07,5.93681214641202e-07,1.6924558593437165e-08,2.3554875095225983e-07,1.9104987430752389e-06,2.0192356420185448e-10,2.7875277680247027e-11
7.303177131638948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32108375831112823,0.11281463315964739,0.017084781823494478,7.0741855718458433e-07,0.00036607894816838494,0.00012864368483642309,0.00025561553636814429,9.2892553816631984e-13,2.5210468827113769e-19,1.5467741500486202e-07,7.8709808305327874e-25,6.0627507198443756e-08,2.7226066985140451e-19,8.8060618122645823e-11,1.9848331533848891e-14,1.130292138114836e-16,1.87093403294343e-07,3.2123616490697632e-18,0.0055984267974184942,0.010849428055906255,4.5315956722005704e-09,3.29993196288406e-05,3.2788724826258367e-13,3.3417476540233408e-09,1.8435586648223836e-07,5.9407281847529552e-07,1.6958242274605673e-08,2.3589091115544346e-07,1.9113342371945802e-06,2.0223700082149025e-10,2.7934804485052635e-11
7.309537739456101e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32107670023107804,0.11281436576714049,0.017080605886462537,7.0956726518919031e-07,0.00036682888927153887,0.00012870213697818472,0.00025601756350587405,9.3184042294324735e-13,2.5284033429772353e-19,1.548636920821943e-07,7.9190176000236904e-25,6.0629692916049194e-08,2.7332725873908306e-19,8.8274465221150881e-11,1.9880459365856871e-14,1.1330946934652033e-16,1.8728108204657162e-07,3.2279079562855098e-18,0.0055982894877041308,0.010856622708664856,4.5345594450674632e-09,3.2998458571162113e-05,3.2809147069050383e-13,3.3416358704333935e-09,1.8435017394801224e-07,5.9446408404839569e-07,1.699195377831583e-08,2.3623325701741743e-07,1.9121674450739748e-06,2.0255062413884463e-10,2.7994400523844388e-11
7.315898347273254e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32106964545530281,0.11281409807525235,0.017076431153620602,7.1172051625300037e-07,0.0003675794998375549,0.00012876043740238943,0.00025641984151915565,9.3476174460720907e-13,2.5357733139863001e-19,1.5504996125832725e-07,7.9673004926760634e-25,6.0631857422389821e-08,2.7439693672977513e-19,8.8488601106072068e-11,1.9912602200906504e-14,1.1359016508204265e-16,1.8746864611942324e-07,3.2435151355686402e-18,0.0055981522217728921,0.010863814023857605,4.5375218072590728e-09,3.2997589427350023e-05,3.2829558823926794e-13,3.3415232968364424e-09,1.8434448491764072e-07,5.9485501165888647e-07,1.7025693081223598e-08,2.3657578842465408e-07,1.9129983698394902e-06,2.0286443404020997e-10,2.80540657973783e-11
7.322258955090406e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32106259398223064,0.11281383008413581,0.017072257624494745,7.1387831552794501e-07,0.00036833077938285322,0.00012881858630840924,0.00025682237026972859,9.3768950993231641e-13,2.5431568036206429e-19,1.5523622231453318e-07,8.0158305043830632e-25,6.0634000785227493e-08,2.7546970894813791e-19,8.8703025788858804e-11,1.9944760019493131e-14,1.1387130129080563e-16,1.8765609545332388e-07,3.2591833631106141e-18,0.0055980149996053656,0.010871002003043776,4.5404827594152308e-09,3.2996712226179564e-05,3.2849960098097394e-13,3.3414099360686307e-09,1.8433879938498649e-07,5.9524560160540882e-07,1.7059460160036187e-08,2.3691850526304215e-07,1.9138270146187133e-06,2.0317843041195153e-10,2.8113800305408543e-11
7.328619562907559e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3210555458102905,0.1128135617939437,0.017068085298611306,7.1604066816568233e-07,0.00036908272742391468,0.0001288765838957388,0.00025722514961940376,9.4062372568448975e-13,2.5505538197481501e-19,1.5542247503249772e-07,8.0646086338105505e-25,6.063612307212521e-08,2.7654558051718381e-19,8.8917739280699678e-11,1.9976932802150136e-14,1.1415287824540763e-16,1.8784342998935877e-07,3.274912815394894e-18,0.0055978778211821486,0.010878186647782005,4.5434423021755587e-09,3.2995826996342607e-05,3.2870350898185314e-13,3.3412957908877047e-09,1.8433311734398796e-07,5.9563585418637944e-07,1.7093254991433762e-08,2.3726140741879063e-07,1.9146533825407227e-06,2.0349261314050763e-10,2.8173604048595324e-11
7.334980170724711e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32104850093791176,0.11281329320482865,0.017063914175496894,7.1820757931759577e-07,0.00036983534347728215,0.00012893443036399318,0.00025762817943006329,9.4356439862143625e-13,2.5579643702225466e-19,1.5560871919431985e-07,8.1136358824000412e-25,6.0638224350447834e-08,2.7762455655826025e-19,8.9132741592523101e-11,2.0009120529448899e-14,1.1443489621829045e-16,1.8803064966926995e-07,3.2907036691968491e-18,0.0055977406864838397,0.010885367959630236,4.5464004361794317e-09,3.2994933766447278e-05,3.2890731231198334e-13,3.3411808641610493e-09,1.8432743878848805e-07,5.960257697005012e-07,1.7127077552100552e-08,2.3760449477849139e-07,1.9154774767360557e-06,2.0380698211238869e-10,2.823347702765605e-11
7.347701386359017e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32103442108556052,0.11281275513044026,0.017055575535682918,7.2255509776808348e-07,0.00037134257768743281,0.00012904967074232456,0.00025843498988222273,9.4946514303927113e-13,2.5728261055562189e-19,1.5598118098000155e-07,8.2124417567329407e-25,6.0642364149841139e-08,2.7979184253340621e-19,8.9563612718535302e-11,2.0073540740446931e-14,1.1500025630788417e-16,1.8840474423095549e-07,3.3224702899140377e-18,0.0055974665481843943,0.010899720590885167,4.5523124804741356e-09,3.2993123420497984e-05,3.2931460524245269e-13,3.340948677318108e-09,1.8431609210966595e-07,5.9680459072409075e-07,1.7194805768142886e-08,2.3829122465514239e-07,1.9171188564758958e-06,2.0443627833253152e-10,2.8353430693442142e-11
7.360422601993322e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32102035441262827,0.11281221586219063,0.017047241701270997,7.2692091208484583e-07,0.00037285247814696632,0.00012916430904266068,0.00025924280052269568,9.5539179708253121e-13,2.5877420721688471e-19,1.5635360593664389e-07,8.3122561945389158e-25,6.064642071838606e-08,2.8197160781028066e-19,8.9995639249141885e-11,2.0138020497816445e-14,1.1556738373599385e-16,1.8877837868536646e-07,3.3544846452996026e-18,0.0055971925845519875,0.010914059909258787,4.5582188974096612e-09,3.2991281415535951e-05,3.2972148032519337e-13,3.3407133978863984e-09,1.8430475930013144e-07,5.9758206706842688e-07,1.7262644621967611e-08,2.3897869398522109e-07,1.9187511789105705e-06,2.050663181659169e-10,2.8473661304847892e-11
7.373143817627627e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32100630090657828,0.11281167540129855,0.017038912668483591,7.3130506346870519e-07,0.00037436504099065427,0.00012927834686606371,0.0002600516102491139,9.6134441451537199e-13,2.6027123323821059e-19,1.5672599233593437e-07,8.4130873075675829e-25,6.0650394587929e-08,2.8416389329768851e-19,9.042882126246317e-11,2.0202559647491274e-14,1.1613628067652689e-16,1.8915155258985459e-07,3.3867481600554067e-18,0.0055969187954316938,0.010928385927190531,4.5641196920925352e-09,3.298940797744426e-05,3.3012793811425345e-13,3.3404750481387817e-09,1.8429344031174971e-07,5.9835820112783554e-07,1.7330593927554044e-08,2.3966690186210533e-07,1.9203744691338972e-06,2.0569710070724178e-10,2.8594168863120525e-11
7.385865033261932e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32099226055488578,0.11281113374898145,0.017030588433547395,7.3570759311575332e-07,0.00037588026235444111,0.00012939178581533467,0.00026086141796025038,9.6732304896877205e-13,2.6177369482927496e-19,1.5709833845618543e-07,8.5149432522571527e-25,6.06542862872046e-08,2.8636873987586513e-19,9.0863158832512991e-11,2.0267158036008025e-14,1.1670694930089326e-16,1.8952426551206109e-07,3.4192622635444031e-18,0.0055966451806686987,0.010942698657109021,4.570014869625475e-09,3.2987503330793048e-05,3.3053397916181413e-13,3.340233650208254e-09,1.8428213509670659e-07,5.9913299529849701e-07,1.7398653499052199e-08,2.4035584738043758e-07,1.9219887522601957e-06,2.06328625052361e-10,2.8714953368837557e-11
7.398586248896237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32097823334503806,0.11281059090645565,0.017022268992693362,7.4012854221723748e-07,0.00037739813837550196,0.0001295046274949493,0.00026167222255601844,9.7332775393993716e-13,2.6328159817731982e-19,1.5747064258233747e-07,8.6178322298279848e-25,6.0658096341855725e-08,2.8858618839582547e-19,9.1298652029217604e-11,2.033181551050435e-14,1.1727939177800826e-16,1.8989651702984154e-07,3.4520283897872713e-18,0.0055963717401083073,0.010956998111432003,4.5759044351073692e-09,3.2985567698847224e-05,3.3093960401870633e-13,3.3399892260991484e-09,1.8427084360749924e-07,5.9990645197839851e-07,1.7466823150786271e-08,2.4104552963599727e-07,1.9235940534233229e-06,2.0696089029828517e-10,2.883601482187042e-11
7.411307464530542e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32096421926453428,0.11281004687493605,0.017013954342156672,7.4456795195945321e-07,0.00037891866519229931,0.00012961687351099676,0.00026248402293747126,9.7935858279172104e-13,2.6479494944721145e-19,1.5784290300596138e-07,8.7217624863725904e-25,6.0661825274452589e-08,2.9081627967873465e-19,9.1735300918434388e-11,2.0396531918717309e-14,1.1785361027429448e-16,1.9026830673119425e-07,3.4850479774590692e-18,0.005596098473595941,0.010971284302566331,4.5817883936332525e-09,3.2983601303573833e-05,3.3134481323444301e-13,3.3397417976880832e-09,1.8425956579693393e-07,6.0067857356725396e-07,1.7535102697256837e-08,2.4173594772572545e-07,1.9251903977757623e-06,2.0759389554318059e-10,2.8957353221380386e-11
7.436749895799152e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32093623044161673,0.11280895524976915,0.016997339396997196,7.5350231808586681e-07,0.00038196765577371255,0.00012983958498446034,0.00026411060666733254,9.9149882491350277e-13,2.6783802030045165e-19,1.5858728594507335e-07,8.9327800456288683e-25,6.0669041848511472e-08,2.9531455366518046e-19,9.2612066017595212e-11,2.0526140930228259e-14,1.190073839776227e-16,1.9101049908690635e-07,3.5518533150415305e-18,0.005595552462097567,0.010999816944841636,4.5935395101777792e-09,3.2979577104466473e-05,3.3215398693384807e-13,3.3392380148310373e-09,1.8423705102447087e-07,6.022188210788339e-07,1.7671990733302367e-08,2.4311898780129984e-07,1.9283563167463758e-06,2.0886212242831336e-10,2.9200860852970797e-11
7.462192327067761e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32090829398637039,0.11280785888317532,0.01698074356803498,7.6251102088218403e-07,0.00038502720323423312,0.00013005993311440093,0.00026574116038100183,1.0037441995283519e-12,2.7090295626258444e-19,1.5933147373878016e-07,9.1480627995795453e-25,6.067594012921088e-08,2.9986388778378843e-19,9.3493454576171307e-11,2.0655983864360474e-14,1.2016828769249952e-16,1.9175083948331531e-07,3.6196898786482546e-18,0.0055950071449393244,0.011028296682969991,4.6052682599415298e-09,3.2975432483530991e-05,3.329615046296082e-13,3.3387224741194276e-09,1.8421459040780399e-07,6.0375375706257097e-07,1.7809316126793158e-08,2.4450496040601544e-07,1.9314867107300462e-06,2.101332985161225e-10,2.9445476242887426e-11
7.48763475833637e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32088040979922772,0.11280675778482904,0.016964166825303436,7.7159438964939954e-07,0.00038809727673354592,0.00013027793080143968,0.00026737567532780516,1.0160951286446597e-12,2.7398980585289071e-19,1.6007545295855464e-07,9.3676783414008525e-25,6.0682524188430257e-08,3.04464607465493e-19,9.4379466976412089e-11,2.0786059524413918e-14,1.2133633866081884e-16,1.9248932498223495e-07,3.6885693448788924e-18,0.0055944625208888907,0.011056723615809288,4.6169746835440468e-09,3.2971169170534243e-05,3.3376737067022214e-13,3.3381953460357614e-09,1.8419218358016359e-07,6.0528340077061509e-07,1.7947077400278568e-08,2.4589385835728576e-07,1.9345817815251379e-06,2.1140741663334684e-10,2.9691199359265443e-11
7.513077189604979e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32085257778081727,0.1128056519643847,0.016947609138903214,7.8075275359887901e-07,0.00039117784545718325,0.0001304935909662642,0.00026901414277519172,1.0285520320673821e-12,2.7709861723821608e-19,1.6081921028212574e-07,9.5916949906558937e-25,6.0688798050690743e-08,3.0911703760381523e-19,9.527010353722293e-11,2.0916366723113244e-14,1.2251155408482263e-16,1.9322595280091626e-07,3.7585034644562914e-18,0.0055939185887158909,0.011085097842038986,4.6286588215412812e-09,3.2966788875181856e-05,3.3457158938321259e-13,3.3376567990855941e-09,1.8416983017945145e-07,6.0680777147557446e-07,1.8085273079312625e-08,2.4728567449103942e-07,1.9376417311423817e-06,2.1268446962504967e-10,2.9938030159172319e-11
7.563962052142199e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32079706985369599,0.11280342619571869,0.016914550815834282,7.9929578342149828e-07,0.00039737034545877668,0.0001309179505013825,0.00027230290033190493,1.0537854299321301e-12,2.833823163105169e-19,1.6230600648296989e-07,1.0053208537831106e-24,6.070043104910865e-08,3.1857832602003011e-19,9.7065250102920273e-11,2.1177671034130541e-14,1.2488354691104813e-16,1.9469362503036769e-07,3.9015830363945323e-18,0.0055928327950906034,0.011141688568487882,4.6519604026220722e-09,3.2957684077300919e-05,3.3617510203216894e-13,3.3365461128574316e-09,1.8412528223327468e-07,6.0984077105533206e-07,1.8362961771612079e-08,2.5007803274193695e-07,1.9436570757848882e-06,2.1524735170345834e-10,3.0435014582949912e-11
7.609758428425696e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32074729014351316,0.11280140695078519,0.016884863199144541,8.16244294478021e-07,0.00040297918058467122,0.00013129200972357232,0.00027527621244975871,1.0768620859033638e-12,2.8911323087559264e-19,1.6364323270588901e-07,1.0484322867203235e-24,6.0709879298954962e-08,3.2727358299373193e-19,9.8696698563945336e-11,2.1413625056434858e-14,1.270430146568201e-16,1.9600815195751919e-07,4.0340809619515884e-18,0.0055918579347463389,0.011192440951942672,4.6728560143583403e-09,3.2949106428660494e-05,3.3761267254374775e-13,3.3355090934899243e-09,1.8408536826201305e-07,6.125526306887628e-07,1.8614352533573185e-08,2.5260106385892192e-07,1.9489528014932765e-06,2.1756391143979266e-10,3.0886088187334262e-11
7.655554804709194e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32069767792367754,0.11279937255548099,0.016855236863025438,8.3344090536426078e-07,0.00040862154236671194,0.00013165869704150792,0.00027826219568534091,1.1002885249307619e-12,2.9491603484034878e-19,1.6497953765510883e-07,1.0930792773615842e-24,6.0718382996471077e-08,3.361414079681222e-19,1.0034313143058105e-10,2.1650311224235809e-14,1.2922596096398841e-16,1.9731662359262716e-07,4.1701820857653504e-18,0.0055908852970418072,0.011243024092361466,4.6936800484888141e-09,3.2940175453672688e-05,3.3904497206797237e-13,3.3344376095889345e-09,1.8404562196771336e-07,6.1524770621915463e-07,1.8867127982298461e-08,2.5513343931171105e-07,1.9541378831079344e-06,2.1988986972799188e-10,3.1340749520619423e-11
7.696771543364342e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3206531696570159,0.11279752869208096,0.016828625413260315,8.4913156434142785e-07,0.00041372818567291409,0.00013198247533205038,0.00028096037284459392,1.1216733409223593e-12,3.0020024576596572e-19,1.6618136335794092e-07,1.1346095852635946e-24,6.0725246787089063e-08,3.4427154409787192e-19,1.0183773239681759e-10,2.1863949310370526e-14,1.312107685595341e-16,1.9848906175056983e-07,4.2958126567965981e-18,0.005590011817594432,0.011288404686170476,4.712360673888035e-09,3.2931843152211217e-05,3.4032955519399421e-13,3.3334445628404097e-09,1.8400999205151373e-07,6.1765901705666854e-07,1.9095802781457573e-08,2.5742053263767606e-07,1.9587108330228587e-06,2.2199123399953027e-10,3.1753011701376187e-11
7.737988282019491e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32060879617820398,0.11279567264227469,0.016802063336567936,8.6502613250765735e-07,0.00041886171103418577,0.00013230039915249048,0.00028366873635911284,1.1433451065288659e-12,3.0554309778871846e-19,1.6738232992669339e-07,1.177449642654893e-24,6.0731378784620288e-08,3.5254433768501518e-19,1.0334446976369175e-10,2.2078170355268173e-14,1.3321474571759423e-16,1.9965657933983778e-07,4.4244719057476282e-18,0.0055891401275703452,0.011333649067307446,4.7309836812895733e-09,3.2923238799814893e-05,3.4160990637205058e-13,3.3324249937476878e-09,1.8397449497715854e-07,6.200569064758637e-07,1.9325586145989342e-08,2.5971513172284407e-07,1.9631959809082166e-06,2.2410014801669676e-10,3.216817888113686e-11
7.779205020674639e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32056455707291598,0.11279380444629691,0.016775550508512458,8.8112600516389761e-07,0.00042402198883005127,0.00013261252387271127,0.00028638724982866647,1.1653055137839229e-12,3.1094478182393075e-19,1.6858238502425006e-07,1.2216314943920794e-24,6.0736794301012326e-08,3.60961144146466e-19,1.0486334244243346e-10,2.2292969680945069e-14,1.3523796398361431e-16,2.0081917035923761e-07,4.5562127649789725e-18,0.0055882702218223576,0.011378757647833755,4.7495492404166624e-09,3.2914368900140887e-05,3.4288604317364293e-13,3.3313795432806733e-09,1.8393912937822182e-07,6.2244145678313871e-07,1.9556471940669575e-08,2.6201720684709085e-07,1.9675941886402871e-06,2.2621658209160017e-10,3.2586250444563982e-11
7.820421759329787e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32052045192824424,0.11279192414424538,0.016749086805106603,8.97432576746841e-07,0.00042920888973187426,0.00013291890487487614,0.000289115876975094,1.187556238376628e-12,3.1640548650486855e-19,1.6978147704251744e-07,1.2671877042227606e-24,6.0741508362780523e-08,3.6952331379607985e-19,1.0639434894987813e-10,2.2508342670085052e-14,1.3728049463557024e-16,2.0197682971821602e-07,4.6910886664504536e-18,0.0055874020952182959,0.011423730838500417,4.7680575205132191e-09,3.2905239834871266e-05,3.4415798303379703e-13,3.3303088403803307e-09,1.839038939150572e-07,6.2481275027281525e-07,1.9788454054831679e-08,2.6432672841365619e-07,1.9719063176899571e-06,2.2834050665874697e-10,3.3007225705457559e-11
7.861638497984935e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32047648033270604,0.11279003177608089,0.01672267210280955,9.1394724079352164e-07,0.00043442228471783791,0.00013321959753668353,0.00029185458164188442,1.2100989394988545e-12,3.2192539820507204e-19,1.70979555101188e-07,1.3141513572432909e-24,6.0745535716602169e-08,3.7823219164766975e-19,1.0793748741447188e-10,2.2724284765408249e-14,1.3934240868480279e-16,2.0312955321432116e-07,4.8291535398134664e-18,0.005586535742641196,0.011468569048737876,4.7865086903384418e-09,3.2895857865951049e-05,3.4542574325221498e-13,3.3292135021786132e-09,1.8386878727409135e-07,6.271708692050869e-07,2.0021526402852185e-08,2.6664366694853001e-07,1.9761332288754118e-06,2.3047189227447638e-10,3.3431103907534939e-11
7.902855236640084e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3204326418762522,0.11278812738162772,0.016696306278524801,9.3067138990647668e-07,0.00043966204508718112,0.00013351465721536524,0.00029460332779375465,1.2329352597006914e-12,3.2750470106089535e-19,1.7217656904621665e-07,1.362556062235618e-24,6.0748890834737888e-08,3.8708911722237089e-19,1.0949275558218064e-10,2.2940791469029524e-14,1.4142377687684808e-16,2.0427733751116075e-07,4.9704618104041261e-18,0.0055856711589894964,0.011513272686646521,4.8049029181617532e-09,3.2886229137787388e-05,3.4668934099447764e-13,3.3280941342141083e-09,1.8383380816713937e-07,6.2951589578691936e-07,2.0255682924607895e-08,2.6896799309982816e-07,1.9802757821261418e-06,2.3261070961639584e-10,3.3857884225185756e-11
7.944071975295232e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32038893615027308,0.11278621100057394,0.016669989209598095,9.4760641571917641e-07,0.00044492804247409535,0.00013380413923204138,0.00029736207951622484,1.2560668247500353e-12,3.3314357699411167e-19,1.733724694481626e-07,1.4124359539388043e-24,6.0751587920367086e-08,3.9609542435890127e-19,1.1106015082235183e-10,2.3157858341817699e-14,1.4352466969226749e-16,2.0542018011662059e-07,5.1150683971873659e-18,0.005584808339177222,0.011557842158987539,4.8232403717582483e-09,3.2876359679399134e-05,3.4794879329329766e-13,3.3269513306426225e-09,1.8379895533074682e-07,6.3184791215616088e-07,2.0490917585933342e-08,2.7129967763719853e-07,1.9843348362524488e-06,2.3475692948280547e-10,3.42875657642095e-11
7.98528871395038e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32034536274760617,0.11278428267247151,0.016643720773815339,9.6475370886194016e-07,0.00045022014886099529,0.00013408809885670321,0.00030013080101519229,1.2794952434992797e-12,3.3884220573467375e-19,1.7456720760029319e-07,1.463825695212102e-24,6.0753640912781266e-08,4.0525244102772798e-19,1.1263967013349173e-10,2.3375481002750042e-14,1.4564515734747418e-16,2.0655807936151762e-07,5.2630287106166215e-18,0.0055839472781341647,0.011602277871174353,4.8415212184040109e-09,3.2866255406540081e-05,3.4920411704966514e-13,3.3257856744463591e-09,1.8376422752554835e-07,6.3416700036043691e-07,2.0727224379034459e-08,2.7363869145122464e-07,1.9883112487245128e-06,2.3691052279213317e-10,3.4720147562582878e-11
8.026505452605529e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32030192126254103,0.11278234243673677,0.016617500849400481,9.8211465892814832e-07,0.00045553823659141802,0.00013436659129357863,0.00030290945661650391,1.3032221077565885e-12,3.4460076484353357e-19,1.7576073551654631e-07,1.5167604791246241e-24,6.0755063492486655e-08,4.1456148914843758e-19,1.1423131014898821e-10,2.3593655128271795e-14,1.4778530979555835e-16,2.0769103437853846e-07,5.4143986504406497e-18,0.0055830879708060506,0.011646580227264407,4.8597456248713682e-09,3.2855922123782439e-05,3.5045532903397878e-13,3.3245977376387382e-09,1.8372962353564426e-07,6.364732423371317e-07,2.0964597322872045e-08,2.7598500555278668e-07,1.9922058754573453e-06,2.3907146058238145e-10,3.515562859119964e-11
8.067722191260677e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32025861129082617,0.11278039033265062,0.016591329315013462,9.996906544409155e-07,0.00046088217838235058,0.00013463967166708158,0.00030569801076552701,1.3272489921639505e-12,3.5041942973558765e-19,1.7695300592927545e-07,1.5712760309389887e-24,6.0755869086176423e-08,4.2402388441101364e-19,1.158350671427552e-10,2.3812376451656395e-14,1.4994519672710946e-16,2.0881904508159446e-07,5.5692346034310428e-18,0.0055822304121546963,0.011690749629951544,4.8779137574252675e-09,3.2845365526543381e-05,3.5170244588738962e-13,3.3233880814621039e-09,1.8369514216800291e-07,6.3876671990413811e-07,2.1203030463570654e-08,2.7833859107246845e-07,1.9960195706046368e-06,2.4123971401054926e-10,3.5594007754554313e-11
8.108938929915825e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32021543242967343,0.11277842639935892,0.016565206049748159,1.0174830828200836e-06,0.00046625184733616731,0.00013490739500816683,0.00030849642802671792,1.3515774540801945e-12,3.56298373702678e-19,1.7814397228684632e-07,1.6274086100142828e-24,6.0756070871606836e-08,4.3364093610057847e-19,1.1745093703482015e-10,2.4031640762365946e-14,1.5212488757103675e-16,2.0994211214548471e-07,5.7275934410535741e-18,0.0055813745971581641,0.011734786480558694,4.8960257818194904e-09,3.2834591203071353e-05,3.5294548412296724e-13,3.322157256583571e-09,1.836607822518784e-07,6.4104751474165884e-07,2.144251787480101e-08,2.8069941926000712e-07,1.9997531863588122e-06,2.434152543520572e-10,3.6035283891496642e-11
8.150155668570974e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32017238427776373,0.11277645067587283,0.016539130933130343,1.0354933303496438e-06,0.00047164711695202896,0.00013516981624121674,0.00031130467308319046,1.3762090334703912e-12,3.622377679366879e-19,1.7933358875103942e-07,1.6851950116069234e-24,6.0755681782355496e-08,4.4341394692595135e-19,1.1907891539683108e-10,2.4251443905410939e-14,1.5432445149538707e-16,2.1106023698594934e-07,5.8895325170668066e-18,0.0055805205208109138,0.011778691179031126,4.9140818632918518e-09,3.2823604636433214e-05,3.541844601266392e-13,3.3209058032922026e-09,1.8362654263824254e-07,6.4331570836478921e-07,2.168305365804558e-08,2.8306746148363565e-07,2.0034075727591775e-06,2.4559805300021573e-10,3.6479455775987983e-11
8.191372407226122e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32012946643525053,0.11277446320106889,0.0165131038451156,1.0537227821454843e-06,0.00047706786113689911,0.00013542699017132773,0.00031412271073628267,1.4011452528002701e-12,3.6823778155267856e-19,1.8052181019431032e-07,1.7446725685880941e-24,6.0754714512486087e-08,4.5334421285174148e-19,1.2071899745750538e-10,2.4471781780710663e-14,1.5654395740816101e-16,2.1217342174003603e-07,6.0551096650653159e-18,0.0055796681781239334,0.011822464123930065,4.9320821665611614e-09,3.2812411206428917e-05,3.5541939015861581e-13,3.3196342516843343e-09,1.8359242219924075e-07,6.4557138212185793e-07,2.1924631942952326e-08,2.854426892294472e-07,2.0069835775061598e-06,2.4778808146565657e-10,3.6926522117702306e-11
8.23258914588127e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32008667850376515,0.11277246401368977,0.016487124666087316,1.0721728221235454e-06,0.0004825139542161017,0.00013567897147208219,0.00031695050590512143,1.4263876169366684e-12,3.7429858161209261e-19,1.8170859219687651e-07,1.8058791530623741e-24,6.0753181521105994e-08,4.6343302293419636e-19,1.2237117810801532e-10,2.4692650342456137e-14,1.5878347395812616e-16,2.1328166924683491e-07,6.2243831959560437e-18,0.005578817564124876,0.011866105712426673,4.9500268558253019e-09,3.2801016191433705e-05,3.5665029035480892e-13,3.3183431218436505e-09,1.8355841982766339e-07,6.4781461718942711e-07,2.2167246887777503e-08,2.8782507410093306e-07,2.010482045782966e-06,2.4998531137572128e-10,3.7376481562745112e-11
8.273805884536418e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32004402008641986,0.11277045315234425,0.016461193276854708,1.0908448329682647e-06,0.0004879852709435042,0.00013592581467367681,0.0003197880236261877,1.4519376130525344e-12,3.8042033314598293e-19,1.8289389104368064e-07,1.8688531779091904e-24,6.0751095036842333e-08,4.7368165916039068e-19,1.2403545190730664e-10,2.4914045598475194e-14,1.6104306953562836e-16,2.1438498302849759e-07,6.3974118953853927e-18,0.0055779686738581854,0.011909616340296521,4.9679160947554714e-09,3.2789424770312627e-05,3.5787717672729006e-13,3.3170329240361462e-09,1.8352453443642626e-07,6.5004549452233312e-07,2.2410892679463073e-08,2.9021458781833168e-07,2.0139038200826312e-06,2.5218971447396582e-10,3.7829332694513142e-11
