Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),H2OX(35),CXHO(27),OCX(21),COX(37),HOCXO(25),CO2X(34),CX(24),CH3OHX(46),CH2O3(144),SX(155),HO2X(135),CH2O2(69),SX(192),C2H6X(39)
1.9236235478770303e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18695960604871431,0.09995629113727085,0.09706712398684135,1.1383189438143138e-14,3.9152679574303286e-09,6.5156450362972325e-09,1.0516206590322051e-10,1.2795749421964982e-11,1.5489797772751654e-21,1.5769270323773211e-12,0.0,3.5309608251409021e-16,5.2536328953565656e-26,1.2495490204397825e-12,1.0562559683778078e-20,1.2554992584864661e-20,3.253970178970751e-15,1.7111911245119169e-37,3.4652194797652868e-05,0.0058652943783561694,4.5289139889937261e-09,4.5250096742118408e-07,2.6688737836736041e-05,5.1259197067030543e-12,9.0508789642966356e-06,2.2560546093369766e-12,1.3513864045133092e-12,2.3444471670921264e-15,1.1211268154332671e-09,3.629927264744506e-14,2.6752402128183515e-18,3.9109056002101619e-18,1.6093687520984069e-13,4.3111236009158491e-16,2.9762866886532149e-20,1.0165929669337527e-23,1.3849824991212503e-12,2.8198248806164248e-16,9.6956852239181234e-20,4.4239775448651223e-15
1.9403346965557278e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18691037609502045,0.099956150596326065,0.097042797605412512,1.2150547794483139e-14,4.1138934798732593e-09,6.785272799240712e-09,1.0937583926080527e-10,1.310207785391807e-11,1.6280804491692829e-21,1.6004124408083596e-12,0.0,3.6084435258999997e-16,5.593987159607879e-26,1.3014474077210418e-12,1.0916433559560134e-20,1.3080825585911126e-20,3.3605395192758715e-15,1.8654369001054855e-37,3.4643021237182477e-05,0.0059139356160341494,4.5623573852161876e-09,4.6378573233126122e-07,2.7125632825903616e-05,5.2377612212670514e-12,9.2005176730925116e-06,2.3488196854065992e-12,1.4196229850099465e-12,2.4036029375788318e-15,1.1584614234919172e-09,3.774529046385851e-14,2.8339787854070384e-18,4.173762578947214e-18,1.6321455474924239e-13,4.4891848019556304e-16,3.2595431553356491e-20,1.1131914994044797e-23,1.4437379251349483e-12,2.9887372920716351e-16,1.0274490765678809e-19,4.5288033001397908e-15
1.9570458452344253e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1868611795192138,0.099956008890533604,0.097018490122539866,1.2962529506891444e-14,4.3207682469720301e-09,7.0635724643487884e-09,1.1371841329511171e-10,1.3412925315538876e-11,1.710489742335385e-21,1.6240213483131303e-12,0.0,3.6868754902837055e-16,5.9533063965424792e-26,1.355025257827327e-12,1.1278932829084707e-20,1.3623829578532784e-20,3.4696257967465332e-15,2.0321278776350904e-37,3.4633853485580264e-05,0.0059625388666953447,4.5957276360383389e-09,4.7525111139622616e-07,2.756579161474262e-05,5.3518884950559189e-12,9.3513144481300226e-06,2.4445386906826409e-12,1.4906739262125648e-12,2.463721978158191e-15,1.1966996973459676e-09,3.923507465115967e-14,3.0006483184982214e-18,4.4518412478748934e-18,1.6551106887840334e-13,4.6729559385951818e-16,3.5669795226311173e-20,1.2180179884551832e-23,1.5044492883540809e-12,3.1661921569439594e-16,1.0882422077910933e-19,4.635138944916238e-15
1.9737569939131228e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18681201628374844,0.099955866021495421,0.096994201515033379,1.3821319699139206e-14,4.536159422257558e-09,7.3507428096297801e-09,1.1819249082469681e-10,1.3728314904495357e-11,1.7963157584524171e-21,1.6477527942533726e-12,0.0,3.7662581658177817e-16,6.3324753374088651e-26,1.4103214673579512e-12,1.165018884203601e-20,1.4184407126563363e-20,3.581265070622588e-15,2.2121513566574412e-37,3.4624691536733495e-05,0.006011104175194148,4.6290249126119716e-09,4.8689834655800252e-07,2.8009207257412227e-05,5.468337481753436e-12,9.5032676769184677e-06,2.5432781330330217e-12,1.5646293721737817e-12,2.524811309718005e-15,1.2358553132101168e-09,4.0769525957679426e-14,3.1755714085789551e-18,4.7458824800960236e-18,1.6782643479301102e-13,4.8625670464513776e-16,3.9004257744196887e-20,1.3316932531705056e-23,1.567163905120273e-12,3.352542588721699e-16,1.1520673973331876e-19,4.7429913085436736e-15
1.9904681425918203e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18676288635116828,0.099955721990811625,0.096969931759741862,1.4729190521431648e-14,4.7603403698499543e-09,7.6469852831340347e-09,1.2280080454043807e-10,1.4048269525353354e-11,1.885669143023651e-21,1.6716058236473016e-12,0.0,3.8465929527160126e-16,6.7324118952052289e-26,1.4673754670563048e-12,1.2030333704957112e-20,1.476296646604681e-20,3.6954935561118219e-15,2.406449604714855e-37,3.4615535384544579e-05,0.0060596315863055954,4.6622493854172789e-09,4.987286749669794e-07,2.8455872800542561e-05,5.5871443526659979e-12,9.6563757486291719e-06,2.645105375626456e-12,1.6415815174956362e-12,2.5868779356468678e-15,1.2759420277702536e-09,4.2349554539960329e-14,3.3590807901899423e-18,5.0566563855145973e-18,1.7016066625123326e-13,5.0581498747656572e-16,4.2618328694480899e-20,1.4548789802218161e-23,1.6319298017096918e-12,3.5481530521364594e-16,1.2190479199512839e-19,4.8523671466214122e-15
2.0071792912705178e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18671378968410726,0.099955576800080603,0.096945680833553052,1.568850381930108e-14,4.9935907397907658e-09,7.9525040102756686e-09,1.2754611699451056e-10,1.4372811890630877e-11,1.9786631215659699e-21,1.6955794871362938e-12,0.0,3.9278812046314197e-16,7.1540680990180736e-26,1.5262272235662901e-12,1.2419500276468046e-20,1.5359921527954775e-20,3.8123476224398972e-15,2.6160227491083703e-37,3.4606385022930944e-05,0.0061081211447254913,4.6954012242668377e-09,5.1074332897631207e-07,2.8905781283033774e-05,5.7083454953388423e-12,9.8106370540889271e-06,2.7500886383709457e-12,1.7216246342049268e-12,2.6499288418638995e-15,1.3169736777826835e-09,4.3976079946973084e-14,3.5515195600519244e-18,5.3849631940225866e-18,1.725137739059388e-13,5.2598378902977684e-16,4.6532795900047999e-20,1.5882800237029492e-23,1.6987957180818799e-12,3.7533996231959072e-16,1.2893109288079915e-19,4.963273141463502e-15
2.0238904399492154e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18666472624528951,0.099955430450898941,0.09692144871339331,1.6701713859505263e-14,5.2361965536332026e-09,8.2675058009482116e-09,1.3243122058801655e-10,1.4701964521845971e-11,2.0754135359457355e-21,1.7196728409517763e-12,0.0,4.0101242293930396e-16,7.5984310454782355e-26,1.5869172411526439e-12,1.2817822162505897e-20,1.597569196059245e-20,3.9318637909093461e-15,2.8419317936527935e-37,3.4597240445825184e-05,0.0061565728950704925,4.7284805983095666e-09,5.2294353613604721e-07,2.9358925735855275e-05,5.8319775121693125e-12,9.9660499857734981e-06,2.8582969992791524e-12,1.8048550986768782e-12,2.7139709968483394e-15,1.3589641796748349e-09,4.5650031103895639e-14,3.7532414039709004e-18,5.7316341570113516e-18,1.7488576651772643e-13,5.4677662810892538e-16,5.0769797135377604e-20,1.7326468124682324e-23,1.7678111115939668e-12,3.9686702526906233e-16,1.3629875414619045e-19,5.0757159025603383e-15
2.0406015886279129e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18661569599752928,0.099955282944861418,0.0968972353762277,1.7771370113585793e-14,5.4884502902829163e-09,8.5922001564345588e-09,1.3745893755729596e-10,1.5035749750558212e-11,2.1760388808588334e-21,1.7438849468823283e-12,0.0,4.0933232897285356e-16,8.0665238674544277e-26,1.6494865633852881e-12,1.3225433711586713e-20,1.6610703151694965e-20,4.0540787329675228e-15,3.0853017646255667e-37,3.4588101647174993e-05,0.0062049868818782189,4.7614876760346772e-09,5.3533051918707839e-07,2.9815299181845268e-05,5.9580772190170927e-12,1.0122612937801184e-05,2.9698003957609263e-12,1.8913714186045031e-12,2.7790113516690564e-15,1.4019275291489123e-09,4.7372346295465257e-14,3.9646108265211705e-18,6.0975324674012133e-18,1.7727665154504953e-13,5.6820719600974583e-16,5.5352895193750591e-20,1.8887778689659887e-23,1.8390261606802765e-12,4.1943650331832531e-16,1.4402129269294536e-19,5.189701967037303e-15
2.0573127373066104e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18656669890373123,0.099955134283561176,0.096873040799059812,1.8900120099740677e-14,5.7506509720818818e-09,8.9267992761116261e-09,1.4263211995895921e-10,1.5374189719403915e-11,2.2806603404525151e-21,1.7682148722409784e-12,0.0,4.1774796039728806e-16,8.5594067201027557e-26,1.7139767747878577e-12,1.3642470010089188e-20,1.7265386250215972e-20,4.1790292682833934e-15,3.3473249902222699e-37,3.457896862094326e-05,0.0062533631496073548,4.7944226252755869e-09,5.4790549605493052e-07,3.0274894635510522e-05,6.0866816438113737e-12,1.0280324305926404e-05,3.084669625843249e-12,1.9812742600110121e-12,2.8450568400139052e-15,1.445877800788801e-09,4.9143973148918635e-14,4.1860033835113812e-18,6.4835541983821519e-18,1.7968643475655061e-13,5.9028935687007878e-16,6.0307156430492173e-20,2.0575224436697403e-23,1.9124917684973614e-12,4.4308964694878993e-16,1.5211263938189553e-19,5.3052378001104774e-15
2.074023885985308e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18651773492689058,0.099954984468589456,0.096848864958931732,2.0090712283665629e-14,6.0231042511279291e-09,9.2715180639501244e-09,1.4795364965368028e-10,1.5717306383125009e-11,2.3894018250866245e-21,1.7926616898327108e-12,0.0,4.2625943467633866e-16,9.0781777843889071e-26,1.7804300024505398e-12,1.4069066877559946e-20,1.7940178187810627e-20,4.3067523628330776e-15,3.629264517933198e-37,3.4569841361108083e-05,0.0063017017426377471,4.8272856132138282e-09,5.6066967984337313e-07,3.0737705102826428e-05,6.2178280251548626e-12,1.0439182487533376e-05,3.2029763493178871e-12,2.074666474302644e-12,2.912114378218989e-15,1.4908291476694422e-09,5.0965868616534388e-14,4.417805917237463e-18,6.8906292610584526e-18,1.8211511961481142e-13,6.1303714800759474e-16,6.5659232910701073e-20,2.239783269319728e-23,1.9882595665344527e-12,4.6786897526473465e-16,1.6058714795376231e-19,5.422329795539393e-15
2.0907350346640054e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18646880403009294,0.099954833501535875,0.096824707832923851,2.1345999039018934e-14,6.3061224958224282e-09,9.626574134809804e-09,1.5342643828877799e-10,1.6065121509591758e-11,2.5023900082318277e-21,1.817224477922172e-12,0.0,4.3486686497213026e-16,9.6239742881978029e-26,1.848888917607379e-12,1.4505360862040342e-20,1.8635521700014595e-20,4.4372851269940172e-15,3.9324576743584885e-37,3.4560719861662753e-05,0.0063500027052704987,4.86007680638292e-09,5.7362427882786637e-07,3.1203723581037311e-05,6.3515538109246484e-12,1.0599185881629812e-05,3.3247930888169901e-12,2.1716531253592627e-12,2.9801908652978059e-15,1.5367958009679122e-09,5.2838998957787986e-14,4.6604167945250584e-18,7.3197223811897209e-18,1.8456270715557402e-13,6.3646478024478898e-16,7.1437448293415455e-20,2.436519439299383e-23,2.0663819181893739e-12,4.938183037415384e-16,1.6945960405721513e-19,5.540984276076891e-15
2.107446183342703e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18641990617651472,0.099954681383988206,0.096800569398154887,2.2668939668163749e-14,6.6000248776386388e-09,9.9921878205305828e-09,1.5905342727960734e-10,1.6417656680819276e-11,2.6197543635024315e-21,1.8419023202015731e-12,0.0,4.4357036021202413e-16,1.0197973545143773e-25,1.9193967371781761e-12,1.4951489235414629e-20,1.9351865347121174e-20,4.5706648136476817e-15,4.2583197720839084e-37,3.4551604116615783e-05,0.0063982660817280884,4.8927963706722311e-09,5.8677049644883646e-07,3.1672943058457102e-05,6.4878966568697745e-12,1.0760332888840701e-05,3.4501932308169341e-12,2.2723415166600929e-12,3.0492931829702811e-15,1.583792069576197e-09,5.4764339721127888e-14,4.9142461475606088e-18,7.7718340952201159e-18,1.8702919634762826e-13,6.6058663822131909e-16,7.7671887587750307e-20,2.648749414585789e-23,2.146911922309911e-12,5.2098277232511746e-16,1.7874523438433951e-19,5.6612074939161067e-15
2.1241573320214004e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18637104132942317,0.099954528117532596,0.096776449631781697,2.4062603483839868e-14,6.9051374581032214e-09,1.0368582175819854e-08,1.6483758778978717e-10,1.677493329397791e-11,2.7416272018214007e-21,1.8666943057588012e-12,0.0,4.5237002515416668e-16,1.0801394011192638e-25,1.9919972252751284e-12,1.5407589988779484e-20,2.0089663534758225e-20,4.7069288162907133e-15,4.6083479683455373e-37,3.454249411999104e-05,0.0064464919161544435,4.9254444713308304e-09,6.0010953130478208e-07,3.2145356514270279e-05,6.6268944252055782e-12,1.0922621911402115e-05,3.5792510265706281e-12,2.3768412184419628e-12,3.1194281956916742e-15,1.6318323397161238e-09,5.6742875725382139e-14,5.1797161175095164e-18,8.2480017657865965e-18,1.8951458444343699e-13,6.8541728069376057e-16,8.4394490920180706e-20,2.8775541638296152e-23,2.2299034167006517e-12,5.4940887388322973e-16,1.884597159135561e-19,5.783005631134584e-15
2.140868480700098e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18632220945217631,0.099954373703753319,0.096752348510999314,2.5530172952415481e-14,7.2217932759833895e-09,1.0755982983936369e-08,1.7078192071029291e-10,1.7136972562397596e-11,2.8681437087151768e-21,1.8915995290457132e-12,0.0,4.6126596045176746e-16,1.1435496359205215e-25,2.0667346946743345e-12,1.5873801827834639e-20,2.0849376534167044e-20,4.8461146671543927e-15,4.9841252803189652e-37,3.4533389865827585e-05,0.0064946802526150644,4.9580212729712868e-09,6.1364257714521799e-07,3.2620956918333156e-05,6.7685851832046312e-12,1.1086051353155091e-05,3.7120415929685465e-12,2.4852640948873911e-12,3.1906027506813917e-15,1.6809310745567361e-09,5.8775601040806077e-14,5.4572611009230224e-18,8.749300616896035e-18,1.9201886700080172e-13,7.1097144082284072e-16,9.1639151455843131e-20,3.124080441237974e-23,2.3154109815953157e-12,5.7914448300928501e-16,1.9861918526002067e-19,5.9063848001355518e-15
2.174290778057493e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18622464446110462,0.099954061440552869,0.096704202115176788,2.8700343941373045e-14,7.8911021902754237e-09,1.1564720766594584e-08,1.8316325584701805e-10,1.7875423005105729e-11,3.1356630683400268e-21,1.9417460932476104e-12,0.0,4.7934702457525237e-16,1.2801007097964108e-25,2.2228005802961472e-12,1.6837117131376325e-20,2.2436417500156969e-20,5.1334027249377246e-15,5.8197142777156091e-37,3.451519856111768e-05,0.0065909446075094816,5.0229616344884228e-09,6.4129545248915785e-07,3.358169040280272e-05,7.0601989540911767e-12,1.1416325117588422e-05,3.9891258379336805e-12,2.714338461710107e-12,3.3360977903362519e-15,1.7823621734777376e-09,6.3007642026229028e-14,6.0503764693067908e-18,9.8317884696331498e-18,1.9708408801478563e-13,7.6431012031936153e-16,1.0784061119567233e-19,3.675234586120627e-23,2.4941963764790025e-12,6.427428071881024e-16,2.2033998921725025e-19,6.1579103373486462e-15
2.2043708456791486e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18613694836028305,0.099953776495684862,0.096660933898854079,3.1840613198496478e-14,8.536445079045658e-09,1.2332547951961875e-08,1.9488495989899796e-10,1.8556525767803703e-11,3.3937282015842526e-21,1.987256298320615e-12,0.0,4.9595015481015922e-16,1.4148449280987925e-25,2.3710241827483039e-12,1.7740086782506262e-20,2.3944441261716905e-20,5.4023339956890917e-15,6.6775966310129747e-37,3.449884596661079e-05,0.0066774547243342091,5.0811657557074677e-09,6.6685843402190492e-07,3.4457179177441397e-05,7.3322474118277381e-12,1.1717455759193839e-05,4.252039056393304e-12,2.9350928008392642e-12,3.4706669000070613e-15,1.8774167683381286e-09,6.7011967597450069e-14,6.6300945018173239e-18,1.090357577856847e-17,2.0170732209773262e-13,8.1494074557784392e-16,1.2459108092724164e-19,4.2448564559154494e-23,2.6642710634717483e-12,7.0496942178299713e-16,2.4158220134212936e-19,6.3897503580689869e-15
2.2344509133008041e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18604935851607113,0.099953487858050125,0.096617725741313901,3.5275348028273299e-14,9.2246956347609571e-09,1.3139672693418725e-08,2.071736486817025e-10,1.9253381145630651e-11,3.6690765820266602e-21,2.0331195524070478e-12,0.0,5.1286658527081596e-16,1.5616953788507441e-25,2.5268859820578273e-12,1.8678005680787177e-20,2.553089732427768e-20,5.6813218997877832e-15,7.6479095463350138e-37,3.4482511885676499e-05,0.006763844029481882,5.1391413994713027e-09,6.9306835392966615e-07,3.5342883884326117e-05,7.6136224008528254e-12,1.2022256608234781e-05,4.5282543100019471e-12,3.1704056640791479e-12,3.6087098298308582e-15,1.9761291969451935e-09,7.1207747082943349e-14,7.2562780932376694e-18,1.2075354218195781e-17,2.0639161821754362e-13,8.6815269712844506e-16,1.4366068890614705e-19,4.8931151999248524e-23,2.8433809436328108e-12,7.7224966041804484e-16,2.6453915034093538e-19,6.6268048434169157e-15
2.2645309809224597e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18596187471807549,0.099953195536827077,0.096574577510923354,3.902763740733293e-14,9.9580599855495996e-09,1.3987511094004059e-08,2.2004789513817911e-10,1.9966106337543887e-11,3.9626055136831248e-21,2.0793307641963271e-12,0.0,5.3009676256569512e-16,1.7215547635222369e-25,2.6906644303616784e-12,1.9651707996886944e-20,2.7198684646238683e-20,5.9705900967295734e-15,8.7435806650500687e-37,3.4466196284107578e-05,0.0068501127771192077,5.1968895032824691e-09,7.1993199783637262e-07,3.623876316030573e-05,7.9045531570485608e-12,1.2330718413156601e-05,4.8182410681675383e-12,3.4210159807060781e-12,3.7502658933261319e-15,2.0785865411106085e-09,7.5601109797067365e-14,7.931937286099983e-18,1.3354907292148829e-17,2.1113688398500291e-13,9.2403823828060591e-16,1.6533227587462243e-19,5.6295640883307585e-23,3.0318716189823945e-12,8.449166145698765e-16,2.8932283635577639e-19,6.8691069787571432e-15
2.2946110485441153e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18587449675686646,0.099952899541176463,0.096531489076442378,4.3122031098661177e-14,1.0738824522807867e-08,1.4877508282992812e-08,2.3352658224434302e-10,2.0694816690682948e-11,4.2752454949303358e-21,2.1258848962252964e-12,0.0,5.4764109492224303e-16,1.8953793098302919e-25,2.8626438447708677e-12,2.0662035042598064e-20,2.8950765276979449e-20,6.270363555147202e-15,9.9788196263536564e-37,3.444989912785892e-05,0.0069362612205972583,5.2544109982600195e-09,7.4745609984293006e-07,3.7144775528579224e-05,8.2052709552757486e-12,1.2642831938782257e-05,5.1224779315595865e-12,3.687688937568634e-12,3.8953742253363735e-15,2.1848766605826586e-09,8.019828054600944e-14,8.6602313987630522e-18,1.4750505612263127e-17,2.1594300933537685e-13,9.8269148180536452e-16,1.8991861650387597e-19,6.4647621557479257e-23,3.2300967502861963e-12,9.233203018780616e-16,3.1605086807436464e-19,7.1166892522860213e-15
2.324691116165771e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18578722442397982,0.099952599880241508,0.096488460307022128,4.7584610030622048e-14,1.1569357576973579e-08,1.5811138489099276e-08,2.476289024437916e-10,2.1439625718358381e-11,4.6079609431370924e-21,2.1727769643117019e-12,0.0,5.6549995320502277e-16,2.0841811145206145e-25,3.0431144293385882e-12,2.1709835187234327e-20,3.0790164691093867e-20,6.5808685186028369e-15,1.1369224977907234e-36,3.4433620383048651e-05,0.0070222896124532957,5.3117068092084962e-09,7.7564734236623442e-07,3.8060879395007231e-05,8.5160090821446878e-12,1.2958587966205368e-05,5.4414526365218548e-12,3.9712164955989618e-12,4.0440737825562813e-15,2.295088186148462e-09,8.5005579217123175e-14,9.4444741499981753e-18,1.6270929947904072e-17,2.2080986675340165e-13,1.044208393302872e-15,2.1776510837622118e-19,7.4103638704644991e-23,3.4384181168276647e-12,1.0078282705588659e-15,3.4484665758788112e-19,7.3695834629077937e-15
2.3547711837874265e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18570005751191912,0.099952296563148149,0.096445491072203279,5.2443059030454644e-14,1.2452111097692054e-08,1.6789905106760029e-08,2.6237435705219918e-10,2.2200645117847319e-11,4.9617509229224185e-21,2.2200020369940637e-12,0.0,5.8367367189756813e-16,2.2890305515341324e-25,3.2323722958610087e-12,2.2795963774720091e-20,3.2719972112967535e-20,6.9023324716335201e-15,1.2931898440671126e-36,3.4417360015958918e-05,0.0071081982044125663,5.3687778546862001e-09,8.0451235597156809e-07,3.898703304444071e-05,8.8370028086263714e-12,1.3277977292685006e-05,5.7756620570941594e-12,4.2724179062287638e-12,4.1964033440533656e-15,2.4093105127986566e-09,9.0029420359245173e-14,1.0288138900545866e-17,1.7925495014497036e-17,2.2573731168765969e-13,1.1086867941593844e-15,2.492526632048248e-19,8.4792154603999913e-23,3.6572056749903043e-12,1.0988262161489349e-15,3.7583961889564801e-19,7.6278207280172037e-15
