Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58),CO2X(24)
5.006368168956952e-07,0.09977366400000001,0.80000000000000004,0.0,0.25080680010180889,0.095966835917069199,0.082259616024742299,1.8382331345082036e-06,0.00048154040388090672,1.9372193853701412e-05,0.00025056378401003444,1.6719317811962292e-12,1.4077619917357692e-12,7.6811974448454508e-09,1.432481437588836e-24,8.7398400106525813e-10,1.2119657461396323e-17,1.8392709323602748e-10,8.6943959935161874e-17,1.0824897843319395e-19,1.3447366712634744e-08,2.5639904636245144e-19,0.0037794439379877816,0.034743117077554127,1.2697745155476643e-08,6.0696093254761445e-07,1.2324020660787489e-05,3.1073344051039327e-13,1.709085235847269e-09,6.9523703702615526e-08,1.2261802124208039e-06,2.3243134325609125e-08,9.1909411346380368e-11,5.4955536287879279e-11
5.030621159353853e-07,0.09977366400000001,0.80000000000000004,0.0,0.2506779242918149,0.095966626494402255,0.082190898866061207,1.8679263922627724e-06,0.00048590989582331204,1.9366488971700065e-05,0.00025270125537207692,1.6934867884497617e-12,1.4262287779245495e-12,7.7432966335487058e-09,1.4845848461862353e-24,8.7259900964460588e-10,1.2387957181529846e-17,1.8606570521847764e-10,8.8040934750160197e-17,1.0973026466081369e-19,1.3513718162937181e-08,2.635440772315692e-19,0.0037774773053742571,0.034873974632594749,1.274536974008255e-08,6.0829905354820186e-07,1.2298557324438371e-05,3.1188054680682216e-13,1.7055991820509274e-09,6.9487079727678727e-08,1.2349977159343302e-06,2.3429555171843711e-08,9.2645832386778328e-11,5.5561193893058418e-11
5.054874149750754e-07,0.09977366400000001,0.80000000000000004,0.0,0.25054932198902047,0.095966406286821987,0.082122309568234367,1.8979443014087342e-06,0.00049029374438022265,1.9360405686401188e-05,0.00025484540707702228,1.7152033321637106e-12,1.4448288380075712e-12,7.8054898587382988e-09,1.5382673574761935e-24,8.7121759581398631e-10,1.2660562881012023e-17,1.8821702481108726e-10,8.9144847445640071e-17,1.1122415052579925e-19,1.3579869493453275e-08,2.7084680956842186e-19,0.0037755144356704934,0.035004554769277781,1.279289114925903e-08,6.0963043763380652e-07,1.2273231672977112e-05,3.1302519316683018e-13,1.7021320490608764e-09,6.9450530798578527e-08,1.2438321256329242e-06,2.3616374427238718e-08,9.3383997537863704e-11,5.6170196219609772e-11
5.079127140147655e-07,0.09977366400000001,0.80000000000000004,0.0,0.25042099231185388,0.095966175329413539,0.082053847721558715,1.9282886213586705e-06,0.00049469189643614375,1.935395054862215e-05,0.00025699621393843327,1.7370816639884062e-12,1.4635621756528619e-12,7.8677755504441002e-09,1.593566854245794e-24,8.698398498509123e-10,1.29375148001092e-17,1.9038104591010089e-10,9.0255693828638028e-17,1.127306750672222e-19,1.3645820864303857e-08,2.78309765996035e-19,0.0037735553173295017,0.035134858381848301,1.2840309701785692e-08,6.1095514089925312e-07,1.2248042635746044e-05,3.1416738682453142e-13,1.6986836879331791e-09,6.9414056617914181e-08,1.252683332104782e-06,2.3803589579597624e-08,9.4123896047360685e-11,5.6782539316109109e-11
5.103380130544556e-07,0.09977366400000001,0.80000000000000004,0.0,0.25029293438275846,0.095965933657111355,0.081985512918173326,1.9589611090939263e-06,0.00049910429916883554,1.9347130011506389e-05,0.00025915365087161158,1.7591220327577875e-12,1.4824287908352115e-12,7.9301521512969748e-09,1.6505218710487142e-24,8.684658580121952e-10,1.3218853206083435e-17,1.9255776228624964e-10,9.1373469697690947e-17,1.1424987717232403e-19,1.3711572450111321e-08,2.8593549261092114e-19,0.0037715999388550302,0.035264886360476672,1.2887625715031348e-08,6.1227321875845944e-07,1.2222989151386061e-05,3.1530713498604056e-13,1.6952539510306473e-09,6.9377656890205181e-08,1.2615512265821505e-06,2.3991198135818745e-08,9.4865517225519195e-11,5.7398219184937742e-11
5.127633120941457e-07,0.09977366400000001,0.80000000000000004,0.0,0.25016514732816802,0.095965681304700054,0.081917304752049058,1.9899635191404858e-06,0.00050353090004676485,1.9339950431978486e-05,0.00026131769289308178,1.7813246845090197e-12,1.5014286798781386e-12,7.992618116473358e-09,1.7091716003095011e-24,8.6709570266249991e-10,1.3504618390745899e-17,1.947471675866131e-10,9.2498170843372669e-17,1.1578179557710464e-19,1.3777124439627943e-08,2.9372655899811741e-19,0.0037696482888012572,0.035394639591282945,1.2934839504968811e-08,6.1358472594978726e-07,1.2198070167850906e-05,3.16444444829647e-13,1.6918426920796346e-09,6.9341331323488124e-08,1.2704357009366286e-06,2.4179197621169231e-08,9.5608850444717864e-11,5.8017231782889713e-11
5.151886111338358e-07,0.09977366400000001,0.80000000000000004,0.0,0.25003763027848303,0.09596541830681514,0.08184922281897769,2.0212976035452401e-06,0.00050797164682662695,1.9332418072177237e-05,0.0002634883151200842,1.8036898625019739e-12,1.5205618354955507e-12,8.0551719136391183e-09,1.7695558984134335e-24,8.657294623990577e-10,1.3794850668030429e-17,1.9694925533647241e-10,9.3629793048797361e-17,1.1732646886690741e-19,1.3842477035372424e-08,3.0168555824480192e-19,0.0037677003557725049,0.035524118956361143,1.298195138618067e-08,6.1488971656033506e-07,1.217328464231741e-05,3.1757932350592224e-13,1.6884497660464147e-09,6.9305079626146203e-08,1.2793366476757172e-06,2.4367585579327099e-08,9.6353885139062395e-11,5.8639573021838301e-11
5.176139101735259e-07,0.09977366400000001,0.80000000000000004,0.0,0.24991038236804713,0.095965144697943996,0.081781266716561621,2.0529651118526389e-06,0.00051242648755090066,1.9324539100868184e-05,0.00026566549277006211,1.8262178072385406e-12,1.5398282468330854e-12,8.1178120228927726e-09,1.8317152917812844e-24,8.643672121726648e-10,1.408959037158747e-17,1.9916401894114831e-10,9.4768332090091235e-17,1.188839354770027e-19,1.3907630453273397e-08,3.0981510695250151e-19,0.0037657561284229371,0.035653325333803144,1.3028961671860854e-08,6.1618824402611746e-07,1.2148631541110665e-05,3.1871177813820564e-13,1.6850750293400719e-09,6.9268901512971036e-08,1.2882539599370865e-06,2.4556359572663236e-08,9.7100610803944472e-11,5.9265238769631883e-11
5.197966793092471e-07,0.09977366400000001,0.80000000000000004,0.0,0.24979608865040651,0.095964889405951798,0.0817202134784666,2.0817523907298032e-06,0.00051644785181066384,1.931715669819256e-05,0.00026763053713925878,1.8466323196347304e-12,1.5572819388634359e-12,8.1742606718310554e-09,1.8892104920761304e-24,8.6314465755207443e-10,1.4358743304016035e-17,2.011681384954523e-10,9.5798927625612548e-17,1.2029662536121298e-19,1.3966098421323056e-08,3.1727970215719218e-19,0.0037640094828266337,0.035769378391608847,1.3071184322544845e-08,6.173514363995173e-07,1.2126556125899916e-05,3.1972892061448451e-13,1.6820532003669894e-09,6.9236403886397763e-08,1.2962934456792205e-06,2.4726584226158068e-08,9.7774101049175575e-11,5.9831176947373454e-11
5.219794484449682e-07,0.09977366400000001,0.80000000000000004,0.0,0.24968201161199352,0.095964625571810347,0.081659261547899625,2.110812429899227e-06,0.00052048055282981386,1.9309502830726713e-05,0.00026960085348160331,1.8671790371613139e-12,1.5748435435225336e-12,8.230776921851982e-09,1.9482073936624819e-24,8.6192544245435499e-10,1.463160936213978e-17,2.0318251508184911e-10,9.6835119283388329e-17,1.2171973665542893e-19,1.4024405416392737e-08,3.2488652157702377e-19,0.0037622658214789915,0.035885211672001538,1.3113325159818903e-08,6.1850947445004062e-07,1.2104586403895126e-05,3.2074411051674376e-13,1.6790458864968593e-09,6.9203965424779725e-08,1.3043460244226034e-06,2.4897117855862249e-08,9.8448944948828383e-11,6.0399801521726595e-11
5.239439406671172e-07,0.09977366400000001,0.80000000000000004,0.0,0.24957952702322891,0.095964380838074917,0.081604491188924586,2.1372007249974911e-06,0.00052411964584995368,1.9302385809805442e-05,0.00027137863096389486,1.8857842585919417e-12,1.5907412405268161e-12,8.2816984510209443e-09,2.0026141387134082e-24,8.6083104347953431e-10,1.4880387864584854e-17,2.0500421959999794e-10,9.7772473904423079e-17,1.2300947002994679e-19,1.4076744231887846e-08,3.3185587740157952e-19,0.003760699071046618,0.035989274236992434,1.3151182149273687e-08,6.1954733287776301e-07,1.2084903414455705e-05,3.2165611622333789e-13,1.6763516299804131e-09,6.9174821223645717e-08,1.3116044764834792e-06,2.505086085932934e-08,9.9057455606960631e-11,6.091385794503137e-11
5.259084328892662e-07,0.09977366400000001,0.80000000000000004,0.0,0.24947721698761577,0.095964129223357494,0.081549802444100566,2.1638119095060419e-06,0.00052776786437480107,1.9295055493860237e-05,0.00027316065130130493,1.9044968261049218e-12,1.6067263218999434e-12,8.3326730766887145e-09,2.058285218089416e-24,8.5973942121726697e-10,1.5132219303762341e-17,2.0683422449207406e-10,9.8714356623399887e-17,1.2430768732601172e-19,1.4128952947708641e-08,3.3894345623661959e-19,0.003759134725305765,0.036093159753041004,1.3188973216274217e-08,6.2058107396677979e-07,1.2065304909875089e-05,3.2256654823731718e-13,1.673668974172754e-09,6.9145724631030487e-08,1.3188734162516521e-06,2.520485146368112e-08,9.9667051159951618e-11,6.1430085558016395e-11
5.278729251114152e-07,0.09977366400000001,0.80000000000000004,0.0,0.24937508105441605,0.095963870745635879,0.08149519510385296,2.1906469070513542e-06,0.00053142518146183696,1.9287514946196554e-05,0.00027494690156050998,1.9233168610205949e-12,1.6227987735797537e-12,8.3837000205659379e-09,2.1152438167360121e-24,8.5865060749794197e-10,1.5387125146363076e-17,2.0867252597714253e-10,9.9660765181506786e-17,1.2561440861341148e-19,1.4181031708540775e-08,3.461507051339513e-19,0.0037575727783444833,0.036196868677354527,1.3226698524012638e-08,6.2161072462202028e-07,1.2045790362543254e-05,3.2347541027871302e-13,1.6709978457919536e-09,6.9116675499076678e-08,1.3261527884229707e-06,2.5359088415186415e-08,1.0027772616969262e-10,6.1948482063045347e-11
5.296409681113493e-07,0.09977366400000001,0.80000000000000004,0.0,0.24928330720088931,0.095963632262626553,0.081446117925938324,2.2149905274562234e-06,0.00053472452393752616,1.9280551207136353e-05,0.0002765581327213647,1.9403468764239455e-12,1.6373386689192808e-12,8.4296683630711471e-09,2.1676267905658149e-24,8.5767310170391178e-10,1.5619186764302363e-17,2.1033408773740337e-10,1.0051640060764151e-16,1.2679774522135979e-19,1.4227791605384535e-08,3.5274075120461039e-19,0.0037561690721663967,0.036290056099840727,1.3260595211205854e-08,6.2253393493015126e-07,1.202829862040587e-05,3.2429204685520203e-13,1.6686036260650527e-09,6.9090571737739226e-08,1.3327130975847995e-06,2.5498111269500817e-08,1.0082825213988189e-10,6.2416891407398237e-11
5.314090111112834e-07,0.09977366400000001,0.80000000000000004,0.0,0.24919167368027281,0.095963388248114526,0.081397106364869132,2.239516855372524e-06,0.00053803119504419478,1.9273421812888295e-05,0.00027817277030750911,1.9574641246032085e-12,1.6519493093752483e-12,8.4756778970957019e-09,2.221089009089186e-24,8.566979169253925e-10,1.5853771692457821e-17,2.1200236381389505e-10,1.0137569848252186e-16,1.2798800080945766e-19,1.4274446472373573e-08,3.5942997953781718e-19,0.00375476729994734,0.036383101182967753,1.3294438883246328e-08,6.2345387283342823e-07,1.2010874080122033e-05,3.2510741745411857e-13,1.6662186319792033e-09,6.9064506194496802e-08,1.3392817724622996e-06,2.5637331753870083e-08,1.0137964415715465e-10,6.288705398002684e-11
5.331770541112175e-07,0.09977366400000001,0.80000000000000004,0.0,0.24910018016737806,0.095963138715077473,0.08134816026942826,2.2642265617645793e-06,0.00054134517538332477,1.9266128920465203e-05,0.00027979080497743766,1.974668691637978e-12,1.66663068172667e-12,8.5217280660613613e-09,2.2756480065272677e-24,8.5572507370388034e-10,1.6090895584831818e-17,2.1367735135252464e-10,1.0223865715526079e-16,1.2918518987751818e-19,1.4320996425158341e-08,3.6621946610441461e-19,0.0037533674574205082,0.036476004256589332,1.3328229657912687e-08,6.2437055741765017e-07,1.1993516364973648e-05,3.25921524763333e-13,1.66384281123756e-09,6.9038478763595582e-08,1.3458587732807569e-06,2.5776748969433869e-08,1.0193189830977376e-10,6.3358968070100145e-11
5.349450971111515e-07,0.09977366400000001,0.80000000000000004,0.0,0.24900882633808041,0.09596288367645299,0.081299279488887863,2.2891203168426858e-06,0.00054466644563202224,1.9258674663383575e-05,0.00028141222741687438,1.9919606628695727e-12,1.6813827718316335e-12,8.5678183167726347e-09,2.3313215193678743e-24,8.5475459178205397e-10,1.6330574095964453e-17,2.1535904746902321e-10,1.0310527497376199e-16,1.3038932688420871e-19,1.4367441582470184e-08,3.7311029353006347e-19,0.0037519695403325595,0.036568765649479383,1.3361967652601102e-08,6.2528400761575301e-07,1.1976225100710651e-05,3.2673437146361852e-13,1.6614761118943836e-09,6.9012489339915721e-08,1.3524440604345077e-06,2.5916362023117943e-08,1.0248501070244794e-10,6.3832631955830476e-11
5.367131401110856e-07,0.09977366400000001,0.80000000000000004,0.0,0.24891761186931424,0.095962623145138787,0.081250463873007245,2.3141987900589288e-06,0.00054799498654255674,1.9251061151920048e-05,0.00028303702833867194,2.0093401229047516e-12,1.6962055646352825e-12,8.6139480994041638e-09,2.3881274875854867e-24,8.5378649012312633e-10,1.6572822880473498e-17,2.170474492492766e-10,1.0397555028477274e-16,1.3160042624716705e-19,1.4413782066059806e-08,3.8010355109545012e-19,0.0037505735444435533,0.036661385689336703,1.3395652984308513e-08,6.2619424218987028e-07,1.1958999915561269e-05,3.2754596022876852e-13,1.6591184823435923e-09,6.8986537819131956e-08,1.3590375944878921e-06,2.6056170027602047e-08,1.0303897745622686e-10,6.4308043904928711e-11
5.383043788110263e-07,0.09977366400000001,0.80000000000000004,0.0,0.2488356377345155,0.095962383981334123,0.081206585410715876,2.3369279026495919e-06,0.00055099687392987714,1.9244074554720264e-05,0.00028450223011666678,2.0250565092019548e-12,1.7096065157936521e-12,8.6554982518394044e-09,2.4402361006531785e-24,8.5291724881441748e-10,1.679305730851455e-17,2.185727417617058e-10,1.0476192385346947e-16,1.3269638037164293e-19,1.4455399108271051e-08,3.8648596632697125e-19,0.0037493187872749902,0.036744623138345603,1.3425924852442561e-08,6.2701071932821438e-07,1.1943553441274348e-05,3.2827531678556228e-13,1.6570043280622672e-09,6.8963213771457662e-08,1.3649787937761142e-06,2.6182163182399385e-08,1.0353827482061676e-10,6.4737407812293775e-11
5.39895617510967e-07,0.09977366400000001,0.80000000000000004,0.0,0.24875377598688678,0.095962140388212144,0.081162759501653595,2.3598076655249898e-06,0.00055400462109651621,1.9236962158340319e-05,0.00028597015423236904,2.0408438900206954e-12,1.7230647109655295e-12,8.6970795863897081e-09,2.4932900671515054e-24,8.5204996302628576e-10,1.7015397749322783e-17,2.2010346131166503e-10,1.0555125744430798e-16,1.3379799610273367e-19,1.4496931558670948e-08,3.9295304113964734e-19,0.0037480655797818827,0.036827746593354201,1.3456154242857693e-08,6.2782462034247691e-07,1.1928159924330484e-05,3.2900365851213269e-13,1.6548974416767236e-09,6.8939920265571201e-08,1.3709266127315409e-06,2.6308312889430377e-08,1.0403825828398511e-10,6.5168184960417481e-11
5.414868562109077e-07,0.09977366400000001,0.80000000000000004,0.0,0.24867202639309605,0.095961892375092797,0.081118986037299126,2.3828385651242177e-06,0.00055701821416526186,1.9229725453881963e-05,0.0002874407939714252,2.0567023255278943e-12,1.7365801373104863e-12,8.7386917091835584e-09,2.547302892922994e-24,8.5118464503643747e-10,1.7239855613475259e-17,2.2163960571404507e-10,1.0634354984984355e-16,1.3490528386610675e-19,1.4538379512053429e-08,3.9950558344482384e-19,0.0037468139189009405,0.036910756291039445,1.3486341240096257e-08,6.2863595858510167e-07,1.1912819098767154e-05,3.2973098734174114e-13,1.6527977862878744e-09,6.891665722653398e-08,1.3768810229522563e-06,2.6434618510544406e-08,1.0453892505231977e-10,6.5600374064076028e-11
5.430780949108484e-07,0.09977366400000001,0.80000000000000004,0.0,0.24859038872049513,0.095961639951270397,0.081075264909445666,2.4060210873788235e-06,0.00056003763930709749,1.9222365917818971e-05,0.00028891414263703768,2.0726318754177194e-12,1.7501527814086872e-12,8.7803342285287435e-09,2.6022882203361327e-24,8.5032130665648081e-10,1.7466442310476022e-17,2.2318117276495678e-10,1.0713879986198157e-16,1.360182540607947e-19,1.4579743065046738e-08,4.0614440551933457e-19,0.0037455638015775261,0.036993652467384286,1.3516485928464563e-08,6.2944474730911257e-07,1.1897530700208188e-05,3.304573052029092e-13,1.6507053252212776e-09,6.8893424579756568e-08,1.3828419961449934e-06,2.6561079410669589e-08,1.0504027234216145e-10,6.6033973831197081e-11
5.446693336107891e-07,0.09977366400000001,0.80000000000000004,0.0,0.24850886273711678,0.095961383126013391,0.081031596010200033,2.4293557177104995e-06,0.00056306288274094579,1.9214885012140161e-05,0.00029039019354990805,2.0886325989137354e-12,1.7637826292654571e-12,8.8220067549047435e-09,2.658259828995658e-24,8.4945995924210291e-10,1.7695169248494183e-17,2.247281602419166e-10,1.0793700627199964e-16,1.3713691705926214e-19,1.4621022316079951e-08,4.1287032400503261e-19,0.0037443152247656256,0.03707643535768039,1.3546588392027805e-08,6.3025099966776938e-07,1.188229446585486e-05,3.3118261401931894e-13,1.6486200220248307e-09,6.8870222251010728e-08,1.3888095041242361e-06,2.6687694957765137e-08,1.0554229738055758e-10,6.646898296293103e-11
5.462605723107298e-07,0.09977366400000001,0.80000000000000004,0.0,0.24842744821167245,0.095961121908564637,0.080987979231981158,2.4528429410287875e-06,0.00056609393073341269,1.9207284184490685e-05,0.00029186894004818006,2.1047045547710456e-12,1.7774696663158273e-12,8.8637089009550601e-09,2.7152316364506558e-24,8.4860061370300923e-10,1.79260478341042e-17,2.2628056590402991e-10,1.0873816787056782e-16,1.3826128320747215e-19,1.4662217365350076e-08,4.1968415990819887e-19,0.0037430681854278168,0.037159105196530762,1.3576648714613974e-08,6.3105472871526668e-07,1.1867110134476341e-05,3.3190691570982426e-13,1.6465418404681674e-09,6.8847050166436657e-08,1.3947835188122331e-06,2.6814464522759281e-08,1.0604499740501782e-10,6.6905400153739542e-11
5.478518110106705e-07,0.09977366400000001,0.80000000000000004,0.0,0.2483461449135492,0.095960856308141468,0.08094441446751921,2.4764832417288147e-06,0.00056913076959853035,1.9199564868312346e-05,0.0002933503754873824,2.1208478012784231e-12,1.7912138774290571e-12,8.9054402814795807e-09,2.7732176989011154e-24,8.4774328051271223e-10,1.8159089472027389e-17,2.2783838749217225e-10,1.0954228344776755e-16,1.3939136282495313e-19,1.4703328314789495e-08,4.2658673859887657e-19,0.0037418226805352316,0.037241662217852356,1.3606666979814102e-08,6.3185594740791128e-07,1.1851977446401122e-05,3.3263021218849949e-13,1.6444707445410737e-09,6.8823908252535229e-08,1.4007640122386084e-06,2.6941387479553811e-08,1.0654836966346869e-10,6.7343224091474437e-11
