Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),CH3OHX(46),H2OX(35),CH3OX(44),DME(448),DMEX(462),SX(449),C4H7X(197),C4H7(208),C4H7X(496)
0.30554667331270385,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103546568705816,0.099951009181610762,9.4256099032346387e-28,0.099965259796274034,7.587775836862487e-11,2.3509502184642981e-07,1.4218262025633391e-09,2.5441323734495237e-06,1.1834925350178757e-22,8.512908296994154e-06,6.2268784343582476e-13,1.1020020705934351e-12,1.63193746894614e-09,8.6548582890523328e-12,2.7696141824883173e-23,5.4889915740058515e-22,1.0757490341629136e-18,1.7705271731943059e-10,3.4733829195569494e-05,3.4738781405854239e-05,2.3344971471770608e-10,1.4592447013574553e-05,8.1697527615314778e-11,4.4062240151948915e-12,6.0359201075004663e-11,8.8410772427617029e-10,1.9273246723805085e-16,6.1527331146711883e-14,1.0260056602378823e-11,8.8203424576629513e-09,2.8285680929964132e-10,9.829515657762951e-14,1.1191870970066753e-08,3.0754439582568284e-10,1.0687430369334347e-13,3.3270642069768362e-08,2.0149113003218477e-08,7.1552846680351429e-10,2.4865225204060852e-13,1.2189418155304415e-10,4.2359268942228959e-14,2.1638934259324247e-16,1.1925352093012407e-08,6.9295822290185286e-08,4.4720450381446265e-10,1.5540738350739176e-13,1.1680186851821105e-20,4.4878851831041745e-21,1.1957313055150796e-14,3.3712254048800824e-10,4.9409674634596501e-13,3.007637160118777e-15,2.6368168958478988e-14,6.4507456903268615e-15,8.3195166763063405e-13,2.8911030865872694e-16,9.9978512181001769e-10,1.0411091847305106e-17,8.8150139107604562e-11,1.0411080813126532e-17
0.3064200031993649,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103545119331216,0.09995099947639409,9.4456473067655163e-28,0.099965259792858668,7.6122453767189124e-11,2.3553430488610871e-07,1.4273297305088835e-09,2.5507492135490041e-06,1.1913855325393127e-22,8.50544549134326e-06,6.2616322676336971e-13,1.1030320255760806e-12,1.6356987572068171e-09,8.6721789975897606e-12,2.7827783654298671e-23,5.5270197164562546e-22,1.0781498195029664e-18,1.7730633528720752e-10,3.4733823734337727e-05,3.4738779315783752e-05,2.3324504806072476e-10,1.46060730081539e-05,8.1850177300989685e-11,4.3982538139114403e-12,6.0193809249241328e-11,8.8640707941371616e-10,1.9317666302315359e-16,6.1615461851306008e-14,1.0243411096003591e-11,8.8416492930981404e-09,2.8329403571294634e-10,9.8447090570293315e-14,1.1221533446329226e-08,3.0809071506609442e-10,1.0706414785692253e-13,3.3407621535724396e-08,2.0222095862336835e-08,7.1788693805376386e-10,2.4947182593944598e-13,1.222296057530385e-10,4.2475829161999844e-14,2.1759705489191046e-16,1.1977264519188537e-08,6.9850960084301876e-08,4.5039487241557823e-10,1.5651605442741121e-13,1.1691093463766301e-20,4.5052563699977593e-21,1.1983489756300029e-14,3.3754535259107343e-10,4.9600923947700255e-13,3.0136560730259439e-15,2.6453201108309629e-14,6.463249612053115e-15,8.3283396957737334e-13,2.8941689871656067e-16,1.0046047216959247e-09,1.0420206601585645e-17,8.8227319352123418e-11,1.0420195654441677e-17
0.30729333308602597,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103543670017774,0.099950989780726696,9.4829030942589505e-28,0.099965259789438085,7.6367522289532209e-11,2.359739375616058e-07,1.4328383943882952e-09,2.5573516527023782e-06,1.1993102488979845e-22,8.4979948247605387e-06,6.2964354720699857e-13,1.1040618356993277e-12,1.6394499655153016e-09,8.6895068362962676e-12,2.7959716519424905e-23,5.5651948271164113e-22,1.0805517417231764e-18,1.7755840003073822e-10,3.4733818276513809e-05,3.4738777225797642e-05,2.3304071431905208e-10,1.4619697130454766e-05,8.2002948469928864e-11,4.3903053012144754e-12,6.0029030355284226e-11,8.8870142982580497e-10,1.9361966827304759e-16,6.1703052786833998e-14,1.0226804071656784e-11,8.8628997257689169e-09,2.8372866663617329e-10,9.8598122590077488e-14,1.1251118058458505e-08,3.086339063821862e-10,1.0725290501766411e-13,3.3544389785440206e-08,2.0294940361358759e-08,7.2023670303485956e-10,2.5028837423784138e-13,1.2256359764088342e-10,4.2591891627216356e-14,2.1880648273567128e-16,1.2029102044358842e-08,7.0407912962416704e-08,4.5359131904375695e-10,1.5762683738056363e-13,1.1701998577088008e-20,4.5226437659853351e-21,1.2009680731716407e-14,3.3796782143504021e-10,4.9792351715992064e-13,3.0196774630112026e-15,2.6538362911664701e-14,6.4757532575018335e-15,8.3371459735820002e-13,2.897229069513764e-16,1.0094294238340198e-09,1.0429197666148166e-17,8.8303452325395505e-11,1.0429186805440257e-17
0.308166662972687,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410354222076499,0.099950980094549877,9.4978701566041852e-28,0.099965259786012256,7.6612966120425698e-11,2.3641392011234599e-07,1.4383521934975764e-09,2.5639397315808659e-06,1.2072667340867626e-22,8.4905563125963734e-06,6.3312877437181565e-13,1.105091502010065e-12,1.6431911228069657e-09,8.7068419927430209e-12,2.8091940553849503e-23,5.6035170429794998e-22,1.0829548233187804e-18,1.7780891960866807e-10,3.4733812822075036e-05,3.4738775135900499e-05,2.3283671391350053e-10,1.4633319393100206e-05,8.2155841205321299e-11,4.3823784234501988e-12,5.9864861126535223e-11,8.9099078964706793e-10,1.9406148640537246e-16,6.1790106753837236e-14,1.0210235512349664e-11,8.8840939159310739e-09,2.8416071534834267e-10,9.8748257251716794e-14,1.1280625021426135e-08,3.0917398533584422e-10,1.0744058058363912e-13,3.3680946091744638e-08,2.0367646387050154e-08,7.2257777090182849e-10,2.5110190011779281e-13,1.2289616081398234e-10,4.2707457588099767e-14,2.200176155617713e-16,1.2080864322161483e-08,7.0966674085082499e-08,4.5679378500182392e-10,1.5873971196868814e-13,1.1712902201890145e-20,4.5400473688429401e-21,1.2035886184289746e-14,3.3838995355224746e-10,4.9983957914987181e-13,3.0257013952566945e-15,2.6623655127749015e-14,6.4882567348086595e-15,8.3459357343027244e-13,2.9002834116731412e-16,1.0142592185917786e-09,1.0438065921164014e-17,8.837854547963396e-11,1.0438055146298156e-17
0.3090399928593481,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103540771572457,0.099950970417805929,9.5139009814147155e-28,0.099965259782581223,7.6858787416810402e-11,2.3685425275348218e-07,1.4438711271373433e-09,2.5705134907853099e-06,1.2152550381526702e-22,8.4831299691542099e-06,6.366188780206856e-13,1.1061210254950273e-12,1.6469222579582875e-09,8.724184651474676e-12,2.8224455891733476e-23,5.6419865010198732e-22,1.0853590864255976e-18,1.7805790203398621e-10,3.4733807371001178e-05,3.4738773046087408e-05,2.3263304723630173e-10,1.4646939807939063e-05,8.2308855581903508e-11,4.3744731153309289e-12,5.9701299508204121e-11,8.9327517298738215e-10,1.9450212083084282e-16,6.1876626536996095e-14,1.0193705398683252e-11,8.9052320235356844e-09,2.8459019505541685e-10,9.8897499144551367e-14,1.1310054549895365e-08,3.0971096740937965e-10,1.0762717993528619e-13,3.3817289745556144e-08,2.0440213833153066e-08,7.2491015116734879e-10,2.5191240688557502e-13,1.2322729889533885e-10,4.2822528303761096e-14,2.2123044286221963e-16,1.2132551013985964e-08,7.1527236619947753e-08,4.6000221186274564e-10,1.5985465788754085e-13,1.1723804347657005e-20,4.5574671763589426e-21,1.2062106313820451e-14,3.3881175538194377e-10,5.0175742520339535e-13,3.0317279338928073e-15,2.6709078506092082e-14,6.5007601503669043e-15,8.3547091987953381e-13,2.9033320903954577e-16,1.0190940964656253e-09,1.0446812241186146e-17,8.8452606219490767e-11,1.0446801551572007e-17
0.30991332274600913,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410353932243981,0.099950960750438092,9.5555243607348828e-28,0.099965259779144972,7.7104988308238019e-11,2.3729493567743457e-07,1.4493951946125347e-09,2.5770729708445887e-06,1.2232752111968687e-22,8.4757158077206593e-06,6.4011382807333976e-13,1.107150407081343e-12,1.6506433997862924e-09,8.7415349940816127e-12,2.8357262667841031e-23,5.6806033381931681e-22,1.0877645528357467e-18,1.7830535527424376e-10,3.4733801923273487e-05,3.4738770956355707e-05,2.3242971465175556e-10,1.4660558386061734e-05,8.2461991666518587e-11,4.3665893234562692e-12,5.953834236401495e-11,8.9555459393177055e-10,1.9494157495313923e-16,6.1962614905199074e-14,1.0177213708856745e-11,8.9263142082244559e-09,2.8501711889088719e-10,9.9045852832744562e-14,1.1339406858212542e-08,3.1024486800605563e-10,1.0781270842556758e-13,3.3953420055625383e-08,2.0512642600269361e-08,7.2723385369476047e-10,2.5271989796933481e-13,1.2355701553284008e-10,4.2937105041960447e-14,2.2244495418355477e-16,1.2184161788864068e-08,7.2089593742033206e-08,4.6321654147049285e-10,1.6097165492705095e-13,1.1734705023265394e-20,4.574903186336511e-21,1.208834131714949e-14,3.3923323327161641e-10,5.036770550785987e-13,3.0377571420231995e-15,2.6794633786708155e-14,6.5132636088167984e-15,8.3634665842018372e-13,2.9063751811403762e-16,1.0239340480788009e-09,1.0455437495176393e-17,8.8525641902276361e-11,1.0455426890227113e-17
0.3107866526326702,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103537873366776,0.099950951092390716,9.5711608780668747e-28,0.099965259775703488,7.7351570897314773e-11,2.3773596905465866e-07,1.4549243952321307e-09,2.5836182122140792e-06,1.2313273033746163e-22,8.4683138405905388e-06,6.436135946054885e-13,1.1081796476378931e-12,1.654354577047844e-09,8.7588931992149037e-12,2.8490361017477387e-23,5.7193676914364238e-22,1.0901712440069975e-18,1.7855128725201528e-10,3.4733796478870245e-05,3.4738768866712354e-05,2.3222671649685601e-10,1.467417513782549e-05,8.2615249518392577e-11,4.3587269814111532e-12,5.9375987522273615e-11,8.978290665399193e-10,1.9537985216881172e-16,6.2048074611699108e-14,1.0160760418960398e-11,8.9473406293261832e-09,2.8544149991555531e-10,9.9193322855197165e-14,1.1368682160399678e-08,3.1077570244963873e-10,1.0799717137979788e-13,3.4089336348283447e-08,2.0584932595746681e-08,7.2954888868847334e-10,2.5352437691574113e-13,1.2388531439808464e-10,4.3051189078703337e-14,2.2366113912658594e-16,1.2235696323362853e-08,7.2653738634005629e-08,4.6643671593763522e-10,1.6209068297045884e-13,1.1745604237005579e-20,4.5923553965931897e-21,1.2114591388229291e-14,3.396543934783158e-10,5.0559846853519518e-13,3.0437890817301781e-15,2.688032170024947e-14,6.5257672130129904e-15,8.3722081041778577e-13,2.9094127581558097e-16,1.0287790641792756e-09,1.0463942546534088e-17,8.8597659838198163e-11,1.0463932025667458e-17
0.31165998251933125,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103536424353134,0.099950941443609026,9.5811622677445962e-28,0.099965259772256787,7.7598537260126884e-11,2.3817735303297223e-07,1.460458728308882e-09,2.5901492552741804e-06,1.2394113648952339e-22,8.4609240790949418e-06,6.471181478479396e-13,1.109208747978399e-12,1.6580558184388033e-09,8.7762594426448199e-12,2.8623751076444333e-23,5.7582796976681847e-22,1.0925791810525338e-18,1.7879570584513867e-10,3.4733791037772253e-05,3.4738766777152391e-05,2.3202405308233515e-10,1.4687790072874665e-05,8.2768629188861986e-11,4.3508860369904523e-12,5.9214232074866794e-11,9.000986048450664e-10,1.9581695586724489e-16,6.2133008394209102e-14,1.0144345502936904e-11,8.9683114458522671e-09,2.8586335111838667e-10,9.9339913725836794e-14,1.1397880670146033e-08,3.1130348598526374e-10,1.0818057409599286e-13,3.4225037967190254e-08,2.065708373356551e-08,7.3185526668845791e-10,2.5432584738805833e-13,1.2421219918589262e-10,4.3164781698056717e-14,2.2487898734594365e-16,1.2287154301478179e-08,7.3219664486441402e-08,4.6966267764747751e-10,1.6321172199513731e-13,1.1756501996597415e-20,4.6098238049554615e-21,1.2140856718045425e-14,3.4007524216994463e-10,5.0752166533393491e-13,3.0498238140949573e-15,2.6966142968146981e-14,6.5382710641613725e-15,8.3809339688970675e-13,2.9124448944800884e-16,1.0336291356377023e-09,1.0472328253120079e-17,8.8668667290581455e-11,1.0472317815757537e-17
0.3125333124059923,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103534975398744,0.099950931804039134,9.6278049430224885e-28,0.099965259768804882,7.7845889446654428e-11,2.3861908773910615e-07,1.465998193159043e-09,2.5966661403288805e-06,1.2475274460220354e-22,8.4535465336256242e-06,6.5062745818572488e-13,1.1102377088623273e-12,1.6617471525936433e-09,8.7936338973426437e-12,2.8757432981056073e-23,5.7973394937885938e-22,1.0949883847574614e-18,1.7903861888701147e-10,3.4733785599962796e-05,3.4738764687671215e-05,2.3182172469313568e-10,1.4701403200161652e-05,8.2922130721939287e-11,4.343066422350698e-12,5.9053073670449793e-11,9.0236322285403042e-10,1.9625288943056478e-16,6.2217418974997707e-14,1.0127968932451577e-11,8.9892268164920903e-09,2.8628268541763691e-10,9.9485629934028135e-14,1.1427002600799566e-08,3.1182823378061764e-10,1.0836292184525194e-13,3.43605242730855e-08,2.0729095934227734e-08,7.3415299856591668e-10,2.5512431316467294e-13,1.2453767361398927e-10,4.3277884192048063e-14,2.2609848854985622e-16,1.2338535414529419e-08,7.3787364498083928e-08,4.728943692573882e-10,1.6433475207370192e-13,1.1767398309206327e-20,4.6273084092618642e-21,1.2167137494748194e-14,3.4049578542652555e-10,5.0944664523681413e-13,3.0558613992259532e-15,2.7052098302762345e-14,6.5507752618146006e-15,8.3896443849407069e-13,2.9154716619029515e-16,1.0384842534453975e-09,1.048059546728775e-17,8.8738671476119238e-11,1.0480585112853873e-17
0.31340664229265336,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103533526503515,0.099950922173628137,9.64602111753644e-28,0.099965259765347744,7.8093629481197012e-11,2.3906117327974422e-07,1.471542789102115e-09,2.6031689076043803e-06,1.255675597072269e-22,8.4461812136608916e-06,6.541414961572291e-13,1.1112665309950573e-12,1.6654286080848468e-09,8.8110167334822326e-12,2.8891406868149654e-23,5.8365472166794937e-22,1.0973988755921899e-18,1.7928003416687413e-10,3.473378016542103e-05,3.4738762598278706e-05,2.3161973158898065e-10,1.4715014527964234e-05,8.3075754154694953e-11,4.3352680870387907e-12,5.8892509651682145e-11,9.0462293454694012e-10,1.9668765623353605e-16,6.2301309060980281e-14,1.0111630677259022e-11,9.0100868996104696e-09,2.8669951565997506e-10,9.9630475944258776e-14,1.1456048165361152e-08,3.1234996092468969e-10,1.0854421987129373e-13,3.4495794643549078e-08,2.0800969124648335e-08,7.3644209551122752e-10,2.5591977813488922e-13,1.248617414214284e-10,4.3390497860125259e-14,2.2731963249994313e-16,1.2389839361057274e-08,7.4356831876104366e-08,4.7613173369290508e-10,1.6545975337191242e-13,1.1778293181458053e-20,4.6448092073638455e-21,1.2193433903758282e-14,3.4091602924146813e-10,5.1137340800726657e-13,3.0619018962595355e-15,2.7138188407536496e-14,6.5632799037855688e-15,8.3983395555974265e-13,2.9184931310695661e-16,1.0433444087123617e-09,1.0488745035910645e-17,8.8807679565097353e-11,1.0488734763834797e-17
0.3142799721793144,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103532077667428,0.099950912552324023,9.6477247596132394e-28,0.099965259761885417,7.8341759362776199e-11,2.3950360974037298e-07,1.4770925154605982e-09,2.6096575972477707e-06,1.2638558684170422e-22,8.4388281277896546e-06,6.5766023245332724e-13,1.112295215031824e-12,1.6691002134220386e-09,8.8284081184874177e-12,2.9025672875004359e-23,5.8759030032044948e-22,1.0998106736963861e-18,1.795199594302027e-10,3.4733774734128441e-05,3.4738760508970318e-05,2.3141807400540945e-10,1.4728624063909004e-05,8.3229499516805058e-11,4.3274909608677569e-12,5.8732537406402311e-11,9.0687775387592938e-10,1.971212596435486e-16,6.2384681343871301e-14,1.0095330705238844e-11,9.0308918532435251e-09,2.8711385462144861e-10,9.9774456196460715e-14,1.1485017576476711e-08,3.1286868242880358e-10,1.0872447339087949e-13,3.4630848472758779e-08,2.0872703238047353e-08,7.3872256902940279e-10,2.5671224629732699e-13,1.2518440636825261e-10,4.3502624009019992e-14,2.285424090107224e-16,1.2441065846721315e-08,7.4928059836348444e-08,4.7937471415077077e-10,1.6658670614983339e-13,1.1789186619457525e-20,4.6623261971185261e-21,1.2219746127640473e-14,3.4133597952280076e-10,5.1330195340943377e-13,3.0679453633764802e-15,2.7224413977118869e-14,6.57578508632168e-15,8.4070196809282547e-13,2.9215093715040407e-16,1.0482095926653406e-09,1.0496777800407914e-17,8.8875698681634364e-11,1.0496767610123163e-17
0.31515330206597547,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103530628890513,0.099950902940075595,9.6993298393576324e-28,0.099965259758417857,7.8590281065524761e-11,2.3994639718692379e-07,1.4826473715597466e-09,2.6161322493257403e-06,1.2720683104812339e-22,8.4314872837347903e-06,6.6118363791652966e-13,1.1133237615784736e-12,1.6727619970516548e-09,8.8458082171359536e-12,2.9160231139315581e-23,5.9154069902090654e-22,1.1022237988953632e-18,1.7975840237894561e-10,3.4733769306070542e-05,3.4738758419738373e-05,2.3121675215421882e-10,1.4742231814988675e-05,8.338336683114868e-11,4.3197349962528563e-12,5.8573154672078854e-11,9.0912769476526818e-10,1.9755370302052918e-16,6.2467538500259992e-14,1.0079068982105054e-11,9.0516418350939669e-09,2.8752571500907952e-10,9.9917575106590488e-14,1.1513911046428827e-08,3.1338441322839691e-10,1.0890368759440448e-13,3.4765685171249651e-08,2.0944298213843325e-08,7.409944309379242e-10,2.5750172175921062e-13,1.255056722355191e-10,4.3614263952765368e-14,2.2976680794938671e-16,1.2492214584198363e-08,7.5501041603575573e-08,4.8262325410432538e-10,1.6771559076366501e-13,1.1800078628801516e-20,4.6798593763922547e-21,1.2246074346237487e-14,3.4175564209437569e-10,5.1523228120837109e-13,3.0739918578378357e-15,2.7310775697512373e-14,6.5882909041341008e-15,8.4156849575006684e-13,2.9245204515163083e-16,1.053079796645909e-09,1.0504694596773602e-17,8.8942735903915884e-11,1.0504684487715725e-17
0.3160266319526365,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103529180172867,0.099950893336832575,9.7227659252345149e-28,0.099965259754945079,7.8839196539093054e-11,2.4038953566707328e-07,1.4882073567273331e-09,2.6225929038233519e-06,1.2803129737433956e-22,8.4241586883775334e-06,6.6471168354012704e-13,1.1143521711905033e-12,1.6764139873565971e-09,8.8632171915458101e-12,2.9295081799244732e-23,5.9550593145205937e-22,1.1046382707196729e-18,1.7999537067178375e-10,3.4733763881227256e-05,3.4738756330596105e-05,2.3101576622387002e-10,1.4755837787576592e-05,8.3537356114297518e-11,4.3120001194131392e-12,5.8414358385254786e-11,9.1137277111139332e-10,1.9798498971684092e-16,6.2549883191688074e-14,1.0062845471796296e-11,9.072337002529381e-09,2.8793510945957651e-10,1.0005983706617308e-13,1.1542728787132169e-08,3.1389716818124689e-10,1.0908186764522904e-13,3.490030416568509e-08,2.1015753997550039e-08,7.4325769335342404e-10,2.5828820873172963e-13,1.2582554282348391e-10,4.3725419012079055e-14,2.3099281923566869e-16,1.2543285293084689e-08,7.6075770411706755e-08,4.8587729729526245e-10,1.6884638766279198e-13,1.1810969214591303e-20,4.6974087430634594e-21,1.2272418736820336e-14,3.4217502269708427e-10,5.1716439117046331e-13,3.0800414359804555e-15,2.7397274246218023e-14,6.6007974502251361e-15,8.4243355787495815e-13,2.9275264383271235e-16,1.0579550121085916e-09,1.0512496255607233e-17,8.9008798264437223e-11,1.0512486227216914e-17
0.3168999618392976,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410352773151464,0.099950883742545432,9.713596159865175e-28,0.09996525975146707,7.9088507709033041e-11,2.4083302520869339e-07,1.4937724702934218e-09,2.6290396006428461e-06,1.288589908735649e-22,8.416842347777666e-06,6.6824434046734573e-13,1.1153804443779826e-12,1.6800562126552431e-09,8.8806352012009104e-12,2.9430224993383588e-23,5.9948601129484593e-22,1.1070541083822881e-18,1.8023087192451022e-10,3.4733758459580332e-05,3.4738754241540228e-05,2.3081511638054318e-10,1.4769441987453334e-05,8.3691467375907574e-11,4.3042862872810479e-12,5.8256146937587342e-11,9.1361299678134029e-10,1.984151230772848e-16,6.2631718064802059e-14,1.0046660136676561e-11,9.0929775125787571e-09,2.8834205054000164e-10,1.0020124644251146e-13,1.1571471010126672e-08,3.1440696206816929e-10,1.0925901868000607e-13,3.503470489862505e-08,2.1087070540673691e-08,7.4551236868637365e-10,2.5907171152815351e-13,1.2614402195113717e-10,4.3836090514177307e-14,2.3222043284129838e-16,1.2594277699797805e-08,7.6652239504056837e-08,4.8913678773554334e-10,1.6997907739058635e-13,1.1821858381454393e-20,4.7149742950131191e-21,1.2298779473911618e-14,3.4259412699003538e-10,5.1909828306250075e-13,3.0860941532259485e-15,2.7483910292353132e-14,6.6133048160958717e-15,8.4329717351733604e-13,2.9305273981374802e-16,1.0628352306190288e-09,1.0520183602137518e-17,8.9073892750236886e-11,1.0520173653859339e-17
0.31777329172595864,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103526282916035,0.099950874157165498,9.7695220121133382e-28,0.099965259747983884,7.9338216477160557e-11,2.4127686582137019e-07,1.4993427115901447e-09,2.6354723796024974e-06,1.2968991660435823e-22,8.4095382671992439e-06,6.7178157999051189e-13,1.116408581605989e-12,1.6836887012011233e-09,8.8980624030853731e-12,2.9565660860676147e-23,6.0348095222840822e-22,1.1094713307931237e-18,1.8046491371029268e-10,3.4733753041117731e-05,3.4738752152558557e-05,2.3061480276866812e-10,1.478304441981451e-05,8.3845700619269708e-11,4.296593420382767e-12,5.8098516444196527e-11,9.1584838561292257e-10,1.9884410643901765e-16,6.2713045751439861e-14,1.0030512937065453e-11,9.1135635219273979e-09,2.8874655075011695e-10,1.0034180757953376e-13,1.1600137926568881e-08,3.1491380959573948e-10,1.0943514580960691e-13,3.5168886828292448e-08,2.1158247800610551e-08,7.4775846964206015e-10,2.5985223456422208e-13,1.2646111345674748e-10,4.3946279792970908e-14,2.3344963878976031e-16,1.2645191537478132e-08,7.7230442133555271e-08,4.9240166971626192e-10,1.7111364058745721e-13,1.1832746133549071e-20,4.7325560301283668e-21,1.2325156729406525e-14,3.4301296055169808e-10,5.2103395665182895e-13,3.0921500641269759e-15,2.7570684496788212e-14,6.6258130918525457e-15,8.441593613849316e-13,2.9335233959595062e-16,1.0677204438521574e-09,1.0527757456252049e-17,8.9138026303135586e-11,1.0527747587532731e-17
0.3186466216126197,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103524834377316,0.09995086458064488,9.8019774440107588e-28,0.099965259744495466,7.9588324721944454e-11,2.4172105749828089e-07,1.5049180799514872e-09,2.6418912804355124e-06,1.3052407963061092e-22,8.4022464511261832e-06,6.7532337355021333e-13,1.117436583293168e-12,1.6873114811829146e-09,8.915498951661702e-12,2.9701389540415867e-23,6.0749076793009876e-22,1.1118899565880487e-18,1.8069750355996185e-10,3.4733747625820167e-05,3.4738750063668028e-05,2.3041482551091446e-10,1.4796645089296498e-05,8.4000055842024362e-11,4.2889214828978259e-12,5.7941466468023562e-11,9.1807895141518699e-10,1.9927194313145054e-16,6.2793868868710757e-14,1.0014403831545187e-11,9.1340951869158951e-09,2.8914862252079102e-10,1.004815247972357e-13,1.1628729747228398e-08,3.1541772539414218e-10,1.0961025411829057e-13,3.5302849428354206e-08,2.1229285740548716e-08,7.4999600920666421e-10,2.6062978235330636e-13,1.2677682119589929e-10,4.4055988188406471e-14,2.3468042715625832e-16,1.2696026545895339e-08,7.781037156298057e-08,4.9567188779788127e-10,1.7225005798732067e-13,1.1843632474586126e-20,4.7501539463082801e-21,1.2351550672790426e-14,3.4343152888106996e-10,5.2297141170707806e-13,3.0982092223600017e-15,2.7657597512289805e-14,6.6383223659120499e-15,8.4502013988236059e-13,2.9365144957511107e-16,1.0726106435904288e-09,1.0535218632529728e-17,8.9201205819982943e-11,1.0535208842821017e-17
0.31951995149928075,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103523385898779,0.099950855012936463,9.7791415860148137e-28,0.09996525974100183,7.9838834298875869e-11,2.4216560021397024e-07,1.5104985747130772e-09,2.648296342788975e-06,1.3136148502153529e-22,8.3949669032917088e-06,6.7886969273446913e-13,1.1184644498158309e-12,1.6909245807233224e-09,8.932944998856698e-12,2.9837411172330653e-23,6.1151547207548369e-22,1.1143100040977995e-18,1.8092864896220279e-10,3.4733742213669127e-05,3.4738747974867934e-05,2.3021518470964271e-10,1.4810243999981511e-05,8.4154533035299533e-11,4.2812703861733378e-12,5.778499158304679e-11,9.2030470796651409e-10,1.9969863647626926e-16,6.2874190019087535e-14,9.9983327774731544e-12,9.1545726635378085e-09,2.8954827821386651e-10,1.0062040239159948e-13,1.1657246682482704e-08,3.1591872401687773e-10,1.0978434866370797e-13,3.5436592187701347e-08,2.1300184329370407e-08,7.5222500063879845e-10,2.6140435950340572e-13,1.2709114904052188e-10,4.4165217046097522e-14,2.3591278806711665e-16,1.2746782471354706e-08,7.8392021065182204e-08,4.98947386807746e-10,1.7338831041690831e-13,1.185451740783386e-20,4.7677680414516128e-21,1.2377961470905758e-14,3.4384983739880294e-10,5.2491064799702042e-13,3.1042716807205064e-15,2.7744649983627983e-14,6.6508327252189921e-15,8.4587952715560597e-13,2.9395007605722711e-16,1.0775058217220646e-09,1.0542567940262468e-17,8.9263438152883997e-11,1.0542558229020366e-17
0.3203932813859418,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103521937480782,0.099950845453993881,9.8377908650444857e-28,0.09996525973750299,8.0089747040799864e-11,2.4261049392591767e-07,1.5160841952119847e-09,2.6546876062228068e-06,1.3220213785164914e-22,8.3876996266861707e-06,6.8242050927791596e-13,1.1194921815115381e-12,1.6945280278786759e-09,8.9504006942371303e-12,2.9973725896457817e-23,6.1555507833834861e-22,1.11673149135906e-18,1.8115835736412865e-10,3.4733736804655206e-05,3.4738745886139757e-05,2.300158804470161e-10,1.4823841155435651e-05,8.4309132184267465e-11,4.2736401062295978e-12,5.7629093528854789e-11,9.2252566901475134e-10,2.0012418978735909e-16,6.2954011790605073e-14,9.9822997302843539e-12,9.1749961074334468e-09,2.8994553012594849e-10,1.0075844463594975e-13,1.1685688942307285e-08,3.1641681994531667e-10,1.0995743447848178e-13,3.55701146102194e-08,2.1370943541553196e-08,7.544454574770448e-10,2.6217597071983091e-13,1.2740410088048789e-10,4.4273967717882819e-14,2.3714671169949178e-16,1.2797459066601189e-08,7.8975383923279336e-08,5.0222811185712459e-10,1.7452837880168593e-13,1.1865400936146262e-20,4.7853983134597206e-21,1.2404389288038854e-14,3.4426789144829053e-10,5.2685166529057727e-13,3.1103374911835332e-15,2.7831842547702911e-14,6.6633442555026069e-15,8.4673754101534804e-13,2.9424822523179689e-16,1.0824059702393437e-09,1.0549806183486881e-17,8.9324730109459038e-11,1.0549796550168802e-17
