Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH3OHX(46),H2OX(35),HO2X(135)
0.1186163673257605,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00024425048090733338,0.099999436834526528,0.0036740141473179592,0.0,4.020167384877474e-10,6.5390247802805627e-16,0.0,1.2762232471757257e-12,0.0,3.4253114587012053e-07,0.0,5.9006657679259327e-21,5.0462643349991675e-17,1.7534223830213938e-07,0.0,0.0,9.4936641867752571e-17,9.6982493706625822e-17,4.5289364806187754e-08,0.19265111289980075,9.201652618602123e-14,3.9640823846426221e-10,9.3744404169933324e-13,7.9411833201710677e-14,1.8207185264839897e-16,3.4133240998061889e-07
0.11905615030710805,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00024342652601292892,0.099999436466184616,0.0036736018323289391,0.0,4.0204770198827384e-10,6.530220180770441e-16,0.0,1.2775969392117963e-12,0.0,3.4296627070277082e-07,0.0,5.699685433450741e-21,5.0571932318490087e-17,1.7542823240727816e-07,0.0,0.0,9.4650547121022354e-17,9.7780845671009392e-17,4.513658543679744e-08,0.19265193657240948,9.1822541650419272e-14,3.9520669688036949e-10,9.314458101346999e-13,7.9182760240022484e-14,1.8147162716548994e-16,3.4176868298624737e-07
0.11949593328845559,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00024260820453982966,0.099999436098550318,0.0036731923354527581,0.0,4.0207855796350777e-10,6.5214853095434502e-16,0.0,1.2789648480926479e-12,0.0,3.4340008406467611e-07,0.0,5.9556825835345954e-21,5.068070643738647e-17,1.7551378582952576e-07,0.0,0.0,9.4366261468679812e-17,9.8581934885946121e-17,4.4984850627986886e-08,0.19265275461186357,9.1629546869420545e-14,3.9401279288919918e-10,9.2550625772406172e-13,7.8955059633205836e-14,1.8087545867322253e-16,3.4220363702932088e-07
0.11993571626980314,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00024179545830788456,0.099999435731622469,0.0036727856275879387,0.0,4.0210930721276157e-10,6.5128340969682742e-16,0.0,1.280327015358187e-12,0.0,3.4383259424104876e-07,0.0,5.9090657880965014e-21,5.0788969781588274e-17,1.7559890222513911e-07,0.0,0.0,9.4083767281407671e-17,9.9385754536852859e-17,4.4834149591872306e-08,0.19265356707634576,9.1437533641800959e-14,3.9282645167200145e-10,9.1962460959553472e-13,7.8728718764036891e-14,1.8028330560709011e-16,3.4263728046912632e-07
0.12037549925115068,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00024098822994132252,0.099999435365399889,0.0036723816800353286,0.0,4.0213995052613661e-10,6.5042362509255524e-16,0.0,1.2816834821207748e-12,0.0,3.442638094364749e-07,0.0,5.5193219954517732e-21,5.0896726389711263e-17,1.7568358520807899e-07,0.0,0.0,9.3803047163720204e-17,1.0019229784247839e-16,4.4684471689719791e-08,0.19265437402323424,9.1246493861084917e-14,3.916475994073468e-10,9.1380010376115577e-13,7.8503725172377743e-14,1.7969512697351673e-16,3.4306962158331275e-07
0.12081528223249823,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00024018646285482015,0.09999943499988137,0.0036719804644911348,0.0,4.0217048868466664e-10,6.4956957828863095e-16,0.0,1.2830342890709839e-12,0.0,3.446937377759303e-07,0.0,5.7967290882021653e-21,5.1003980264260091e-17,1.7576783835064058e-07,0.0,0.0,9.3524083948018108e-17,1.010015580548116e-16,4.4535806429361769e-08,0.19265517550911665,9.1056419514172192e-14,3.904761632460513e-10,9.0803199090648603e-13,7.8280066552704358e-14,1.7911088234002478e-16,3.4350066856897211e-07
0.12125506521384577,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023939010123985899,0.099999434635065679,0.0036715819530400997,0.0,4.0220092246045859e-10,6.4872467540457418e-16,0.0,1.2843794764832644e-12,0.0,3.4512238730584431e-07,0.0,5.9872389248360904e-21,5.111073537181276e-17,1.7585166518407178e-07,0.0,0.0,9.3246860691954271e-17,1.0181352845898444e-16,4.4388143462667484e-08,0.1926559715898038,9.0867302679930639e-14,3.8931207129976641e-10,9.0231953409239904e-13,7.8057730751681035e-14,1.7853053182560561e-16,3.4393042954370161e-07
0.12169484819519331,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023859909005136587,0.099999434270951593,0.0036711861181488161,0.0,4.0223125261683064e-10,6.4788539450364133e-16,0.0,1.285719084221512e-12,0.0,3.4554976599517765e-07,0.0,5.3752060936118408e-21,5.1216995643208366e-17,1.7593506919918046e-07,0.0,0.0,9.2971360676431709e-17,1.0262820237317126e-16,4.4241472583065754e-08,0.19265676232034307,9.067913552781196e-14,3.8815525263195276e-10,8.9666200848023068e-13,7.7836705765782426e-14,1.7795403609128952e-16,3.4435891254664962e-07
0.12213463117654086,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023781337499462942,0.099999433907537794,0.0036707929326591894,0.0,4.0226147990844712e-10,6.4704982628629812e-16,0.0,1.2870531517445466e-12,0.0,3.4597588173637489e-07,0.0,5.5180239664718049e-21,5.1322764973743686e-17,1.7601805384693015e-07,0.0,0.0,9.2697567398992846e-17,1.0344557314848338e-16,4.4095783723119022e-08,0.1926575477550313,9.0491910316569841e-14,3.8700563723005643e-10,8.9105870117237584e-13,7.7616979738959315e-14,1.7738135633090825e-16,3.4478612553954594e-07
0.1225744141578884,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023703290251248513,0.099999433544823019,0.003670402369782022,0.0,4.0229160508145183e-10,6.462239742654467e-16,0.0,1.2883817181114967e-12,0.0,3.4640074234634523e-07,0.0,6.1232136030182621e-21,5.1428047223373732e-17,1.7610062253902649e-07,0.0,0.0,9.2425464570286864e-17,1.0426563416886014e-16,4.3951066952147204e-08,0.19265832794742777,9.0305619392943856e-14,3.8586315599054557e-10,8.8550891094815273e-13,7.7398540960347857e-14,1.7681245426204812e-16,3.4521207640770922e-07
0.12301419713923595,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023625761977276463,0.099999433182805908,0.0036700144030907371,0.0,4.023216288735979e-10,6.4540534636125899e-16,0.0,1.2897048219871002e-12,0.0,3.4682435556753082e-07,0.0,5.3575776670795022e-21,5.1532846216912087e-17,1.7618277864849171e-07,0.0,0.0,9.215503611442932e-17,1.0508837885095575e-16,4.3807312473900445e-08,0.19265910295036678,9.0120255190311731e-14,3.8472774071963704e-10,8.8001194794685292e-13,7.7181377862023694e-14,1.7624729211718727e-16,3.4563677296104205e-07
0.12345398012058349,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023548747465600039,0.099999432821485171,0.0036696290065152373,0.0,4.0235155201437514e-10,6.4458762107951377e-16,0.0,1.2910225016469127e-12,0.0,3.4724672906882019e-07,0.0,5.0599264858288494e-21,5.1637165744240213e-17,1.7626452551022832e-07,0.0,0.0,9.1886266162387032e-17,1.0591380064402271e-16,4.3664510624279346e-08,0.19265987281596966,8.9935810227483683e-14,3.8359932410536471e-10,8.7456713354993777e-13,7.6965479016797208e-14,1.756858326350121e-16,3.4606022293501339e-07
0.12389376310193104,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023472241574338124,0.099999432460859405,0.0036692461543358654,0.0,4.0238137522513606e-10,6.4377901055426488e-16,0.0,1.2923347949824348e-12,0.0,3.476678704464178e-07,0.0,6.2374887494833421e-21,5.1741009560523069e-17,1.7634586642157507e-07,0.0,0.0,9.161913904589288e-17,1.067418930297919e-16,4.3522651869101693e-08,0.19266063759565727,8.9752277107498198e-14,3.8247783969226994e-10,8.6917380019351088e-13,7.6750833136048627e-14,1.7512803905191179e-16,3.4648243399161581e-07
0.12433354608327858,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002339623923049527,0.099999432100927252,0.0036688658211775182,0.0,4.0241109921921755e-10,6.4298135391736838e-16,0.0,1.2936417395061526e-12,0.0,3.4808778722490256e-07,0.0,5.6190735046027849e-21,5.1844381386420226e-17,1.7642680464285153e-07,0.0,0.0,9.1353639300561094e-17,1.0757264952234872e-16,4.3381726801914443e-08,0.19266139734016141,8.9569648516300164e-14,3.8136322189358939e-10,8.6383129098288527e-13,7.6537429067604922e-14,1.7457387509364271e-16,3.4690341372030968e-07
0.12477332906462613,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023320735428805574,0.099999431741687322,0.003668487982003853,0.0,4.0244072470206255e-10,6.4218172396065574e-16,0.0,1.2949433723564993e-12,0.0,3.4850648685815031e-07,0.0,4.4091468133142552e-21,5.1947284908303499e-17,1.7650734339789101e-07,0.0,0.0,9.108975166122985e-17,1.0840606366800696e-16,4.3241726141850109e-08,0.19266215209953649,8.9387917221576565e-14,3.8025540597119027e-10,8.5853895957372782e-13,7.6325255793657461e-14,1.7402330496716124e-16,3.4732316963896224e-07
0.12521311204597368,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023245725230599867,0.09999943138313816,0.0036681126121116277,0.0,4.0247025237133779e-10,6.4138764559826588e-16,0.0,1.2962397303027346e-12,0.0,3.4892397673006199e-07,0.0,6.1193850726164773e-21,5.2049723778487132e-17,1.7658748587456798e-07,0.0,0.0,9.0827461051097378e-17,1.0924212904517896e-16,4.3102640731526178e-08,0.19266290192317118,8.9207076071693625e-14,3.791543279907015e-10,8.5329617012956189e-13,7.6114302428714245e-14,1.7347629335262097e-16,3.4774170919475926e-07
0.12565289502732124,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023171203762695653,0.099999431025278404,0.0036677396871251456,0.0,4.024996829170492e-10,6.4061082460667604e-16,0.0,1.2975308497497428e-12,0.0,3.4934026415558082e-07,0.0,6.3542748991390471e-21,5.2151701615449228e-17,1.7666723522531495e-07,0.0,0.0,9.0566752586583269e-17,1.1008083926424288e-16,4.2964461534986947e-08,0.19266364685979881,8.902711799441132e-14,3.7805992484118247e-10,8.4810229686856027e-13,7.5904558217591223e-14,1.7293280539552916e-16,3.4815903976509889e-07
0.1260926780086688,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002309716621630933,0.099999430668106556,0.0036673691829908176,0.0,4.0252901702165652e-10,6.3983133664034045e-16,0.0,1.2988167667427593e-12,0.0,3.4975535638169758e-07,0.0,3.7118289210438925e-21,5.2253222004052687e-17,1.7674659456762708e-07,0.0,0.0,9.0307611578594223e-17,1.1092218796740772e-16,4.2827179635686399e-08,0.19266438695750901,8.884803599569727e-14,3.7697213423916448e-10,8.4295672384118641e-13,7.5696012533445194e-14,1.7239280669905955e-16,3.4857516865848835e-07
0.12653246099001636,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00023023607845990029,0.099999430311621146,0.0036670010759718265,0.0,4.0255825536018549e-10,6.3904834563815593e-16,0.0,1.3000975169720188e-12,0.0,3.5016926058803392e-07,0.0,5.3624552618724787e-21,5.2354288495788015e-17,1.768255669845608e-07,0.0,0.0,9.0050023515045729e-17,1.1176616882857564e-16,4.2690786234511401e-08,0.19266512226375787,8.8669823158828715e-14,3.7589089465647617e-10,8.378588451113882e-13,7.5488654875836207e-14,1.7185626331651758e-16,3.4899010311541873e-07
0.12697224397136392,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022950523968574694,0.099999429955820729,0.0036666353426429042,0.0,4.025873986003358e-10,6.3829026683997794e-16,0.0,1.3013731357773232e-12,0.0,3.5058198388772076e-07,0.0,7.6829404627476102e-21,5.2454904609008228e-17,1.7690415552522712e-07,0.0,0.0,8.9793974063208939e-17,1.1261277555320112e-16,4.2555272647844157e-08,0.19266585282537857,8.8492472643199967e-14,3.7481614533011935e-10,8.3280806431588263e-13,7.5282474868824938e-14,1.71323141743956e-16,3.4940385030920634e-07
0.12741202695271148,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002287790996216395,0.099999429600703793,0.0036662719598852056,0.0,4.0261644740258986e-10,6.3753576650291578e-16,0.0,1.302643658152548e-12,0.0,3.5099353332858356e-07,0.0,3.4694225661953164e-21,5.255507382914701e-17,1.7698236320526876e-07,0.0,0.0,8.9539449082970679e-17,1.1346200187814852e-16,4.2420630305663255e-08,0.19266657868859174,8.8315977683024102e-14,3.7374782631545882e-10,8.2780379415579554e-13,7.5077462259112746e-14,1.7079340891293455e-16,3.4981641734684746e-07
0.12785180993405904,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022805761265118067,0.099999429246268826,0.0036659109048812915,0.0,4.0264540242031887e-10,6.3676111266659787e-16,0.0,1.303909118750068e-12,0.0,3.5140391589364443e-07,0.0,3.3785294416994028e-21,5.2654799608968873e-17,1.7706019300733066e-07,0.0,0.0,8.9286434603972911e-17,1.143138415715474e-16,4.228685074968194e-08,0.19266729989901513,8.8140331586578769e-14,3.726858783913852e-10,8.228454568286844e-13,7.487360691421105e-14,1.7026703218342154e-16,3.5022781126986537e-07
0.1282915929154066,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022734073375072736,0.099999428892514314,0.0036655521551102006,0.0,4.0267426429988538e-10,6.3601501027667673e-16,0.0,1.3051695518851161e-12,0.0,3.5181313850168388e-07,0.0,9.3394637999961494e-21,5.2754085368825024e-17,1.7713764788153159e-07,0.0,0.0,8.9034916815563008e-17,1.1516828843264552e-16,4.2153925631523196e-08,0.19266801650167381,8.7965527735241392e-14,3.71630243019982e-10,8.1793248384135657e-13,7.4670898820634457e-14,1.6974397933683695e-16,3.5063803905510092e-07
0.12873137589675415,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022662841847974241,0.099999428539438717,0.0036651956883426303,0.0,4.0270303368074514e-10,6.3529321061257912e-16,0.0,1.3064249915400699e-12,0.0,3.5222120800866202e-07,0.0,4.774818136867454e-21,5.2852934496865267e-17,1.7721473074591827e-07,0.0,0.0,8.8784882098155111e-17,1.1602533629165899e-16,4.2021846710930649e-08,0.19266872854100978,8.7791559581988874e-14,3.7058086247440573e-10,8.1306431497925319e-13,7.4469328082140645e-14,1.6922421856922991e-16,3.5104710761551682e-07
0.1291711588781017,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022592062297133411,0.099999428187040509,0.0036648414826361973,0.0,4.0273171119554821e-10,6.3452891478106278e-16,0.0,1.3076754713686817e-12,0.0,3.5262813120835946e-07,0.0,-3.2106765376341694e-22,5.2951350349281761e-17,1.7729144448690537e-07,0.0,0.0,8.8536317004560533e-17,1.1688497900962285e-16,4.1890605854014508e-08,0.19266943606089124,8.7618420650653816e-14,3.6953767976008154e-10,8.0824039882059537e-13,7.4268884918003905e-14,1.6870771848458642e-16,3.5145502380102963e-07
0.12961094185944927,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022521730392297934,0.099999427835318136,0.0036644895163308049,0.0,4.0276029747023628e-10,6.3377989099673111e-16,0.0,1.3089210247002266e-12,0.0,3.5303391483237403e-07,0.0,1.0077867791809108e-20,5.3049336250597146e-17,1.7736779195972694e-07,0.0,0.0,8.8289208220857147e-17,1.17747210478238e-16,4.1760195031531335e-08,0.19267013910462202,8.7446104535410792e-14,3.6850063845545246e-10,8.0346019328269385e-13,7.4069559661297569e-14,1.6819444808827087e-16,3.5186179439926065e-07
0.13005072484079683,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022451841858742895,0.099999427484269973,0.0036641397680440869,0.0,4.027887931241373e-10,6.3309795261860824e-16,0.0,1.3101616845435916e-12,0.0,3.5343856555166192e-07,0.0,9.3671114423372866e-21,5.3146895493876628e-17,1.7744377598887363e-07,0.0,0.0,8.8043542614949816e-17,1.1861202461971582e-16,4.163060631719771e-08,0.19267083771495055,8.7274604899080685e-14,3.6746968291189501e-10,7.9872316393445766e-13,7.3871342757220821e-14,1.6768437678059494e-16,3.5226742613626817e-07
0.13049050782214439,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022382392476378844,0.099999427133894495,0.0036637922166669547,0.0,4.0281719877006359e-10,6.3235891421958216e-16,0.0,1.3113974835913123e-12,0.0,3.5384208997777958e-07,0.0,-5.2498756941156669e-21,5.3244031340938707e-17,1.7751939936850111e-07,0.0,0.0,8.7799307247534934e-17,1.1947941538662359e-16,4.1501831886036451e-08,0.19267153193407913,8.7103915472056711e-14,3.6644475829488223e-10,7.9402878398324729e-13,7.3674224761477095e-14,1.6717747435050385e-16,3.5267192567737414e-07
0.13093029080349194,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022313378078876882,0.09999942678419009,0.003663446841359217,0.0,4.0284551501440353e-10,6.3158261091762512e-16,0.0,1.3126284542235308e-12,0.0,3.5424449466212573e-07,0.0,6.8726058525511378e-21,5.3340747022682252e-17,1.7759466486285631e-07,0.0,0.0,8.755648928505375e-17,1.2034937676172824e-16,4.1373864012754324e-08,0.19267222180367199,8.693403005248892e-14,3.654258102273403e-10,7.8937653623380826e-13,7.3478196338643966e-14,1.6667371096938832e-16,3.5307529962790455e-07
0.1313700737848395,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022244794552810795,0.09999942643515515,0.003663103621545287,0.0,4.0287374245720933e-10,6.3093567704003852e-16,0.0,1.3138546285118906e-12,0.0,3.5464578609708292e-07,0.0,1.8919307452452082e-20,5.3437045739329458e-17,1.7766957520671013e-07,0.0,0.0,8.7315076042257197e-17,1.2122190275783515e-16,4.1246695070151253e-08,0.19267290736486464,8.6764942504688627e-14,3.6441278496804041e-10,7.8476591111835671e-13,7.3283248260568318e-14,1.6617305718502052e-16,3.5347755453382148e-07
0.13180985676618706,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022176637836815734,0.099999426086788107,0.0036627625369099782,0.0,4.0290188169228976e-10,6.3026099874619663e-16,0.0,1.3150760382233915e-12,0.0,3.5504597071854984e-07,0.0,-8.1226579313693591e-21,5.3532930660564673e-17,1.777441331057341e-07,0.0,0.0,8.7075055069276401e-17,1.2209698741762914e-16,4.1120317527560527e-08,0.19267358865827192,8.6596646757120389e-14,3.6340562976391543e-10,7.8019640483972127e-13,7.308937140484762e-14,1.6567548391559498e-16,3.5387869688252715e-07
0.13224963974753462,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022108903920762664,0.099999425739087294,0.0036624235673943734,0.0,4.0292993330730257e-10,6.2943230029278112e-16,0.0,1.3162927148241762e-12,0.0,3.554450549046669e-07,0.0,-5.4402364956696778e-21,5.3628404925880391e-17,1.7781834123688966e-07,0.0,0.0,8.6836414015074806e-17,1.229746248135163e-16,4.0994723949317852e-08,0.19267426572399607,8.6429136803308251e-14,3.6240429228671515e-10,7.756675232064044e-13,7.2896556753298991e-14,1.6518096244388354e-16,3.5427873310365902e-07
0.13268942272888218,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00022041588844948486,0.099999425392051089,0.0036620866931917754,0.0,4.0295789788383121e-10,6.2877883951748134e-16,0.0,1.3175046894832316e-12,0.0,3.5584304497535533e-07,0.0,3.2467471270844324e-20,5.3723471644922022e-17,1.7789220224886742e-07,0.0,0.0,8.6599140595044793e-17,1.2385480904745906e-16,4.0869906993259743e-08,0.19267493860163509,8.6262406701206808e-14,3.614087205082806e-10,7.7117878100627096e-13,7.2704795390398171e-14,1.6468946441151521e-16,3.5467766956960166e-07
0.13312920571022974,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021974688699302169,0.099999425045677895,0.0036617518947437361,0.0,4.0298577599747199e-10,6.2823795077889069e-16,0.0,1.31871199307607e-12,0.0,3.5623994719672683e-07,0.0,-2.2867673942535343e-22,5.3818133897526131e-17,1.7796571876244872e-07,0.0,0.0,8.6363222810349552e-17,1.2473753425081094e-16,4.0745859409251609e-08,0.19267560733029079,8.6096450569546456e-14,3.6041886359758681e-10,7.6672969633522742e-13,7.2514078501847392e-14,1.6420096181335309e-16,3.5507551259619102e-07
0.1335689886915773,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021908199622605346,0.099999424699966019,0.0036614191527361544,0.0,4.0301356821792903e-10,6.2736476908690734e-16,0.0,1.3199146561883654e-12,0.0,3.5663576778063795e-07,0.0,-3.2210556646052932e-20,5.3912394733994985e-17,1.7803889337082971e-07,0.0,0.0,8.6128648823036961e-17,1.2562279458415868e-16,4.0622574037742381e-08,0.19267627194857623,8.5931262588707071e-14,3.5943467139712071e-10,7.6231979535997126e-13,7.2324397373176544e-14,1.637154269919637e-16,3.5547226844366317e-07
0.13400877167292485,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021842117801727226,0.099999424354913824,0.0036610884480954564,0.0,4.0304127510908546e-10,6.2659006665011092e-16,0.0,1.3211127091194711e-12,0.0,3.5703051288071952e-07,0.0,4.0702517790398632e-20,5.4006257175654363e-17,1.7811172864006899e-07,0.0,0.0,8.5895406715536996e-17,1.2651058423715603e-16,4.0500043808346004e-08,0.19267693249462373,8.5766837002694097e-14,3.5845609344754453e-10,7.5794861677611091e-13,7.2135743388208522e-14,1.6323283263221757e-16,3.5586794331709062e-07
0.1344485546542724,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021776439470874901,0.099999424010519686,0.003660759761984842,0.0,4.0306889722907331e-10,6.2625838101314031e-16,0.0,1.322306181885916e-12,0.0,3.5742418859811054e-07,0.0,3.400930935583323e-20,5.4099724214840733e-17,1.781842271094797e-07,0.0,0.0,8.5663484851556453e-17,1.2740089742835042e-16,4.0378261738451304e-08,0.19267758900609194,8.5603168113705976e-14,3.5748308047538029e-10,7.5361570088796336e-13,7.1948108027659797e-14,1.6275315175598969e-16,3.5626254336680915e-07
0.13488833763561997,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021711160910857611,0.099999423666781884,0.0036604330758006013,0.0,4.0309643513037796e-10,6.2545863227797388e-16,0.0,1.3234951042249158e-12,0.0,3.5781680098514902e-07,0.0,-7.1045111798489471e-20,5.4192798814890392e-17,1.7825639129185369e-07,0.0,0.0,8.5432871960095932e-17,1.282937284050247e-16,4.025722093185773e-08,0.19267824152017377,8.5440250280598296e-14,3.5651558471431141e-10,7.4932059065002859e-13,7.1761482867926364e-14,1.6227635771691849e-16,3.5665607468959056e-07
0.13532812061696753,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021646278448363243,0.099999423323698808,0.0036601083711685035,0.0,4.0312388935991261e-10,6.2435274307830484e-16,0.0,1.324679505597734e-12,0.0,3.5820835603620615e-07,0.0,1.7415129115851759e-20,5.4285483910995217e-17,1.7832822367387839e-07,0.0,0.0,8.5203556520928852e-17,1.2918907144303609e-16,4.0136914577433957e-08,0.192678890073603,8.5278077925463243e-14,3.5555355738959791e-10,7.4506284698428244e-13,7.1575859579603273e-14,1.6180242419529423e-16,3.5704854332923535e-07
0.1357679035983151,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002158178845524959,0.099999422981268724,0.0036597856299402502,0.0,4.0315126045905844e-10,6.2420656529292828e-16,0.0,1.3258594151929641e-12,0.0,3.5859885969101312e-07,0.0,1.1110205367476922e-19,5.4377782410404211e-17,1.7839972671664593e-07,0.0,0.0,8.4975527089359041e-17,1.3008692084663306e-16,4.0017335947803489e-08,0.19267953470266203,8.5116645528502601e-14,3.5459695008033641e-10,7.4084203538484613e-13,7.1391229925998301e-14,1.6133132519307983e-16,3.5743995527643497e-07
0.13620768657966265,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021517687347850077,0.099999422639489965,0.0036594648341899956,0.0,4.0317854896377218e-10,6.238255992009706e-16,0.0,1.327034861929928e-12,0.0,3.5898831784789369e-07,0.0,-9.3453722195531172e-20,5.4469697191787471e-17,1.7847090285577726e-07,0.0,0.0,8.4748772982119881e-17,1.3098727094829029e-16,3.9898478398057632e-08,0.19268017544318813,8.4955947619454e-14,3.5364571750187358e-10,7.3665771216023203e-13,7.1207585762135629e-14,1.6086303502894556e-16,3.5783031647003606e-07
0.1366474695610102,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021453971586289273,0.099999422298360841,0.0036591459662109289,0.0,4.0320575540468835e-10,6.224978456725587e-16,0.0,1.3282058744619139e-12,0.0,3.5937673634946912e-07,0.0,-3.7464195677461173e-20,5.4561231106317392e-17,1.7854175450178766e-07,0.0,0.0,8.4523283181852778e-17,1.3189011610855809e-16,3.9780335364485967e-08,0.19268081233058085,8.4795978791144544e-14,3.5269981299128932e-10,7.325094598947502e-13,7.1024919033521339e-14,1.6039752833339487e-16,3.5821963279817823e-07
0.137043274244223,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021396953980627951,0.099999421991898679,0.0036588606188133138,0.0,4.0323017147126743e-10,6.2148674287803651e-16,0.0,1.3292560179654921e-12,0.0,3.5972542888042239e-07,0.0,3.8649407740580831e-20,5.4643288322989449e-17,1.7860524551395237e-07,0.0,0.0,8.4321414132776092e-17,1.3270480538939075e-16,3.9674612185143527e-08,0.19268138226371526,8.4652625785051879e-14,3.5185301547583856e-10,7.2880652611375337e-13,7.0861348099193526e-14,1.5998093145278142e-16,3.5856912895909744e-07
0.1374390789274358,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021340243152475916,0.099999421685960127,0.0036585768061359989,0.0,4.0325452187108451e-10,6.2103306853318749e-16,0.0,1.3303026132791995e-12,0.0,3.600732881664455e-07,0.0,-1.8582120354678506e-21,5.4725041365307598e-17,1.786684773418314e-07,0.0,0.0,8.4120552384037482e-17,1.3352150705036624e-16,3.9569457838963203e-08,0.19268194912933889,8.4509855131751439e-14,3.5101046264607297e-10,7.251321659246691e-13,7.0698556687799139e-14,1.5956655081655212e-16,3.5891778772788718e-07
0.13783488361064858,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002128383660960856,0.099999421380543935,0.0036582945157126027,0.0,4.0327880698007686e-10,6.2091001330798148e-16,0.0,1.3313456807510818e-12,0.0,3.6042031836335478e-07,0.0,3.5446074903531442e-20,5.4806492255306638e-17,1.787314516918796e-07,0.0,0.0,8.3920690330956266e-17,1.3434021703795368e-16,3.9464867704810507e-08,0.19268251295237449,8.4367663001340643e-14,3.5017212228831852e-10,7.2148608158983466e-13,7.0536539110054382e-14,1.5915436855963503e-16,3.5926561329202666e-07
0.13823068829386137,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002122773188690341,0.099999421075648867,0.0036580137352123028,0.0,4.0330302717088514e-10,6.2120265218557132e-16,0.0,1.3323852405624056e-12,0.0,3.607665235945957e-07,0.0,1.3654268224068935e-19,5.4887642997551924e-17,1.787941702550549e-07,0.0,0.0,8.3721820290435918e-17,1.3516093131661362e-16,3.9360837211804349e-08,0.19268307375747357,8.422604560205999e-14,3.4933796190973707e-10,7.1786798577774372e-13,7.0375289732720182e-14,1.587443670100535e-16,3.5961260980716386e-07
0.13862649297707416,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00021171926545971402,0.099999420771273634,0.003657734452437993,0.0,4.0332718281288629e-10,6.2110308263837134e-16,0.0,1.3334213127294907e-12,0.0,3.6111190795633198e-07,0.0,-3.3343648894578987e-20,5.4968495578967059e-17,1.7885663470696924e-07,0.0,0.0,8.3523934816365525e-17,1.3598364586869873e-16,3.9257361838633184e-08,0.19268363156902057,8.4084999173457307e-14,3.4850794997689802e-10,7.142775874332208e-13,7.0214802978227323e-14,1.5833652868627977e-16,3.5995878139757082e-07
