Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65)
1.6931076003539947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32877457764055612,0.11291472068707824,0.021298965641865297,0.0,8.4258420667743236e-07,2.4111488908351247e-06,0.0,1.5454972769651874e-09,0.0,1.6603327013789244e-05,9.511701215778618e-21,1.5659224104111404e-08,1.7060787618398283e-16,3.2601725815627164e-11,0.0,0.0,5.0805213093477139e-09,3.6307575173832733e-16,0.0057386336677137072,0.0030443016484410592,2.4812204868304715e-09,4.9241235349351939e-08,9.9628383473734001e-06,4.4534882150243304e-11,2.735418508539368e-09,3.9616404632033724e-12,1.4464157358339448e-19,3.5633989829295892e-08,1.0852898151022333e-22
1.6991478795062308e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32876436734998554,0.11291478361111168,0.021293782185451762,0.0,8.5552829956996186e-07,2.43812404891025e-06,0.0,1.5717388965283015e-09,0.0,1.6714297097079397e-05,9.8222633664793312e-21,1.5720243374969286e-08,1.7444189710005285e-16,3.3096578121606235e-11,0.0,0.0,5.1331419588575709e-09,3.7240869175077749e-16,0.0057384596930494247,0.0030546552107328538,2.4910168912313534e-09,4.9558622879173115e-08,9.9928091237919491e-06,4.5198479054928389e-11,2.7530563895758932e-09,4.0292051363402588e-12,1.4836308099144053e-19,3.6038241326825574e-08,1.1131528693369992e-22
1.7045841307432435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875518108629254,0.11291483997734911,0.02128911842834056,0.0,8.6728784097474919e-07,2.4625137305324176e-06,0.0,1.595656625659409e-09,0.0,1.6814464261404249e-05,1.0109531484488772e-20,1.5775063565534303e-08,1.7795542916751205e-16,3.3546493521075662e-11,0.0,0.0,5.180726858806757e-09,3.8098726069174755e-16,0.0057383030865006974,0.0030639705992252905,2.4998400748726671e-09,4.9844343584554794e-08,1.0019630121763726e-05,4.5801078563563232e-11,2.7689716100171976e-09,4.090789237100543e-12,1.5178384977705062e-19,3.640378451665622e-08,1.1387629445528095e-22
1.7100203819802563e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3287459976590425,0.11291489609003481,0.02128445595314437,0.0,8.7915176615228142e-07,2.4870088667203912e-06,0.0,1.6198614171505867e-09,0.0,1.6914909837263914e-05,1.0404330639810646e-20,1.5829790579907415e-08,1.8152944678690525e-16,3.4000741711677752e-11,0.0,0.0,5.2285255160737052e-09,3.8973836684538591e-16,0.0057381464544672273,0.003073283319139,2.5086693341205691e-09,5.0130128235527802e-08,1.0046307048498799e-05,4.6408770703025622e-11,2.7849257321039099e-09,4.1531151129677605e-12,1.5527348314905348e-19,3.6770943690908116e-08,1.1648872932232164e-22
1.715456633217269e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32873681706483998,0.11291495194720345,0.021279794759380737,0.0,8.9112036919342624e-07,2.5116087920870851e-06,0.0,1.6443557870262288e-09,0.0,1.7015633632391689e-05,1.0706835438618249e-20,1.5884423338786022e-08,1.8516481176113745e-16,3.445934570889582e-11,0.0,0.0,5.2765373038007796e-09,3.9866497610590844e-16,0.0057379897991016631,0.0030825933711494651,2.5175046630422749e-09,5.0415972874389197e-08,1.0072840485259249e-05,4.7021567381418218e-11,2.8009186968192439e-09,4.2161892771624836e-12,1.5883316600349413e-19,3.7139708691489865e-08,1.1915347373059998e-22
1.7208928844542817e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32872763930035886,0.11291500754696987,0.021275134846567526,0.0,9.031939414274983e-07,2.5363128394576166e-06,0.0,1.6691422650455629e-09,0.0,1.7116635454570464e-05,1.101722400232555e-20,1.5938960778840123e-08,1.8886239553099703e-16,3.4922328542904977e-11,0.0,0.0,5.3247615921211525e-09,4.0777009656215931e-16,0.005737833122476315,0.003091900755934217,2.5263460554790343e-09,5.070187363452393e-08,1.0099231022443164e-05,4.7639480679764323e-11,2.8169504451975887e-09,4.2800182783489784e-12,1.6246410011004362e-19,3.7510069327958586e-08,1.2187142238617438e-22
1.7263291356912944e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32871846436233942,0.11291506288752617,0.021270476214222896,0.0,9.153727714508504e-07,2.561120340001232e-06,0.0,1.6942233947291274e-09,0.0,1.7217915111631737e-05,1.1335678027240975e-20,1.5993401852700496e-08,1.9262307925172411e-16,3.5389713258768103e-11,0.0,0.0,5.3731977482781141e-09,4.1705677896774415e-16,0.0057376764265861576,0.0031012054741728313,2.5351935053953183e-09,5.0987826721819121e-08,1.01254792592782e-05,4.8262522359834764e-11,2.8330209183243258e-09,4.3446087007010986e-12,1.6616750430020028e-19,3.7882015379623613e-08,1.2464348266039772e-22
1.731221761804606e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32871020933210382,0.11291511247096804,0.021266284539515394,0.0,9.2642395022781723e-07,2.5835349889323514e-06,0.0,1.7170504519471682e-09,0.0,1.7309304193022578e-05,1.1629335719819208e-20,1.6042315573276362e-08,1.960623812223004e-16,3.5814142170973215e-11,0.0,0.0,5.4169709106098218e-09,4.2557258480367294e-16,0.0057375353854023821,0.0031095774412539189,2.5431613845335669e-09,5.124522617550156e-08,1.0148981507740506e-05,4.882765416638054e-11,2.8475174051462807e-09,4.4033965664010165e-12,1.6956355125644005e-19,3.8218113885965776e-08,1.2718536258241741e-22
1.735625125306586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32870278175825285,0.11291515691434424,0.021262512918443721,0.0,9.3644327619516233e-07,2.6037789505342745e-06,0.0,1.7378021839099946e-09,0.0,1.7391746532038302e-05,1.1899455419386772e-20,1.6086269856343036e-08,1.9920261210782506e-16,3.6199206588223019e-11,0.0,0.0,5.4565126612635859e-09,4.3336658146837652e-16,0.0057374084374428903,0.0031171103657941434,2.5503366630211028e-09,5.1476917170775999e-08,1.0170035772776672e-05,4.9339839471787237e-11,2.8605909859056193e-09,4.4568415603114064e-12,1.7267179303636798e-19,3.85216872335555e-08,1.2951172825791189e-22
1.7400284888085662e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32869535603325251,0.11291520118467729,0.021258742136631786,0.0,9.465321661233737e-07,2.6240895937848208e-06,0.0,1.7587518045519442e-09,0.0,1.747437081699364e-05,1.2175201966139137e-20,1.6130159103537821e-08,2.0238584184491315e-16,3.6587200105150371e-11,0.0,0.0,5.4961922844601724e-09,4.412852676172502e-16,0.0057372814801515681,0.0031246415420282769,2.5575159049916557e-09,5.170863603074899e-08,1.0190997767269513e-05,4.98554101086199e-11,2.873689869386633e-09,4.5107979462997555e-12,1.7582980648764232e-19,3.8826282510601443e-08,1.3187525210312125e-22
1.7444318523105463e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868793215548769,0.11291524528114272,0.021254972193824103,0.0,9.5669076826776793e-07,2.6444665606200955e-06,0.0,1.779900692157675e-09,0.0,1.7557176945851524e-05,1.2456679060174426e-20,1.6173982788817075e-08,2.0561255771965636e-16,3.6978134998588236e-11,0.0,0.0,5.536009438884627e-09,4.4933034862212662e-16,0.0057371545144522494,0.0031321709703212674,2.5646991073664418e-09,5.19403808948426e-08,1.0211867825206566e-05,5.0374371854607265e-11,2.8868140243767987e-09,4.5652692919737692e-12,1.7903827297065598e-19,3.913189423626991e-08,1.3427644126025329e-22
1.7488352158125265e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868051012336696,0.11291528920294401,0.021251203089765337,0.0,9.6691922976546705e-07,2.6649094925077461e-06,0.0,1.8012502309866209e-09,0.0,1.7640164816594052e-05,1.2743992061523697e-20,1.6217740392961153e-08,2.0888325135092399e-16,3.7372023552280346e-11,0.0,0.0,5.5759637822002269e-09,4.5750354915779572e-16,0.0057370275412406907,0.0031396986510388793,2.5718862668960466e-09,5.2172149943404303e-08,1.0232646283750804e-05,5.0896730694275041e-11,2.8999634196851803e-09,4.6202591803536174e-12,1.8229788156553477e-19,3.9438516920614042e-08,1.3671580858977145e-22
1.7532385793145066e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867308993532196,0.11291533294931186,0.021247434824200256,0.0,9.7721769664633438e-07,2.6854180304892667e-06,0.0,1.8228018112820677e-09,0.0,1.7723334327222678e-05,1.3037248012446881e-20,1.6261431403563402e-08,2.1219841871767397e-16,3.7768878056925446e-11,0.0,0.0,5.6160549710871241e-09,4.6580661337261445e-16,0.0057369005613854438,0.003147224584547696,2.579077379954898e-09,5.2403941388358249e-08,1.0253333483141311e-05,5.1422493177145297e-11,2.913138024142358e-09,4.6757712098944916e-12,1.8560932914043823e-19,3.9746145065251984e-08,1.3919387274013298e-22
1.7576419428164867e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32866567158980742,0.1129153765195033,0.021243667396873778,0.0,9.8758631384492223e-07,2.7059918152204311e-06,0.0,1.8445568292801453e-09,0.0,1.7806685375756967e-05,1.3336555660509059e-20,1.6305055315015805e-08,2.155585601865664e-16,3.8168710810250197e-11,0.0,0.0,5.6562826612794765e-09,4.7424130506256895e-16,0.005736773575728632,0.0031547487712151158,2.5862724434178327e-09,5.263575346639931e-08,1.0273929766596628e-05,5.1951664962335924e-11,2.926337806600377e-09,4.7318089945089142e-12,1.8897332042124379e-19,4.0054773164016119e-08,1.4171115818172537e-22
1.7620453063184669e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865825508529978,0.11291541991280106,0.021239900807530937,0.0,9.9802522521160825e-07,2.7266304870126356e-06,0.0,1.8665166872188602e-09,0.0,1.7890217860233637e-05,1.3642025481286648e-20,1.6348611628496258e-08,2.1896418053943568e-16,3.8571534117230792e-11,0.0,0.0,5.696646507603289e-09,4.8280940784366593e-16,0.0057366465850867687,0.0031622712114093236,2.5934714547007845e-09,5.2867584458018442e-08,1.0294435480188846e-05,5.2484250655671111e-11,2.9395627359326735e-09,4.7883761635891816e-12,1.9239056806056171e-19,4.0364395703616386e-08,1.4426819522696371e-22
1.766008333470249e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865158180406173,0.11291545881495202,0.021236511593387769,0.0,1.0074804649788547e-06,2.745260472534269e-06,0.0,1.8864568613062838e-09,0.0,1.7965552139736118e-05,1.3922309696589938e-20,1.6387754107542878e-08,2.2206854408478176e-16,3.8936642192834733e-11,0.0,0.0,5.7330900967980448e-09,4.906362570979882e-16,0.0057365322899017076,0.0031690399146544587,2.5999539368383565e-09,5.3076247123863151e-08,1.0312813473448378e-05,5.2966502810255317e-11,2.9514866472002503e-09,4.8397422516642238e-12,1.9551222057278902e-19,4.0643901674205683e-08,1.4660395931614414e-22
1.7695750579068532e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32864557712400255,0.11291549370349648,0.021233461880674522,0.0,1.0160390473133359e-06,2.7620719306754717e-06,0.0,1.9045467069623079e-09,0.0,1.8033478512734562e-05,1.4178979416074286e-20,1.6422934890170945e-08,2.2489462960585738e-16,3.9267326518033728e-11,0.0,0.0,5.7659831733906814e-09,4.9777516212225766e-16,0.0057364294217948069,0.0031751305385333381,2.6057909001401846e-09,5.3264054447218537e-08,1.0329291396459117e-05,5.3402902199160069e-11,2.9622355425369359e-09,4.88634308503584e-12,1.9835952823234028e-19,4.089613859602807e-08,1.4873437476336257e-22
1.7731417823434573e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863957364918767,0.11291552847478548,0.021230412717309428,0.0,1.024644001913014e-06,2.7789253207532517e-06,0.0,1.922773461054621e-09,0.0,1.8101523744619937e-05,1.4439894352575583e-20,1.6458070457023876e-08,2.2775146596149704e-16,3.95999948480506e-11,0.0,0.0,5.7989649654993893e-09,5.0500483538295493e-16,0.0057363265517889044,0.0031812200172083665,2.611630447584538e-09,5.3451871219761305e-08,1.0345710520796658e-05,5.3841552050469238e-11,2.973000881463463e-09,4.9332977516061536e-12,2.0124307086126159e-19,4.1149018147583208e-08,1.5089183374462495e-22
1.7767085067800613e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863357137884658,0.11291556312848369,0.021227364103157231,0.0,1.0332954031857254e-06,2.7958204511268056e-06,0.0,1.9411378803600281e-09,0.0,1.8169687781238803e-05,1.4705116640755972e-20,1.6493160555974575e-08,2.306393300182117e-16,3.9934653736387397e-11,0.0,0.0,5.8320352881001394e-09,5.1232626361964504e-16,0.0057362236802720396,0.0031873083508767055,2.6174725770940202e-09,5.3639696588306613e-08,1.0362071035436988e-05,5.4282456094732822e-11,2.9837826474786619e-09,4.9806082100200942e-12,2.0416324273134259e-19,4.1402537387998448e-08,1.5307662963479534e-22
1.7802752312166654e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862757031221718,0.1129155976642653,0.021224316038082724,0.0,1.0419933250940541e-06,2.8127571300830873e-06,0.0,1.9596407242563323e-09,0.0,1.8237970568444294e-05,1.4974709205193119e-20,1.6528204937785159e-08,2.3355850059727496e-16,4.0271309739817396e-11,0.0,0.0,5.8651939558480607e-09,5.1974044244735592e-16,0.0057361208076226527,0.0031933955397358453,2.6233172870202702e-09,5.3827529709768369e-08,1.0378373130396885e-05,5.4725616808769049e-11,2.9945808240904112e-09,5.0282764256292635e-12,2.0712044166412892e-19,4.1656693374557994e-08,1.5528905841950765e-22
1.7838419556532695e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3286215704485454,0.11291563208181384,0.021221268521950772,0.0,1.0507378411576778e-06,2.8297351658498135e-06,0.0,1.9782827547254173e-09,0.0,1.8306372052096289e-05,1.524873576890046e-20,1.65632033561003e-08,2.3650925848453283e-16,4.0609969418413503e-11,0.0,0.0,5.898440783089491e-09,5.272483764192884e-16,0.0057360179342098201,0.0031994815839835977,2.6291645759236566e-09,5.4015369756914484e-08,1.0394616996694322e-05,5.5171036707142726e-11,3.0053953948156068e-09,5.0763043704995722e-12,2.1011506905602765e-19,4.1911483162912595e-08,1.5752941873365675e-22
1.7874086800898736e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.328615571787085,0.11291566638082193,0.021218221554626271,0.0,1.0595290244556536e-06,2.8467543666082991e-06,0.0,1.9970647363563312e-09,0.0,1.8374892178062203e-05,1.5527260861922712e-20,1.6598155567440316e-08,2.3949188644024074e-16,4.0950639335567877e-11,0.0,0.0,5.9317755838738991e-09,5.3485107908984207e-16,0.005735915060393483,0.0032055664838180876,2.6350144416574618e-09,5.4203215917217123e-08,1.0410802826316032e-05,5.5618719781085238e-11,3.0162263431801553e-09,5.124694023418889e-12,2.1314752990354085e-19,4.2166903807286656e-08,1.597980119062071e-22
1.7909754045264777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860957432709709,0.11291570056099125,0.021215175135974186,0.0,1.0683669476330664e-06,2.8638145405061833e-06,0.0,2.0159874363483669e-09,0.0,1.8443530892215873e-05,1.5810349829982073e-20,1.6633061331194065e-08,2.4250666920891813e-16,4.1293326058014029e-11,0.0,0.0,5.9651981719657293e-09,5.4254957307785027e-16,0.0057358121865246628,0.0032116502394377647,2.6408668824371652e-09,5.4391067386582527e-08,1.0426930812190451e-05,5.6068668530321653e-11,3.027073652718967e-09,5.173447369904664e-12,2.1621823282858234e-19,4.2422952360683702e-08,1.6209514192816136e-22
1.7945421289630818e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860357806785062,0.11291573462203197,0.021212129265859532,0.0,1.0772516829036538e-06,2.880915495670024e-06,0.0,2.0350516245141303e-09,0.0,1.8512288140437242e-05,1.6098068843187431e-20,1.6667920409611708e-08,2.4555389352922737e-16,4.163803615587325e-11,0.0,0.0,5.9987083608561245e-09,5.5034489013007921e-16,0.0057357093129456888,0.0032177328510413867,2.6467218969522488e-09,5.4578923376548054e-08,1.0443001148147344e-05,5.652088504940067e-11,3.0379373069759304e-09,5.2225664022115352e-12,2.1932759010389946e-19,4.2679625875089695e-08,1.6442111548821449e-22
1.7981088533996859e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859758300862169,0.11291576856366288,0.021209083944147375,0.0,1.0861833020510823e-06,2.898057040217703e-06,0.0,2.054258073282604e-09,0.0,1.8581163868613503e-05,1.6390484904822523e-20,1.6702732567797195e-08,2.4863384814387991e-16,4.1984776202688955e-11,0.0,0.0,6.0323059637745149e-09,5.582380711850534e-16,0.0057356064399904103,0.0032238143188280154,2.6525794830590042e-09,5.4766783114505756e-08,1.0459014028884588e-05,5.697537355164837e-11,3.0488172895038554e-09,5.2720531193389214e-12,2.2247601767862724e-19,4.2936921401673645e-08,1.667762420366499e-22
1.80167557783629e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859158914869346,0.11291580238561093,0.021206039170702833,0.0,1.0951618764363123e-06,2.9152389822706577e-06,0.0,2.0736075577022053e-09,0.0,1.8650158022638045e-05,1.6687665860219098e-20,1.673749757370049e-08,2.5174682380957594e-16,4.2333552775443424e-11,0.0,0.0,6.0659907937000468e-09,5.662301664372386e-16,0.0057355035679843994,0.0032298946429970277,2.6584396388057495e-09,5.495464583428401e-08,1.0474969649945454e-05,5.7432136629032936e-11,3.0597135838644606e-09,5.3219095270385814e-12,2.256639352039851e-19,4.3194835990985397e-08,1.6916083373935991e-22
1.805242302272894e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32858559648735625,0.1129158360876112,0.021202994945391091,0.0,1.1041874770006524e-06,2.9324611299659346e-06,0.0,2.0931008554438282e-09,0.0,1.8719270548409666e-05,1.698968040571031e-20,1.6772215198109553e-08,2.548931133069708e-16,4.2684372454604278e-11,0.0,0.0,6.0997626633728723e-09,5.7432223540155665e-16,0.0057354006972451547,0.003235973823748101,2.6643023630066495e-09,5.514251078468883e-08,1.0490868207678134e-05,5.7891175818339247e-11,3.0706261736283668e-09,5.3721376378221659e-12,2.2889176605910585e-19,4.3453366693150642e-08,1.7157520550570765e-22
1.8084523542658377e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32858020411636679,0.11291586631664344,0.021200255611152657,0.0,1.112350783186037e-06,2.947995280163118e-06,0.0,2.1107684286623116e-09,0.0,1.8781572984738925e-05,1.7265683686593341e-20,1.6803420361736891e-08,2.5775350080280862e-16,4.3001862463416308e-11,0.0,0.0,6.1302316101083278e-09,5.8169145824433378e-16,0.0057353081149189872,0.0032414441089669965,2.6695810090028019e-09,5.5311590540864915e-08,1.0505128283394693e-05,5.8306261075345255e-11,3.0804614234139585e-09,5.4176624124583485e-12,2.3183129267309132e-19,4.3686568663328555e-08,1.73773864610611e-22
1.8116624062587814e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32857481271515854,0.11291589644812752,0.021197516720694407,0.0,1.1205522888291011e-06,2.9635617017220704e-06,0.0,2.1285536933344128e-09,0.0,1.8843971218936443e-05,1.7545709813150116e-20,1.6834586799869609e-08,2.6064132761098833e-16,4.3321017523566571e-11,0.0,0.0,6.1607707703478178e-09,5.89143311252772e-16,0.005735215534090188,0.0032469134683253209,2.6748617321467579e-09,5.548067097803669e-08,1.051934244169316e-05,5.8723195823579929e-11,3.0903098472110433e-09,5.4634913788678244e-12,2.348038090102905e-19,4.3920265144670191e-08,1.7599713645789366e-22
1.8148724582517251e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856942228322783,0.11291592648188632,0.021194778273918153,0.0,1.1287920447883851e-06,2.9791602548540864e-06,0.0,2.1464572218429055e-09,0.0,1.8906465211574512e-05,1.7829810669225794e-20,1.6865714351275232e-08,2.635568114135404e-16,4.3641842439569956e-11,0.0,0.0,6.1913800071265086e-09,5.9667858643678799e-16,0.0057351229549742156,0.0032523819019692579,2.6801445318748288e-09,5.5649751570340704e-08,1.0533510827267583e-05,5.9141979565616526e-11,3.1001714330609707e-09,5.5096260182461991e-12,2.3780963156304493e-19,4.4154453986596827e-08,1.7824525640299574e-22
1.8180825102446688e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856403282007518,0.1129159564177474,0.021192040270725753,0.0,1.1370701016509382e-06,2.9947907998097829e-06,0.0,2.1644795882987322e-09,0.0,1.8969054923230136e-05,1.811803871978349e-20,1.6896802856562057e-08,2.6650017124542294e-16,4.3964342018311273e-11,0.0,0.0,6.2220591833501323e-09,6.0429808208416137e-16,0.0057350303777817125,0.0032578494100451686,2.6854294066373474e-09,5.5818831811017061e-08,1.0547633585252909e-05,5.9562616514316784e-11,3.110046169010853e-09,5.5560678162429472e-12,2.4084907933472508e-19,4.4389133038722913e-08,1.8051846174795267e-22
