Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206),CH4OX(60),C2H4X(210),C2H4X(65)
2.451448782989195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43664929515919471,0.086185447660123163,0.011488148841781912,0.0,0.0068368707692603335,0.040734662064659817,0.015555465493919281,5.7405275236335517e-05,6.5314799878036675e-11,0.0022210386779283283,7.6912627686999394e-11,0.00050668820374803736,3.6092496494050437e-09,9.3489114688656113e-05,1.4332883597139107e-09,8.7048243193706829e-11,0.00013880180893278296,2.1979176555864442e-05,0.0061060515433184722,2.9596176647765002e-06,0.00046695542946992383,9.5840322875748152e-08,6.3478551471459888e-09,2.9519015086400051e-09,4.1505398428977916e-10,3.1290514131104267e-05,0.0082050670997556065,3.8788563911990734e-05,3.0270763077726705e-07,0.00080395449191222965,3.4782094306124521e-05,4.7520812939700845e-08,9.4922019624376872e-10,6.632053085762787e-12,1.0215544266416653e-09,2.462961396846455e-06,6.1156347523223186e-12
2.457701219181409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43662789066506846,0.086134950917088893,0.011467258540361474,0.0,0.006845822299321765,0.0408358413280848,0.015589138679195416,5.7310713454277541e-05,6.5778123954886662e-11,0.0022192510188930497,7.6785470319834615e-11,0.00050690729440329603,3.6064506326663933e-09,9.308762280134588e-05,1.4370123981326765e-09,8.7207276974217517e-11,0.00013829211589210175,2.2027065583515013e-05,0.0061021731273156526,2.9465245131000701e-06,0.00046746459258652115,9.5511667452021486e-08,6.3312121200078996e-09,2.9494283520605231e-09,4.1713920783811587e-10,3.1412529432923253e-05,0.0082276871972118675,3.886860657212839e-05,3.0308902565940039e-07,0.00080591369569615618,3.4857881901108288e-05,4.762134787912301e-08,9.522628077925433e-10,6.6232738671263167e-12,1.0171174690934748e-09,2.4682908625068067e-06,6.1286592792511742e-12
2.4639536553736234e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43660647728618807,0.086084493792507863,0.011446408127588351,0.0,0.0068547467949637364,0.040936953940400769,0.015622755313948362,5.7216435409964216e-05,6.6243210001828147e-11,0.0022174672317593078,7.6658900388836573e-11,0.00050712591989614383,3.6036667240390676e-09,9.2687733319528069e-05,1.4407325798912307e-09,8.736579915150798e-11,0.00013778469928000855,2.207486899580949e-05,0.00609829775710247,2.9335068456111242e-06,0.00046797275119084161,9.518441722721155e-08,6.3146207055747205e-09,2.9469608073457379e-09,4.1922945107620141e-10,3.1534709473861496e-05,0.0082503155842756533,3.8948502464762127e-05,3.0346917896909737e-07,0.00080787137027918659,3.4933534001616864e-05,4.7721699020862e-08,9.5530435877668071e-10,6.6144727766104057e-12,1.0126984287628295e-09,2.4736099352932268e-06,6.1416585549611024e-12
2.4702060915658378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43658505499778322,0.086034076207059787,0.011425597526001792,0.0,0.0068636443498055555,0.041038000006222146,0.015656315474203219,5.7122439982687754e-05,6.6710057487091167e-11,0.0022156873031409382,7.6532914510731536e-11,0.00050734408252933088,3.6008978436406594e-09,9.228944410286845e-05,1.4444489032877205e-09,8.7523810938817684e-11,0.00013727954689589735,2.2122587094702768e-05,0.0060944254264241379,2.9205640824341937e-06,0.00046847990907517961,9.4858564189827015e-08,6.2980807097415022e-09,2.944498856022915e-09,4.2132471409220889e-10,3.1657054187690866e-05,0.0082729522864982662,3.9028251791702973e-05,3.0384809498389227e-07,0.00080982751775479503,3.5009051085528863e-05,4.782186661357057e-08,9.5834483764326904e-10,6.605650142989641e-12,1.0082972799000507e-09,2.4789186509448896e-06,6.154632665801308e-12
2.476458527758052e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43656362377553404,0.085983698081822407,0.011404826658279878,0.0,0.0068725150570706703,0.0411389796298283,0.015689819236091359,5.7028726052581843e-05,6.7178665863200818e-11,0.0022139112196589371,7.6407509317067261e-11,0.00050756178459098323,3.5981439119076365e-09,9.1892752930744926e-05,1.448161366685272e-09,8.7681313547310182e-11,0.00013677664662506905,2.2170220180669693e-05,0.006090556129062708,2.9076956496041449e-06,0.00046898607000706526,9.4534100407611495e-08,6.2815919391406896e-09,2.9420424796357839e-09,4.2342499696500528e-10,3.1779563507553962e-05,0.0082955973289696155,3.9107854755107998e-05,3.0422577796335979e-07,0.00081178214020998386,3.5084433628381457e-05,4.7921850906225194e-08,9.6138423292748118e-10,6.5968062960034097e-12,1.0039139958825e-09,2.4842170450270862e-06,6.1675816976990958e-12
2.4827109639502664e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43654218359556768,0.085933359338268275,0.011384095447239435,0.0,0.0068813590095892496,0.041239892915162744,0.015723266675847405,5.6935292500742814e-05,6.7649034567065066e-11,0.0022121389679425315,7.6282681454347819e-11,0.00050777902835469541,3.5954048495973956e-09,9.1497657503991568e-05,1.4518699685112074e-09,8.7838308186055599e-11,0.00013627598643780147,2.2217768552710982e-05,0.0060866898588367883,2.8949009790049283e-06,0.00046949123772952069,9.4211018010808162e-08,6.2651542011455969e-09,2.9395916597458671e-09,4.2553029976230461e-10,3.1902237365933516e-05,0.0083182507363217511,3.9187311557345369e-05,3.0460223214924441e-07,0.00081373523972527208,3.5159682103379428e-05,4.8021652148118871e-08,9.6442253325497387e-10,6.5879415663873276e-12,9.9954854923413051e-10,2.4895051529318901e-06,6.1805057361615223e-12
2.4883381565232596e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43652287975537685,0.085888088075821697,0.011365471200085584,0.0,0.0068892957679567764,0.041330658238379406,0.015753321279293808,5.6851441103600628e-05,6.807387100286071e-11,0.0022105472065138726,7.6170827236346012e-11,0.00050797415776478703,3.5929523416422928e-09,9.1143434020008279e-05,1.4552044072622056e-09,8.7979170044388594e-11,0.00013582729766591732,2.2260489903083338e-05,0.0060832127987546156,2.8834483772920064e-06,0.00046994504255976137,9.3921418467731506e-08,6.2504037112257345e-09,2.937390657426481e-09,4.2742936436592254e-10,3.2012784462646627e-05,0.0083386459749037519,3.925869787877267e-05,3.0493999378955229e-07,0.00081549172888973362,3.5227291492092332e-05,4.8111316963717038e-08,9.6715605800956648e-10,6.5799457166725975e-12,9.9563487481997831e-10,2.4942556844770415e-06,6.1921160717249805e-12
2.492771842464906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43650766505301386,0.085852441066303811,0.011350819630880228,0.0,0.0068955340018871519,0.041402134834840454,0.015776969360054866,5.67855330674597e-05,6.8409604902280279e-11,0.0022092952238801588,7.6083022770989972e-11,0.0005081276418440403,3.5910284022965645e-09,9.086524790710815e-05,1.4578294192808167e-09,8.8089867081851962e-11,0.00013547503965145193,2.2294102193773155e-05,0.0060804749308174108,2.8744663260495101e-06,0.00047030203431034517,9.3694021865744238e-08,6.2388106598953239e-09,2.9356596303335064e-09,4.2892850846126448e-10,3.2099978732202514e-05,0.0083547202566688124,3.9314860250795345e-05,3.0520542080565473e-07,0.00081687480653005269,3.5280485184446155e-05,4.8181860032335578e-08,9.6930917581590219e-10,6.5736341793290018e-12,9.9256142280808509e-10,2.4979928142742413e-06,6.2012497279344397e-12
2.4972055284065527e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364924458160539,0.085816813757429999,0.011336187901772755,0.0,0.006901758903290524,0.041473578209229617,0.015800589219946433,5.6719764551914329e-05,6.8746223192862064e-11,0.0022080451504990417,7.5995504247572338e-11,0.00050828089842108357,3.5891118367167768e-09,9.0587861006889705e-05,1.460452487624908e-09,8.8200310272218006e-11,0.00013512389245807981,2.2327672275608004e-05,0.0060777385770251855,2.8655206336396315e-06,0.00047065853148782412,9.3467309698684426e-08,6.2272430189128468e-09,2.9339313731355465e-09,4.3043017685312599e-10,3.2187255648578833e-05,0.008370798775899085,3.9370949392730926e-05,3.0547023545664928e-07,0.00081825712108696215,3.5333612077276099e-05,4.8252311383172113e-08,9.7146172828690226e-10,6.5673125621027106e-12,9.8949690218647926e-10,2.5017248177814496e-06,6.2103709276045523e-12
2.5011958457540346e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43647874461912084,0.085784766000745943,0.011323036286254112,0.0,0.0069073499422067025,0.041537848871598358,0.015821822987570355,5.6660691849516732e-05,6.9049935627215779e-11,0.0022069217129371977,7.5916981084011762e-11,0.00050841863548152608,3.5873932092433345e-09,9.0338895369976513e-05,1.462811586892997e-09,8.8299492458436665e-11,0.00013480880627513689,2.2357849347322074e-05,0.0060752771514209006,2.8575004356154484e-06,0.00047097895716626253,9.3263851683754028e-08,6.2168538118619371e-09,2.9323783045048761e-09,4.3178383669019624e-10,3.2265875515820382e-05,0.0083852730730409244,3.9421367068543341e-05,3.057080463025858e-07,0.00081950055235840188,3.5381369304338113e-05,4.8315639253992082e-08,9.7339853887574438e-10,6.5616145816219913e-12,9.8674646104342907e-10,2.5050792482158838e-06,6.2185693817432243e-12
2.5051861631015165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364650397369742,0.085752734159293978,0.011309900699146709,0.0,0.0069129302319148088,0.041602092680429303,0.015843033938323803,5.6601731547343436e-05,6.9354364077464764e-11,0.0022057998145546512,7.5838687724726724e-11,0.00050855618948318626,3.585680511712761e-09,9.0090575679191125e-05,1.4651691110512314e-09,8.8398469687579255e-11,0.00013449461342751002,2.2387992390918337e-05,0.0060728169489562157,2.8495093882315451e-06,0.0004712989842448455,9.3060943871759765e-08,6.2064850830251465e-09,2.9308274694145063e-09,4.3313954122586919e-10,3.2344562288643897e-05,0.0083997508151145775,3.9471725539382556e-05,3.0594536342408967e-07,0.00082074336666050943,3.5429072678673879e-05,4.8378892970824951e-08,9.7533488546322603e-10,6.5559086101211393e-12,9.840032375718879e-10,2.5084295454216711e-06,6.2267577921460065e-12
2.5091764804489985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43645133116395185,0.085720718213141048,0.011296781120559514,0.0,0.0069184997960656655,0.04166630966232196,0.015864222092140667,5.6542883356141281e-05,6.9659508378159442e-11,0.0022046794518896093,7.5760623316986942e-11,0.0005086935609993551,3.5839737239338104e-09,8.984290124537611e-05,1.4675250597679557e-09,8.8497242271274802e-11,0.00013418131089050044,2.2418101482310366e-05,0.0060703579680686645,2.8415473508028554e-06,0.00047161861366689414,9.2858584293214984e-08,6.1961367832527097e-09,2.9292788630984163e-09,4.3449729046598902e-10,3.2423315948715423e-05,0.0084142320079666488,3.9522024858073843e-05,3.0618218790202227e-07,0.00082198556452601655,3.5476722320425617e-05,4.8442072598834011e-08,9.7727076519134929e-10,6.5501947294060812e-12,9.8126722363639546e-10,2.5117757183860628e-06,6.2349361805242921e-12
2.5131667977964804e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43643761889446286,0.085688718142416756,0.011283677530624462,0.0,0.0069240586582470978,0.041730499843819421,0.015885387468969187,5.6484146986917548e-05,6.9965368361339097e-11,0.002203560621482554,7.5682787010643789e-11,0.0005088307506009997,3.5822728257706126e-09,8.959587136787694e-05,1.4698794327215006e-09,8.8595810520790142e-11,0.00013386889565269335,2.2448176697172647e-05,0.006067900207201566,2.8336141835457206e-06,0.00047193784637186627,9.2656770989929238e-08,6.1858088635177105e-09,2.9277324807947428e-09,4.3585708441511974e-10,3.2502136477599338e-05,0.0084287166573709139,3.9572265077450251e-05,3.0641852081438813e-07,0.00082322714648657097,3.552431834935711e-05,4.8505178203226842e-08,9.7920617521357658e-10,6.5444730206456587e-12,9.7853841097677867e-10,2.5151177760682111e-06,6.2431045685214186e-12
