Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),OCX(25),CH2OX(54),COX(50),CH2OH(40),C2H5O(140),C3H6O(210),C2H3(46),C2H2(338),C2H2(362),C2H2X(364),C4H6(378),acetyl(43)
6.918229133772276e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44442616303134591,0.11017868273313881,0.022802031916825005,0.0,4.2071805406302656e-06,0.00016373291729521923,1.7804890379855397e-07,8.0460853770846867e-07,1.084303379615012e-08,0.00066818462932796935,2.6726999631187203e-14,0.00028962221672853216,3.2834124368574782e-11,1.2186497591891232e-07,4.3925278729658093e-14,1.3936974159687287e-16,2.800429588879827e-05,1.5575029748313635e-09,0.0078100638930761372,3.5145972421614561e-06,5.3324895533982141e-05,4.226301343130295e-08,3.7900989256203433e-09,3.144378226854967e-06,9.5515294685409141e-09,2.4557156360252659e-09,1.8986301436512546e-10,9.5946407412118385e-10,1.598293747600491e-06,9.4125209682763758e-06,2.1390703351912294e-09,1.3550444402913644e-12,6.6913001019907108e-11,4.4108648382080877e-16,4.4437965699631727e-08,1.2487257218713828e-15,3.0173710405456354e-06,7.4410689679836079e-15,1.8084867738707011e-11,5.5349936868464653e-13,9.1948782412825143e-12,8.4102680170181357e-18,3.6655667016283578e-24,6.1463579873678263e-15,8.8021340261944511e-13,1.7140134506418879e-16,3.7183681493077162e-15,1.2547293178780748e-28,2.9769894253560231e-16
6.952348163809903e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444236537739274,0.11017284928478005,0.022801885229413444,0.0,4.2637962076036965e-06,0.00016515078338472892,1.8057301203900481e-07,8.1643044980012262e-07,1.1070580749628543e-08,0.00067163096612044546,2.7402504890600567e-14,0.00029017202139960529,3.3343432957050749e-11,1.2410433773154291e-07,4.5035560131492852e-14,1.4241913357095617e-16,2.8216550940990985e-05,1.5894441289865549e-09,0.0078123143906887304,3.5143476187006624e-06,5.3448689763778531e-05,4.2477926255647793e-08,3.8096245635149253e-09,3.1724960742408132e-06,9.5802062412481702e-09,2.5061223924768973e-09,1.9241441231717574e-10,9.7278139540847516e-10,1.6170063956012968e-06,9.5006123435049245e-06,2.1709301645014606e-09,1.3799382860228126e-12,6.8508196944761064e-11,4.5012972337291387e-16,4.5132034428550325e-08,1.2682207370856405e-15,3.0370628815618649e-06,7.5239957915499468e-15,1.8467627448550783e-11,5.6134344033288647e-13,9.3680937516114194e-12,8.6310508154883427e-18,3.8193101025835179e-24,6.2818975744646114e-15,9.0411904547646482e-13,1.7605657586591365e-16,3.8214363191272705e-15,1.3152608353487452e-28,3.0347655677197159e-16
6.98646719384753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44442119529274615,0.11016706543479171,0.022801738207001071,0.0,4.3208345175985414e-06,0.00016657196507265833,1.8312051673523151e-07,8.28364595259326e-07,1.1301704324196086e-08,0.00067507775060216219,2.8091533395412671e-14,0.00029071720948899512,3.3858003818503763e-11,1.2637171310887156e-07,4.6168801571374492e-14,1.4552642262200572e-16,2.8429007889743124e-05,1.6218770421819606e-09,0.0078145140484900694,3.5140991272523945e-06,5.3571972489913711e-05,4.2692888095424377e-08,3.8291524343822648e-09,3.2006834374474914e-06,9.6088208423704601e-09,2.557305911597392e-09,1.9498484751636253e-10,9.8621121502633452e-10,1.6358384978852113e-06,9.5890882328343257e-06,2.2030970449856446e-09,1.4051435394924035e-12,7.0132871011655224e-11,4.5931217875090439e-16,4.5833038773340111e-08,1.2879103665404598e-15,3.0567440959033626e-06,7.6074780776872932e-15,1.8856460209463439e-11,5.6926023054628768e-13,9.5435515221650478e-12,8.8564629076852583e-18,3.9786786649769196e-24,6.4197170221296419e-15,9.285498691816308e-13,1.808140804659918e-16,3.926817299719731e-15,1.3783893521404688e-28,3.093374353534429e-16
7.020586223885157e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441878654716077,0.11016133015819575,0.022801590850985237,0.0,4.3782958784809052e-06,0.00016799643694444979,1.8569151823496582e-07,8.4041142620670227e-07,1.1536440661999357e-08,0.00067852497103347185,2.8794283468773223e-14,0.00029125781746738985,3.4377862665262174e-11,1.2866728065454938e-07,4.7325363614610209e-14,1.4869261041743194e-16,2.8641663666046543e-05,1.6548067415927799e-09,0.0078166639023164973,3.5138517493194324e-06,5.3694749458634433e-05,4.290789829761614e-08,3.8486824709448839e-09,3.2289397825468824e-06,9.637374045634703e-09,2.6092741418865532e-09,1.9757433846387395e-10,9.9975387124753525e-10,1.6547901656177062e-06,9.6779481341846223e-06,2.2355722401501891e-09,1.430662187160283e-12,7.1787406467363955e-11,4.6863527337823413e-16,4.6541002664249749e-08,1.3077952780861806e-15,3.076414252672237e-06,7.6915171531233051e-15,1.9251428087405815e-11,5.7725005149745774e-13,9.721266704667823e-12,9.0865758951029314e-18,4.1438477373503641e-24,6.5598425115347952e-15,9.5351466735077099e-13,1.8567557139405724e-16,4.0345506931266217e-15,1.4442124425658035e-28,3.1528235716937142e-16
7.054705253922784e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441642651776664,0.11015564245107187,0.022801443162746612,0.0,4.4361806923987753e-06,0.00016942417379800889,1.8828611674284556e-07,8.5257139329902866e-07,1.1774826035879294e-08,0.00068197261575217568,2.9510955221990915e-14,0.00029179388151859184,3.490303515668979e-11,1.3099121883188033e-07,4.8505610431797741e-14,1.5191871492360185e-16,2.8854515234391971e-05,1.6882382784105792e-09,0.0078187649668763973,3.5136054667671872e-06,5.3817026306522786e-05,4.3122956214210272e-08,3.868214606368184e-09,3.2572645801361919e-06,9.6658666091089303e-09,2.662035069865726e-09,2.0018290340060107e-10,1.0134097006967816e-09,1.6738615081742676e-06,9.7671915431811335e-06,2.2683570094565067e-09,1.4564962139251124e-12,7.3472189311535628e-11,4.7810043747914946e-16,4.7255949810925749e-08,1.3278761333441369e-15,3.0960729263988768e-06,7.7761143411714191e-15,1.9652593377590629e-11,5.8531321490977947e-13,9.9012544427751022e-12,9.3214620604090693e-18,4.3149971680422198e-24,6.7023003770725025e-15,9.7902233393186751e-13,1.9064278071982882e-16,4.1446765644171958e-15,1.5128308285975131e-28,3.2131210421669505e-16
7.088824283960411e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441411420596183,0.11015000133012659,0.022801295143649397,0.0,4.4944893558396701e-06,0.00017085515064116177,1.9090441231982168e-07,8.6484494572651768e-07,1.2016896848274646e-08,0.00068542067317330058,3.0241750558693248e-14,0.00029232543754179524,3.5433546898826104e-11,1.333437059606384e-07,4.9709909807945446e-14,1.5520577063025969e-16,2.9067559592228222e-05,1.7221767277900905e-09,0.0078208182361814114,3.5133602618147397e-06,5.3938808563658178e-05,4.3338061202315246e-08,3.8877487742588234e-09,3.2856573052805718e-06,9.6942992756676966e-09,2.7155967199936918e-09,2.0281056030976501e-10,1.0271790383905047e-09,1.6930526331516974e-06,9.8568179531574037e-06,2.3014526083127939e-09,1.4826476030883462e-12,7.5187608296790339e-11,4.8770910806350539e-16,4.7977903702495305e-08,1.3481535877085963e-15,3.1157196969936619e-06,7.8612709617224816e-15,2.0060018602583221e-11,5.9345003205557959e-13,1.0083529871743127e-11,9.5611943690882e-18,4.4923113920809928e-24,6.8471171062194958e-15,1.0050818637841448e-12,1.9571746016592643e-16,4.2572354444425938e-15,1.5843484616087217e-28,3.2742746158943308e-16
7.122943313998038e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441184863352123,0.11014440583227095,0.022801146795041659,0.0,4.5532222596874768e-06,0.0001722893426891702,1.9354650488256376e-07,8.7723253121017672e-07,1.2262689630125684e-08,0.00068886913178887424,3.0986873178919248e-14,0.00029285252115384747,3.5969423444032242e-11,1.3572492021391786e-07,5.0938633151394356e-14,1.5855482877674386e-16,2.9280793769435751e-05,1.7566271887956929e-09,0.007822824683968865,3.5131161170261612e-06,5.4060101656653948e-05,4.3553212624041718e-08,3.9072849086638687e-09,3.3141174374571714e-06,9.7226727734448111e-09,2.7699671545820752e-09,2.0545732691950982e-10,1.0410622175632093e-09,1.7123636463860693e-06,9.9468268551520177e-06,2.3348602880660391e-09,1.5091183363189638e-12,7.6934054928729001e-11,4.9746272891156039e-16,4.8706887607666308e-08,1.3686282903501172e-15,3.1353541496990483e-06,7.9469883312355168e-15,2.0473766510402253e-11,6.0166081375427465e-13,1.0268108118102648e-11,9.8058464710191242e-18,4.6759795187632507e-24,6.9943193393988625e-15,1.0317023532565718e-12,2.0090138122052886e-16,4.3722683325873224e-15,1.6588726053701703e-28,3.336292174682482e-16
7.157062344035665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440962884218005,0.11013885501420699,0.022800998118255544,0.0,4.6123797892784811e-06,0.00017372672536230217,1.962124942028664e-07,8.8973459599924419e-07,1.2512241039778036e-08,0.0006923179801676928,3.1746528583145012e-14,0.0002933751676914939,3.6510690290642836e-11,1.3813503961501545e-07,5.2192155502542432e-14,1.6196695757999469e-16,2.9494214827814137e-05,1.7915947843475792e-09,0.007824785264115541,3.5128730153020891e-06,5.4180910911579794e-05,4.3768409846431805e-08,3.9268229440694062e-09,3.3426444605005396e-06,9.7509878162687039e-09,2.8251544737102696e-09,2.0812322070543909e-10,1.0550595698231308e-09,1.7317946519696675e-06,1.0037217737906067e-05,2.3685812959942622e-09,1.5359103936184144e-12,7.8711923465855207e-11,5.0736275055863522e-16,4.9442924574844346e-08,1.3893008842193012e-15,3.1549758750420227e-06,8.0332677627262545e-15,2.0893900072620578e-11,6.0994587037054394e-13,1.0455004299336115e-11,1.0055492701743108e-17,4.8661954301627922e-24,7.1439338698404247e-15,1.0588930007657579e-12,2.0619633524990184e-16,4.4898166995180137e-15,1.7365139306121436e-28,3.399181631094725e-16
7.191181374073292e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440745389322633,0.11013334795202273,0.022800849114607554,0.0,4.6719623244566097e-06,0.00017516727428345616,1.9890247990705471e-07,9.0235158486870434e-07,1.276558786188691e-08,0.00069576720695508363,3.2520924076242398e-14,0.00029389341221360574,3.7057372882623467e-11,1.4057424203434639e-07,5.3470855542371586e-14,1.6544324246434782e-16,2.9707819860582946e-05,1.8270846611676305e-09,0.0078267009110430368,3.5126309398715733e-06,5.4301241556779632e-05,4.3983652241649375e-08,3.946362815398681e-09,3.3712378625493558e-06,9.779245104074081e-09,2.8811668151398666e-09,2.1080825889313385e-10,1.069171425241277e-09,1.7513457522614016e-06,1.0127990087866808e-05,2.4026168752989761e-09,1.5630257532859904e-12,8.0521610919410575e-11,5.1741063027965212e-16,5.0186037432266349e-08,1.4101720060499632e-15,3.1745844687869292e-06,8.1201105657585663e-15,2.1320482482466454e-11,6.1830551181250563e-13,1.064423352355847e-11,1.0310208084018754e-17,5.0631578720270122e-24,7.2959876434394644e-15,1.0866631073732494e-12,2.1160413361087242e-16,4.6099224899294602e-15,1.8173866025376242e-28,3.4629509283447379e-16
7.225300404110919e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440532286710044,0.11012788374079517,0.022800699785398778,0.0,4.7319702396279207e-06,0.00017661096527583729,2.0161656147539043e-07,9.1508394111687733e-07,1.3022767006321662e-08,0.0006992168008726655,3.3310268771370718e-14,0.00029440728950339202,3.7609496609233966e-11,1.4304270518639218e-07,5.4775115600777795e-14,1.6898478629310739e-16,2.9921605991895468e-05,1.8631019897249971e-09,0.0078285725401148233,3.5123898742841731e-06,5.4421098725579516e-05,4.4198939186839568e-08,3.9659044580112044e-09,3.3998971359944189e-06,9.8074453233052275e-09,2.9380123542286232e-09,2.1351245846064567e-10,1.0833981121012952e-09,1.7710170479036096e-06,1.0219143389185603e-05,2.4369682650978825e-09,1.5904663918847153e-12,8.2363517053123977e-11,5.2760783207368922e-16,5.093624878815085e-08,1.4312422863638906e-15,3.1941795318886488e-06,8.2075180464364732e-15,2.1753577152925141e-11,6.2674004752986425e-13,1.0835810889201516e-11,1.0570068329375774e-17,5.2670705427937387e-24,7.4505077586139312e-15,1.1150220773622184e-12,2.1712660776313975e-16,4.7326281252878373e-15,1.9016083670798285e-28,3.5276080401923413e-16
7.259419434148546e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444032348630037,0.11012246149420177,0.022800550131915127,0.0,4.7924039038143327e-06,0.00017805777436068353,2.0435483824147724e-07,9.2793210656308542e-07,1.3283815507070891e-08,0.00070266675071810249,3.4114773593801785e-14,0.00029491683407059394,3.8167086804697178e-11,1.4554060662668081e-07,5.610532166470476e-14,1.7259270960189404e-16,3.0135570376364895e-05,1.8996519641813697e-09,0.0078304010480251974,3.5121498024022693e-06,5.4540487458895842e-05,4.4414270063980273e-08,3.9854478077014521e-09,3.4286217774278607e-06,9.8355891473060995e-09,2.99569930384397e-09,2.1623583614092805e-10,1.0977399570675856e-09,1.7908086378373875e-06,1.0310677123717e-05,2.4716367004177834e-09,1.618234284207395e-12,8.4238044382875869e-11,5.3795582664840043e-16,5.169358103086442e-08,1.4525123494762525e-15,3.2137606704461542e-06,8.2954915073936974e-15,2.2193247714841185e-11,6.3524978651208162e-13,1.1029751484701849e-11,1.0835149839221853e-17,5.4781421978150284e-24,7.6075214661600365e-15,1.1439794188135263e-12,2.2276560938143126e-16,4.8579765065711545e-15,1.9893006530832439e-28,3.593160970832013e-16
7.293538464186173e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440118899851511,0.11011708034413947,0.022800400155427589,0.0,4.8532636807066382e-06,0.00017950767775503959,2.0711740939166707e-07,9.4089652154539461e-07,1.3548770521148041e-08,0.00070611704536485372,3.4934651284678271e-14,0.00029542208015366348,3.8730168747873468e-11,1.4806812374879996e-07,5.7461863386081768e-14,1.7626815083376108e-16,3.0349710198602449e-05,1.9367398023359812e-09,0.0078321873131802916,3.5119107083936337e-06,5.465941270775061e-05,4.4629644260172829e-08,4.004992800696713e-09,3.457411287593536e-06,9.8636772366841825e-09,3.054235914276064e-09,2.1897840842425079e-10,1.1121972853534269e-09,1.8107206193121924e-06,1.0402590771022947e-05,2.5066234121877197e-09,1.6463314032430671e-12,8.6145598176277823e-11,5.4845609140428665e-16,5.2458056329104266e-08,1.473982813499895e-15,3.2333274956564119e-06,8.3840322477845041e-15,2.2639558015021411e-11,6.4383503728656678e-13,1.1226070388192329e-11,1.1105529706293307e-17,5.6965867449762991e-24,7.7670561691063464e-15,1.1735447441811778e-12,2.2852301046762532e-16,4.9860110170068516e-15,2.0805886664992311e-28,3.6596177547848882e-16
7.3276574942238e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439918440921578,0.11011173944035194,0.022800249857192437,0.0,4.9145499287168016e-06,0.00018096065186957736,2.0990437396446618e-07,9.5397762491843066e-07,1.3817669327497722e-08,0.00070956767376191988,3.5770116404705574e-14,0.00029592306172192495,3.9298767661940721e-11,1.5062543378144168e-07,5.8845134089565994e-14,1.8001226657607295e-16,3.0564022672767053e-05,1.9743707455703286e-09,0.0078339321960713276,3.5116725767242147e-06,5.4777879335690567e-05,4.4845061167496681e-08,4.024539373656143e-09,3.4862651713385383e-06,9.8917102396698885e-09,3.1136304731503773e-09,2.2174019156060268e-10,1.1267704203754883e-09,1.8307530879014483e-06,1.0494883808371867e-05,2.541929627232321e-09,1.6747597201440328e-12,8.8086586452168766e-11,5.591101104190228e-16,5.322969663209662e-08,1.4956542903513872e-15,3.2528796237686605e-06,8.473141563277168e-15,2.3092572114338865e-11,6.5249610791682656e-13,1.1424782667197053e-11,1.1381285716217938e-17,5.9226233342546389e-24,7.9291394225664495e-15,1.2037277708671361e-12,2.3440070346270893e-16,5.1167755248065282e-15,2.1756014791913383e-28,3.7269864567951849e-16
7.361776524261427e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439722024832079,0.11010643795006396,0.022800099238451457,0.0,4.9762630010295615e-06,0.00018241667330646163,2.1271583084994195e-07,9.6717585405126953e-07,1.4090549325902673e-08,0.00071301862493358594,3.6621385337777324e-14,0.00029641981247771929,3.9872908714079799e-11,1.5321271378547949e-07,6.025553078008993e-14,1.8382623179914105e-16,3.0778505042126164e-05,2.0125500587926049e-09,0.0078356365396402075,3.5114353921511238e-06,5.4895892121119371e-05,4.5060520182732259e-08,4.0440874636696132e-09,3.5151829375658194e-06,9.9196887924682382e-09,3.1738913053398749e-09,2.245212015620249e-10,1.1414596839162245e-09,1.8509061375164765e-06,1.0587555710739241e-05,2.5775565682653855e-09,1.7035212041930152e-12,9.0061419980027985e-11,5.6991937443166005e-16,5.4008523669810753e-08,1.5175273857581394e-15,3.2724166760390234e-06,8.5628207460446676e-15,2.3552354285837741e-11,6.6123330600063614e-13,1.1625903378329881e-11,1.1662496348450504e-17,6.1564764678906995e-24,8.0937989335901637e-15,1.234538321795515e-12,2.4040060135854846e-16,5.250314385897797e-15,2.2744721391632584e-28,3.7952751717170767e-16
7.395895554299054e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439529568631864,0.11010117505762378,0.022799948300432169,0.0,5.0384032456533628e-06,0.00018387571885725791,2.1555187878912959e-07,9.8049164482539924e-07,1.4367448035891616e-08,0.00071646988797915794,3.7488676294534571e-14,0.00029691236585853301,4.0452617015165489e-11,1.5583014065107745e-07,6.1693454150214537e-14,1.8771124009660864e-16,3.0993154578627316e-05,2.0512830303818626e-09,0.0078373011696376768,3.511199139715841e-06,5.5013455759546764e-05,4.5276020707781433e-08,4.06363700825528e-09,3.5441640991878492e-06,9.9476135195799971e-09,3.2350267728767506e-09,2.2732145420492663e-10,1.156265396412144e-09,1.8711798604153034e-06,1.0680605950812225e-05,2.6135054538836645e-09,1.7326178227706514e-12,9.2070512279305957e-11,5.8088538082663531e-16,5.4794558953188483e-08,1.5396026992637379e-15,3.2919382786854859e-06,8.6530710847544874e-15,2.4018969012839595e-11,6.700469386682457e-13,1.1829447566996389e-11,1.1949240777591959e-17,6.3983761018299325e-24,8.2610625610132813e-15,1.2659863259861266e-12,2.4652463780964808e-16,5.3866724466531874e-15,2.3773377727359409e-28,3.8644920244045017e-16
7.430014584336681e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439340991061926,0.1100959499641524,0.022799797044348039,0.0,5.1009710054706163e-06,0.00018533776550088278,2.1841261637344036e-07,9.9392543163275791e-07,1.4648403095647926e-08,0.00071992145207269806,3.8372209315858977e-14,0.00029740075503910943,4.1037917619462934e-11,1.5847789109483116e-07,6.315930858728852e-14,1.9166850392757963e-16,3.120796858247999e-05,2.0905749721319366e-09,0.0078389268949741603,3.5109638047376246e-06,5.5130574865754123e-05,4.5491562149553475e-08,4.0831879453584923e-09,3.573208173081293e-06,9.9754850341216741e-09,3.297045274863727e-09,2.3014096503240516e-10,1.171187876494744e-09,1.8915743472169951e-06,1.0774033998989963e-05,2.6497774985608641e-09,1.7620515413236636e-12,9.4114279618673823e-11,5.9200963361788059e-16,5.5587823774388696e-08,1.561880824235115e-15,3.311444062843224e-06,8.7438938645637089e-15,2.4492480987050806e-11,6.7893731258053833e-13,1.2035430267099351e-11,1.2241598875003253e-17,6.6485577346834069e-24,8.4309583153060705e-15,1.2980818191273881e-12,2.5277476724475389e-16,5.5258950466161277e-15,2.4843396749538823e-28,3.9346451696087881e-16
7.464133614374308e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439156212520703,0.11009076188720007,0.022799645471398667,0.0,5.163966618287316e-06,0.00018680279040159399,2.2129814204406931e-07,1.007477647373841e-06,1.4933452260919298e-08,0.00072337330646275592,3.9272206276299813e-14,0.00029788501293354357,4.1628835524329242e-11,1.611561416569398e-07,6.4653502180414441e-14,1.9569925486048466e-16,3.1422944381747518e-05,2.1304312191950686e-09,0.0078405145080634123,3.5107293728070919e-06,5.5247253975884074e-05,4.570714391948652e-08,4.1027402133509154e-09,3.6023146800426639e-06,1.0003303938145245e-08,3.3599552473849638e-09,2.3297974935648934e-10,1.1862274411147141e-09,1.9120896869145185e-06,1.0867839323385376e-05,2.6863739126418589e-09,1.7918243233331212e-12,9.6193141015191834e-11,6.0329364343283485e-16,5.6388339207047047e-08,1.5843623478714671e-15,3.3309336645202759e-06,8.8352903671111196e-15,2.4972955106671543e-11,6.8790473392719967e-13,1.2243866500747638e-11,1.2539651209564645e-17,6.9072625238506372e-24,8.60351435842037e-15,1.330834944148583e-12,2.591529649782226e-16,5.6680280212239472e-15,2.5956234280650276e-28,4.0057427918641155e-16
