Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),HOCXO(25),C3H7X(36),C3H7(49),C3H7X(37),C3H7(50)
0.01910699757516925,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097907521285197,0.099883736083563143,0.0,0.099964937368525741,2.4541952191921752e-30,5.4710069191480698e-06,0.0,3.9838501154381598e-05,0.0,1.3742954256270085e-06,5.3673442069813786e-10,5.2995078960035648e-12,1.357845483858902e-08,0.0,0.0,0.0,2.0672095234433483e-38,0.0,3.5087080505843079e-05,3.506263147409726e-05,7.0378401724669531e-05,2.0347443429179597e-09,4.2995480140891707e-10,6.593309146366938e-08,1.9205864452360447e-09,1.4016828956314124e-08,3.3795983881579102e-10,8.7924237426244992e-14,1.8974089354744613e-13,6.2873043457457416e-18,1.4813876866369016e-18,2.2900407159477349e-13,5.2304126385033715e-19,8.108202523037196e-14
0.01916844201406395,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097895580677794,0.099883578531688236,0.0,0.099964937385893293,2.4541952343806163e-30,5.4896473394054194e-06,0.0,3.9918088859817182e-05,0.0,1.3729680757537398e-06,5.3842640033243868e-10,5.3085714045886373e-12,1.3582486914717424e-08,0.0,0.0,0.0,5.4836537722437954e-39,0.0,3.5087007775355756e-05,3.5062614106554919e-05,7.0498155947547493e-05,2.0327781285297736e-09,4.2880923217847421e-10,6.5645685868468942e-08,1.9271291739900115e-09,1.4044824236672953e-08,3.3588774108860503e-10,8.7950300830355938e-14,1.9033893066673797e-13,6.2980026751355198e-18,1.4835556755095056e-18,2.2933937070251389e-13,5.2380293054064653e-19,8.1200155252209573e-14
0.019229886452958648,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097883667153408,0.099883421279536796,0.0,0.09996493740322146,2.4541952358025072e-30,5.5082768281311026e-06,0.0,3.9997522987366315e-05,0.0,1.3716457992283784e-06,5.4011724815999075e-10,5.3176142785821743e-12,1.3586505631221751e-08,0.0,0.0,0.0,4.0617631647487734e-39,0.0,3.5086935189673147e-05,3.5062596778367707e-05,7.0617636861618067e-05,2.0308194295793774e-09,4.2767078992748189e-10,6.5360597458128774e-08,1.9336680609393195e-09,1.4072765470108852e-08,3.3383620156673724e-10,8.7976277809918344e-14,1.9093656730322643e-13,6.3086765882828993e-18,1.4857189143698818e-18,2.2967393548424493e-13,5.2456293758418584e-19,8.1318027980269089e-14
0.019291330891853347,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097871780578672,0.099883264325701687,0.0,0.099964937420510463,2.4541952340739887e-30,5.526895381544397e-06,0.0,4.0076804270557014e-05,0.0,1.3703285631655348e-06,5.4180696779175425e-10,5.3266366204808834e-12,1.35905110904151e-08,0.0,0.0,0.0,5.7902817309041771e-39,0.0,3.5086862748076406e-05,3.506257948937868e-05,7.0736845828219729e-05,2.0288681973680135e-09,4.2653940684656589e-10,6.5077799585068177e-08,1.9402031047774322e-09,1.4100652914806098e-08,3.3180494354428396e-10,8.8002169027253274e-14,1.9153380473519243e-13,6.3193262068118105e-18,1.4878774337925445e-18,2.3000777066588421e-13,5.2532129562261012e-19,8.1435645064037443e-14
0.019346630886858576,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409786110559391,0.099883123321155731,0.0,0.099964937436037196,2.4541952354828307e-30,5.5436427270711053e-06,0.0,4.0148027345349911e-05,0.0,1.3691473333657027e-06,5.4332675382337461e-10,5.3347392573034587e-12,1.3594104752249773e-08,0.0,0.0,0.0,4.3814403109917199e-39,0.0,3.5086797673266723e-05,3.5062563962644905e-05,7.0843902500058138e-05,2.0271184325334625e-09,4.2552714231188906e-10,6.482521820265562e-08,1.9460813573841602e-09,1.4125705837495565e-08,3.2999392706907621e-10,8.8025398336939646e-14,1.9207097815544899e-13,6.3288901913757156e-18,1.4898160911669313e-18,2.3030760238777052e-13,5.2600241666360717e-19,8.1541283213056451e-14
0.019401930881863805,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097850452235264,0.099882982556103006,0.0,0.099964937451532482,2.454195233297758e-30,5.5603812099198931e-06,0.0,4.0219127732999188e-05,0.0,1.3679701363906009e-06,5.4484563153511446e-10,5.3428254190818405e-12,1.3597687830381378e-08,0.0,0.0,0.0,6.5665122445892366e-39,0.0,3.5086732714125033e-05,3.5062548467356375e-05,7.0950740967136487e-05,2.0253746417579366e-09,4.2452049324532672e-10,6.4574452016048923e-08,1.9519564953142701e-09,1.4150715584383349e-08,3.2819892304742986e-10,8.8048559180466272e-14,1.9260783017325612e-13,6.338434682461775e-18,1.4917509721478736e-18,2.3060685029850225e-13,5.2668221814305764e-19,8.1646716790966529e-14
0.019457230876869035,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097839820407513,0.099882842029538843,0.0,0.099964937466996445,2.4541952329778797e-30,5.5771108280290552e-06,0.0,4.0290105956975218e-05,0.0,1.3667969488807901e-06,5.4636360352336411e-10,5.3508951789673991e-12,1.3601260396877174e-08,0.0,0.0,0.0,6.8863904188452563e-39,0.0,3.5086667870140711e-05,3.5062533003399091e-05,7.1057362200998043e-05,2.0236367904483507e-09,4.2351941197729032e-10,6.4325482405514552e-08,1.9578285178586714e-09,1.4175682339717734e-08,3.2641973927544921e-10,8.8071652024348453e-14,1.9314436170771937e-13,6.3479597668686215e-18,1.4936820983745686e-18,2.3090551774287899e-13,5.2736070759322009e-19,8.1751946965294438e-14
0.019512530871874264,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409782921001605,0.099882701740465055,0.0,0.099964937482429211,2.4541952366814103e-30,5.5938315795451309e-06,0.0,4.0360962537255981e-05,0.0,1.3656277476664335e-06,5.47880672373247e-10,5.3589486095689411e-12,1.3604822523045983e-08,0.0,0.0,0.0,3.1828595046556321e-39,0.0,3.5086603140834994e-05,3.5062517570623171e-05,7.1163767166720934e-05,2.0219048442755414e-09,4.2252385137617128e-10,6.4078290997537937e-08,1.9636974243776518e-09,1.4200606286514988e-08,3.246561864410146e-10,8.8094677330009374e-14,1.9368057367372965e-13,6.3574655308096246e-18,1.4956094912856958e-18,2.3120360803493043e-13,5.2803789247650317e-19,8.1856974892837108e-14
0.019567830866879493,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097818620966902,0.099882561687889948,0.0,0.099964937497830988,2.454195234727562e-30,5.6105434628212995e-06,0.0,4.0431697990358667e-05,0.0,1.3644625097654765e-06,5.4939684065867097e-10,5.3669857829940058e-12,1.3608374279437048e-08,0.0,0.0,0.0,5.1367084810696391e-39,0.0,3.5086538525739169e-05,3.5062502168869676e-05,7.126995682297095e-05,2.0201787691841009e-09,4.2153376484452459e-10,6.3832859660869165e-08,1.9695632143029447e-09,1.4225487606572567e-08,3.2290807807151397e-10,8.8117635553908565e-14,1.9421646698214323e-13,6.3669520599231782e-18,1.497533172122542e-18,2.3150112445823261e-13,5.2871378018657466e-19,8.1961801719760561e-14
0.019623130861884722,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097808053166697,0.099882421870828256,0.0,0.099964937513201804,2.4541952327358475e-30,5.6272464764219483e-06,0.0,4.050231282937088e-05,0.0,1.3633012123819668e-06,5.5091211094237627e-10,5.375006770967055e-12,1.3611915735847923e-08,0.0,0.0,0.0,7.1284228421875251e-39,0.0,3.5086474024344099e-05,3.5062486798037519e-05,7.1375932122039507e-05,2.0184585314204254e-09,4.2054910631194222e-10,6.358917050211619e-08,1.9754258871460997e-09,1.4250326480484712e-08,3.2117523048296979e-10,8.8140527147919463e-14,1.9475204254021258e-13,6.3764194392901806e-18,1.4994531619337228e-18,2.317980702662386e-13,5.2938837805050427e-19,8.2066428581759419e-14
0.01967843085688995,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097797506522672,0.09988228228830115,0.0,0.099964937528541853,2.4541952369311553e-30,5.643940619109581e-06,0.0,4.0572807563981368e-05,0.0,1.362143832903521e-06,5.5242648577598721e-10,5.3830116446774896e-12,1.3615446961344187e-08,0.0,0.0,0.0,2.9331149628283241e-39,0.0,3.5086409636176192e-05,3.5062471457985252e-05,7.1481694009918872e-05,2.0167440974837516e-09,4.1956983022279753e-10,6.3347205862476019e-08,1.981285442484048e-09,1.4275123087646187e-08,3.1945746273028348e-10,8.8163352558973057e-14,1.952873012510017e-13,6.3858677534201681e-18,1.5013694815740728e-18,2.3209444868269949e-13,5.3006169332807605e-19,8.217085660420855e-14
0.01973373085189518,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097786980942659,0.099882142939336033,0.0,0.099964937543851287,2.4541952353427996e-30,5.6606258898414348e-06,0.0,4.0643182700510567e-05,0.0,1.3609903488995603e-06,5.5393996770005928e-10,5.3910004747939636e-12,1.3618968024276289e-08,0.0,0.0,0.0,4.5214705612383733e-39,0.0,3.5086345360785992e-05,3.5062456148543787e-05,7.1587243426357133e-05,2.015035434129754e-09,4.1859589153350127e-10,6.3106948314061242e-08,1.9871418799591223e-09,1.429987760626421e-08,3.177545965581485e-10,8.818611222923328e-14,1.9582224401347823e-13,6.3952970862588232e-18,1.5032821517079646e-18,2.3239026290209422e-13,5.3073373321282499e-19,8.2275086902286663e-14
0.01978903084690041,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097776476335103,0.099882003822966678,0.0,0.099964937559130218,2.454195231857185e-30,5.6773022877775747e-06,0.0,4.0713438741940593e-05,0.0,1.3598407381199768e-06,5.5545255924413053e-10,5.3989733316468299e-12,1.3622478992276021e-08,0.0,0.0,0.0,8.0070851971342704e-39,0.0,3.5086281197667096e-05,3.5062440869622985e-05,7.169258130488726e-05,2.0133325084173031e-09,4.1762724570612192e-10,6.2868380655469676e-08,1.99299519929264e-09,1.4324590213376446e-08,3.1606645635326878e-10,8.8208806596593917e-14,1.9635687172318787e-13,6.4047075212129864e-18,1.5051911928152978e-18,2.3268551608992163e-13,5.3140450483434872e-19,8.2379120581058742e-14
0.01984433084190564,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097765992609013,0.099881864938232978,0.0,0.099964937574378729,2.4541952369157712e-30,5.6939698122668156e-06,0.0,4.0783576187945005e-05,0.0,1.3586949784924952e-06,5.5696426292677083e-10,5.4069302850449429e-12,1.3625979932265041e-08,0.0,0.0,0.0,2.9484992796705583e-39,0.0,3.5086217146349807e-05,3.5062425621091103e-05,7.1797708572903345e-05,2.0116352876489527e-09,4.1666384869555507e-10,6.2631485908954853e-08,1.9988454002679091e-09,1.4349261084852727e-08,3.143928690977148e-10,8.8231436094141802e-14,1.968911852715345e-13,6.4140991411322112e-18,1.5070966251889268e-18,2.3298021138302734e-13,5.3207401525718844e-19,8.2482958735618477e-14
0.01989963083691087,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409775552967402,0.099881726284181016,0.0,0.099964937589597083,2.454195236370485e-30,5.7106284628411157e-06,0.0,4.0853595534918427e-05,0.0,1.3575530481211544e-06,5.5847508125563197e-10,5.4148714042455828e-12,1.3629470910482442e-08,0.0,0.0,0.0,3.4937852851413677e-39,0.0,3.5086153206408005e-05,3.5062410402763284e-05,7.1902626151719047e-05,2.0099437393639336e-09,4.1570565694798701e-10,6.2396247316971979e-08,2.0046924827270101e-09,1.4373890395405012e-08,3.1273366432256679e-10,8.8254001150285975e-14,1.9742518554572166e-13,6.4234720283114756e-18,1.5089984689371666e-18,2.3327435189004945e-13,5.327422714818473e-19,8.2586602451270807e-14
0.019954930831916098,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097745087440306,0.099881587859862994,0.0,0.099964937604785295,2.4541952309834813e-30,5.7272782392274992e-06,0.0,4.0923497276005463e-05,0.0,1.356414925285155e-06,5.5998501672749668e-10,5.4227967582202443e-12,1.3632951992481423e-08,0.0,0.0,0.0,8.8807885455761862e-39,0.0,3.5086089377337314e-05,3.5062395214560694e-05,7.2007334956586953e-05,2.0082578314093093e-09,4.1475262739476041e-10,6.2162648337652511e-08,2.0105364465909853e-09,1.4398478318608781e-08,3.1108867406310939e-10,8.8276502189507224e-14,1.979588734297494e-13,6.4328262645263529e-18,1.5108967439917494e-18,2.3356794069170452e-13,5.3340928044771915e-19,8.2690052803577114e-14
0.020010230826921327,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097734665818646,0.099881449664337207,0.0,0.099964937619943475,2.4541952365766591e-30,5.7439191413332592e-06,0.0,4.0993281901129446e-05,0.0,1.3552805884357682e-06,5.6149407182832902e-10,5.4307064154437293e-12,1.3636423243129918e-08,0.0,0.0,0.0,3.2876109674136176e-39,0.0,3.5086025658666661e-05,3.5062380056367898e-05,7.2111835896775261e-05,2.0065775318694777e-09,4.1380471743918608e-10,6.1930672642506177e-08,2.016377291840427e-09,1.4423025026902674e-08,3.0945773281529966e-10,8.8298939631663477e-14,1.9849224980356163e-13,6.4421619310100066e-18,1.5127914701041612e-18,2.3386098084108034e-13,5.3407504903132811e-19,8.2793310858453738e-14
0.020065530821926556,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097724264720383,0.099881311696667807,0.0,0.099964937635071874,2.4541952377486953e-30,5.7605511692372604e-06,0.0,4.1062949897021129e-05,0.0,1.3541500161952761e-06,5.6300224903332521e-10,5.4386004437884481e-12,1.3639884726645568e-08,0.0,0.0,0.0,2.1155754826180223e-39,0.0,3.508596204999748e-05,3.5062364927978444e-05,7.2216129875631369e-05,2.0049028090402863e-09,4.1286188495632391e-10,6.1700304113092353e-08,2.0222150185068185e-09,1.4447530691595189e-08,3.0784067749181651e-10,8.8321313891963567e-14,1.9902531554272118e-13,6.4514791084473381e-18,1.5146826668467238e-18,2.3415347536410866e-13,5.3473958404699634e-19,8.2896377672407108e-14
0.020120830816931785,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097713884057434,0.099881173955925079,0.0,0.099964937650170518,2.4541952301525173e-30,5.7771743232059743e-06,0.0,4.1132501747246729e-05,0.0,1.3530231873561131e-06,5.6450955080696174e-10,5.4464789108973115e-12,1.3643336506588543e-08,0.0,0.0,0.0,9.7117534712245446e-39,0.0,3.5085898550828511e-05,3.5062349829322937e-05,7.2320217790591387e-05,2.0032336315324027e-09,4.1192408828652791e-10,6.1471526836397877e-08,2.0280496267010921e-09,1.4471995482890708e-08,3.0623734737999573e-10,8.8343625382021181e-14,1.9955807151983064e-13,6.4607778770237003e-18,1.5165703536228556e-18,2.3444542725980297e-13,5.3540289225074999e-19,8.2999254292559084e-14
0.020176130811937015,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097703523742267,0.099881036441185109,0.0,0.099964937665239534,2.4541952357650116e-30,5.7937886036785866e-06,0.0,4.120193793223548e-05,0.0,1.3519000808771155e-06,5.660159796030459e-10,5.4543418839598292e-12,1.364677864585393e-08,0.0,0.0,0.0,4.0992588324812805e-39,0.0,3.508583516068023e-05,3.5062334760311157e-05,7.2424100533255599e-05,2.0015699681924696e-09,4.10991286222455e-10,6.1244325103150551e-08,2.033881116592688e-09,1.4496419569887497e-08,3.0464758410133477e-10,8.8365874509030022e-14,2.0009051860358793e-13,6.4700583163986819e-18,1.5184545496623694e-18,2.3473683950048644e-13,5.360649803379789e-19,8.3101941756694267e-14
0.020231430806942244,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097693183687918,0.099880899151529812,0.0,0.099964937680279142,2.4541952395010544e-30,5.8103940112543867e-06,0.0,4.1271258929307627e-05,0.0,1.3507806758831508e-06,5.6752153786476638e-10,5.4621894294881579e-12,1.365021120672135e-08,0.0,0.0,0.0,3.6321587332194091e-40,0.0,3.5085771879186673e-05,3.5062319720708232e-05,7.2527778989459396e-05,1.9999117880466302e-09,4.1006343801017087e-10,6.1018683404445726e-08,2.0397094883925285e-09,1.4520803120579271e-08,3.0307123156959167e-10,8.8388061675508249e-14,2.0062265765803291e-13,6.4793205056862387e-18,1.520335274020517e-18,2.3502771503234711e-13,5.3672585494340657e-19,8.3204441093556597e-14
0.020286730801947473,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409768286380797,0.099880762086047001,0.0,0.099964937695289399,2.4541952295314618e-30,5.8269905467130235e-06,0.0,4.1340465212701465e-05,0.0,1.349664951664474e-06,5.6902622802474223e-10,5.4700216138212812e-12,1.3653634250842668e-08,0.0,0.0,0.0,1.033280783156039e-38,0.0,3.5085708705852759e-05,3.506230471044972e-05,7.2631254039272165e-05,1.9982590604443668e-09,4.0914050334164238e-10,6.079458642713974e-08,2.0455347423917697e-09,1.4545146301887223e-08,3.0150813595130283e-10,8.8410187280730602e-14,2.0115448954450234e-13,6.4885645235207868e-18,1.52221254559131e-18,2.3531805677564237e-13,5.3738552264622364e-19,8.3306753322851206e-14
0.020342030796952702,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097672564016559,0.099880625243830165,0.0,0.099964937710270374,2.4541952343269637e-30,5.8435782110002339e-06,0.0,4.1409557253599855e-05,0.0,1.3485528876720448e-06,5.7053005250507224e-10,5.4778385029165608e-12,1.3657047839217332e-08,0.0,0.0,0.0,5.5373064418416096e-39,0.0,3.5085645640180561e-05,3.5062289729483112e-05,7.2734526557070907e-05,1.9966117549774348e-09,4.0822244234274163e-10,6.0572019052782538e-08,2.0513568789410657e-09,1.4569449279657308e-08,2.9995814562833603e-10,8.8432251719783461e-14,2.0168601512068452e-13,6.4977904480306735e-18,1.524086383101931e-18,2.3560786762480422e-13,5.380439899672553e-19,8.3408879455220466e-14
0.02039733079195793,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097662284228374,0.099880488623978456,0.0,0.099964937725222289,2.4541952415840261e-30,5.8601570052105174e-06,0.0,4.1478535520157527e-05,0.0,1.3474444635182197e-06,5.7203301371738711e-10,5.4856401619500583e-12,1.3660452032264069e-08,0.0,0.0,0.0,-1.7197555771482342e-39,0.0,3.5085582681842114e-05,3.5062274777538095e-05,7.2837597411618772e-05,1.9949698413766634e-09,4.0730921557542156e-10,6.035096635398177e-08,2.0571758984212398e-09,1.4593712218654219e-08,2.9842111115769642e-10,8.8454255382962361e-14,2.0221723523921299e-13,6.5069983567967665e-18,1.5259568051086162e-18,2.3589715044910632e-13,5.3870126336789586e-19,8.3510820492632534e-14
0.02045263078696316,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097652024358618,0.099880352225596769,0.0,0.099964937740145296,2.4541952293381835e-30,5.8767269306116485e-06,0.0,4.1547400477527192e-05,0.0,1.3463396589762099e-06,5.7353511406289507e-10,5.49342665597356e-12,1.366384688980749e-08,0.0,0.0,0.0,1.0526087047309605e-38,0.0,3.5085519830354611e-05,3.5062259854546671e-05,7.2940467466055465e-05,1.9933332897045027e-09,4.0640078402856234e-10,6.0131413590089619e-08,2.0629918012940114e-09,1.4617935282600671e-08,2.9689688523440221e-10,8.8476198657689551e-14,2.0274815075026477e-13,6.5161883269397688e-18,1.5278238300138764e-18,2.3618590809286448e-13,5.3935734925673847e-19,8.3612577428363077e-14
0.020502400782467865,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097642807436467,0.099880229655674863,0.0,0.099964937753551225,2.4541952336031829e-30,5.8916322818174276e-06,0.0,4.1609282441854058e-05,0.0,1.3453484130642191e-06,5.748862703089746e-10,5.5004215880503718e-12,1.3666894328669243e-08,0.0,0.0,0.0,6.2610875295327189e-39,0.0,3.5085463354944264e-05,3.5062246448600708e-05,7.3032879539862872e-05,1.9918649531107303e-09,4.0558726364311439e-10,5.9935086513941206e-08,2.0682234496117963e-09,1.4639702081459486e-08,2.9553591315910225e-10,8.8495896289868362e-14,2.0322571497082674e-13,6.5244440258961309e-18,1.5295012629877424e-18,2.3644534327356336e-13,5.3994681648559587e-19,8.3704002077419072e-14
0.02055217077797257,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097633606518967,0.099880107263778467,0.0,0.099964937766933937,2.4541952493882559e-30,5.906530451579449e-06,0.0,4.1671073335021705e-05,0.0,1.3443600682540813e-06,5.7623673292542534e-10,5.507404335556297e-12,1.3669934296470114e-08,0.0,0.0,0.0,-9.5239858020633971e-39,0.0,3.508540696542999e-05,3.5062233065902499e-05,7.3125130281685222e-05,1.9904009140683007e-09,4.0477756827493753e-10,5.9739952109604385e-08,2.0734525742976431e-09,1.4661436831169926e-08,2.941850939470434e-10,8.8515545594237243e-14,2.0370303375900807e-13,6.5326853121395601e-18,1.5311759722707254e-18,2.3670435738039151e-13,5.4053533156664408e-19,8.379527911349365e-14
0.020601940773477274,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097624421545413,0.099879985049266554,0.0,0.099964937780293528,2.4541952297887339e-30,5.921421441139967e-06,0.0,4.1732773489992081e-05,0.0,1.3433746101252619e-06,5.7758650364127655e-10,5.5143749448996763e-12,1.3672966835610606e-08,0.0,0.0,0.0,1.0075537056702498e-38,0.0,3.5085350661530209e-05,3.5062219706317583e-05,7.3217220309318288e-05,1.9889411511948627e-09,4.0397167034982636e-10,5.9546000009849957e-08,2.0786791757909102e-09,1.4683139648920672e-08,2.9284432451225396e-10,8.8535146844994364e-14,2.0418010772645512e-13,6.5409122408514162e-18,1.5328479709466131e-18,2.3696295243607025e-13,5.4112289905667139e-19,8.3886409243047697e-14
0.02065171076898198,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097615252455448,0.09987986301150184,0.0,0.099964937793629902,2.4541952173676807e-30,5.9363052518513722e-06,0.0,4.1794383237821096e-05,0.0,1.3423920243556699e-06,5.7893558417884224e-10,5.5213334626665794e-12,1.3675991988080768e-08,0.0,0.0,0.0,2.2496589411784341e-38,0.0,3.5085294442781863e-05,3.5062206369957395e-05,7.3309150236980516e-05,1.9874856433644862e-09,4.031695425533457e-10,5.9353219965134251e-08,2.0839032545945077e-09,1.4704810651246005e-08,2.9151350308358724e-10,8.8554700314781084e-14,2.046569374839617e-13,6.5491248669453004e-18,1.5345172720052432e-18,2.3722113044745146e-13,5.4170952347963071e-19,8.3977393166890626e-14
0.020701480764486684,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097606099189067,0.099879741149850376,0.0,0.099964937806943266,2.4541952369007307e-30,5.9511818851435095e-06,0.0,4.1855902907673912e-05,0.0,1.3414122967231073e-06,5.8028397625375705e-10,5.5282799346043035e-12,1.3679009795497503e-08,0.0,0.0,0.0,2.9635394255880759e-39,0.0,3.5085238309009713e-05,3.5062193056563219e-05,7.3400920675401228e-05,1.986034369429e-09,4.0237115783920972e-10,5.9161601840690073e-08,2.0891248112012942e-09,1.4726449953988204e-08,2.9019252918347953e-10,8.8574206272084798e-14,2.0513352363767697e-13,6.557323244945257e-18,1.536183888322077e-18,2.3747889340584867e-13,5.4229520931884911e-19,8.4068231580431205e-14
0.020746273760440918,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097597874729146,0.099879631624419915,0.0,0.099964937818905752,2.4541952352374238e-30,5.9645647196813966e-06,0.0,4.1911193864414653e-05,0.0,1.3405329738874932e-06,5.8149694189822071e-10,5.5345214979230256e-12,1.3681719576271301e-08,0.0,0.0,0.0,4.6268460234617907e-39,0.0,3.5085187861006977e-05,3.5062181094077225e-05,7.3483378208601997e-05,1.9847318255778123e-09,4.0165578978721073e-10,5.8990130683975051e-08,2.0938220561212668e-09,1.4745898318535388e-08,2.890119902926049e-10,8.8591721231338942e-14,2.0556224339474571e-13,6.5646896478653869e-18,1.537681558120947e-18,2.3771052683162825e-13,5.4282152776590909e-19,8.4149862311860621e-14
0.02078658745679973,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097590483596742,0.099879533172685428,0.0,0.099964937829656111,2.4541952286773462e-30,5.9766043020897086e-06,0.0,4.1960893764819808e-05,0.0,1.3397435445025845e-06,5.8258813639304062e-10,5.5401306217722723e-12,1.3684153345395605e-08,0.0,0.0,0.0,1.1186923790422382e-38,0.0,3.5085142516175782e-05,3.5062170343734002e-05,7.3557480318663709e-05,1.9835624413289184e-09,4.0101451625919667e-10,5.8836598411946649e-08,2.0980478305404036e-09,1.4763380041914654e-08,2.8795619741007582e-10,8.8607452134949809e-14,2.0594792325094122e-13,6.5713096130770576e-18,1.5390276181270631e-18,2.3791871202063548e-13,5.4329457010088406e-19,8.4223230087877255e-14
0.02082690115315854,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097583102740583,0.099879434835383474,0.0,0.099964937840391496,2.4541952550275318e-30,5.9886391782658813e-06,0.0,4.2010535144203615e-05,0.0,1.3389559653770472e-06,5.8367888221619167e-10,5.5457319233276019e-12,1.3686582368249219e-08,0.0,0.0,0.0,-1.516326219189221e-38,0.0,3.5085097226524643e-05,3.5062159608341616e-05,7.3631478862250404e-05,1.9823957979729836e-09,4.0037565132016658e-10,5.868381082303161e-08,2.1022719511724754e-09,1.4780841171036785e-08,2.8690669098321405e-10,8.8623152337006016e-14,2.0633344435082134e-13,6.577920326105748e-18,1.54037193925642e-18,2.3812662838397416e-13,5.4376700449607457e-19,8.4296503613696698e-14
0.02086721484951735,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097575732129425,0.099879336612183844,0.0,0.099964937851112129,2.4541952427331178e-30,6.000669349152059e-06,0.0,4.2060118173928942e-05,0.0,1.3381702291418124e-06,5.8476918026671871e-10,5.551325426277085e-12,1.3689006666267301e-08,0.0,0.0,0.0,-2.8688481509661897e-39,0.0,3.5085051991973789e-05,3.506214888774012e-05,7.3705374157257572e-05,1.9812318845435409e-09,3.9973918109056808e-10,5.8531762743193604e-08,2.1064944183405918e-09,1.4798281766208458e-08,2.8586342001492649e-10,8.8638821975754795e-14,2.0671880701185222e-13,6.5845218153265103e-18,1.5417145281634064e-18,2.3833427695085186e-13,5.4423883326914945e-19,8.4369683248817355e-14
0.020907528545876162,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097568371732159,0.099879238502758011,0.0,0.099964937861817801,2.4541952202655306e-30,6.0126948157401598e-06,0.0,4.210964302457277e-05,0.0,1.3373863284672241e-06,5.8585903144084471e-10,5.5569111547555028e-12,1.3691426260728593e-08,0.0,0.0,0.0,1.9598739929070059e-38,0.0,3.508500681222754e-05,3.5062138182062869e-05,7.3779166520094547e-05,1.9800706902633062e-09,3.991050917895601e-10,5.8380449046574958e-08,2.1107152324152123e-09,1.4815701887479076e-08,2.8482633402771226e-10,8.8654461189692577e-14,2.0710401155232899e-13,6.5911141090436525e-18,1.543055391471058e-18,2.3854165874408011e-13,5.4471005872726904e-19,8.4442769350481362e-14
0.020947842242234973,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409756102151781,0.099879140506778846,0.0,0.099964937872508597,2.4541952445188576e-30,6.0247155790512336e-06,0.0,4.2159109865930841e-05,0.0,1.3366042560641477e-06,5.869484366319837e-10,5.5624891325137423e-12,1.3693841172749482e-08,0.0,0.0,0.0,-4.6545869643659028e-39,0.0,3.5084961687144738e-05,3.5062127491246968e-05,7.3852856265730016e-05,1.9789122043242074e-09,3.9847336974690376e-10,5.8229864653388737e-08,2.1149343937573916e-09,1.4833101594608667e-08,2.8379538305775982e-10,8.8670070115331505e-14,2.0748905828834932e-13,6.5976972353916066e-18,1.5443945357535943e-18,2.3874877478007776e-13,5.4518068315991551e-19,8.4515762273670964e-14
